Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,1.014313,0,25000,25000,0,0,0,0,25000,1000
1,45,1,1.017246,1,10000,10000,0,0,0,0,10000,1000
1,45,1,1.019224,2,15000,15000,0,0,0,0,15000,1000
1,45,1,1.025036,3,10000,10000,0,0,0,0,10000,1000
1,45,1,1.018392,4,16000,16000,0,0,0,0,16000,1000
1,45,1,1.024982,5,7000,7000,0,0,0,0,7000,1000
1,45,1,1.033826,6,8000,8000,0,0,0,0,8000,1000
1,45,1,1.001058,7,3000,3000,0,0,0,0,3000,1000
1,45,1,1.021002,8,4000,4000,0,0,0,0,4000,1000
1,45,1,1.031640,9,9000,9000,0,0,0,0,9000,1000
1,45,1,1.016399,10,2000,2000,0,0,0,0,2000,1000
1,45,1,1.003574,11,22000,22000,0,0,0,0,22000,1000
1,45,1,1.017838,12,11000,11000,0,0,0,0,11000,1000
1,45,1,1.011694,13,5000,5000,0,0,0,0,5000,1000
1,45,1,1.027538,14,8000,8000,0,0,0,0,8000,1000
1,45,1,1.020859,15,4000,4000,0,0,0,0,4000,1000
1,45,1,1.027965,16,4000,4000,0,0,0,0,4000,1000
1,45,1,1.015267,17,11000,11000,0,0,0,0,11000,1000
1,45,1,1.018720,18,7000,7000,0,0,0,0,7000,1000
1,45,1,1.028186,19,6000,6000,0,0,0,0,6000,1000
1,45,1,1.019624,20,6000,6000,0,0,0,0,6000,1000
1,45,1,1.016024,21,12000,12000,0,0,0,0,12000,1000
1,45,1,1.025303,22,16000,16000,0,0,0,0,16000,1000
1,45,1,1.032944,23,30000,30000,0,0,0,0,30000,1000
1,45,1,1.013603,24,4000,4000,0,0,0,0,4000,1000
1,45,1,1.015021,25,6000,6000,0,0,0,0,6000,1000
1,45,1,1.028808,26,4000,4000,0,0,0,0,4000,1000
1,45,1,1.031128,27,4000,4000,0,0,0,0,4000,1000
1,45,1,1.033753,28,10000,10000,0,0,0,0,10000,1000
1,45,1,1.033764,29,8000,8000,0,0,0,0,8000,1000
1,45,1,1.031868,30,11000,11000,0,0,0,0,11000,1000
1,45,1,1.031546,31,6000,6000,0,0,0,0,6000,1000
1,45,1,1.010564,32,23000,23000,0,0,0,0,23000,1000
1,45,1,1.028577,33,4000,4000,0,0,0,0,4000,1000
1,45,1,1.000884,34,17000,17000,0,0,0,0,17000,1000
1,45,1,1.028868,35,7000,7000,0,0,0,0,7000,1000
1,45,1,1.018674,36,7000,7000,0,0,0,0,7000,1000
1,45,1,1.013597,37,9000,9000,0,0,0,0,9000,1000
1,45,1,1.032395,38,12000,12000,0,0,0,0,12000,1000
1,45,1,1.019414,39,4000,4000,0,0,0,0,4000,1000
1,45,1,1.023065,40,23000,23000,0,0,0,0,23000,1000
1,45,1,1.029194,41,12000,12000,0,0,0,0,12000,1000
1,45,1,1.027445,42,7000,7000,0,0,0,0,7000,1000
1,45,1,1.021229,43,3000,3000,0,0,0,0,3000,1000
1,45,1,1.001462,44,16000,16000,0,0,0,0,16000,1000
2,45,1,1.017626,0,18000,18000,0,0,0,0,18000,1000
2,45,1,1.012747,1,12000,12000,0,0,0,0,12000,1000
2,45,1,1.028829,2,9000,9000,0,0,0,0,9000,1000
2,45,1,1.037445,3,3000,3000,0,0,0,0,3000,1000
2,45,1,1.028608,4,9000,9000,0,0,0,0,9000,1000
2,45,1,1.037544,5,2000,2000,0,0,0,0,2000,1000
2,45,1,1.042580,6,10000,10000,0,0,0,0,10000,1000
2,45,1,1.037295,7,8000,8000,0,0,0,0,8000,1000
2,45,1,1.014533,8,2000,2000,0,0,0,0,2000,1000
2,45,1,1.046739,9,9000,9000,0,0,0,0,9000,1000
2,45,1,1.023148,10,18000,18000,0,0,0,0,18000,1000
