Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000020,0,8457000,0,0,0,0,0,0,0
1,2,1,1.000037,1,0,3003000,0,0,0,0,3003000,3003000
2,2,1,1.000068,0,9243000,0,0,0,0,0,0,0
2,2,1,1.000027,1,0,2561000,0,0,0,0,2561000,2561000
3,2,1,1.000039,0,8679000,0,0,0,0,0,0,0
3,2,1,1.000008,1,0,2239000,0,0,0,0,2239000,2239000
4,2,1,1.000109,0,9235000,0,0,0,0,0,0,0
4,2,1,1.000072,1,0,2261000,0,0,0,0,2261000,2261000
5,2,1,1.000050,0,8886000,0,0,0,0,0,0,0
5,2,1,1.000006,1,0,2324000,0,0,0,0,2324000,2324000
6,2,1,1.000076,0,8917000,0,0,0,0,0,0,0
6,2,1,1.000047,1,0,2242000,0,0,0,0,2242000,2242000
7,2,1,1.000031,0,9515000,0,0,0,0,0,0,0
7,2,1,1.000003,1,0,2153000,0,0,0,0,2153000,2153000
8,2,1,1.000038,0,9037000,0,0,0,0,0,0,0
8,2,1,1.000020,1,0,2162000,0,0,0,0,2162000,2162000
9,2,1,1.000056,0,8751000,0,0,0,0,0,0,0
9,2,1,1.000033,1,0,2226000,0,0,0,0,2226000,2226000
10,2,1,1.000076,0,8802000,0,0,0,0,0,0,0
10,2,1,1.000036,1,0,2256000,0,0,0,0,2256000,2256000
