Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000000,0,8290082,8290082,0,0,0,0,8290082,1
2,1,1,1.000000,0,8308024,8308024,0,0,0,0,8308024,1
3,1,1,1.000000,0,8310336,8310336,0,0,0,0,8310336,1
4,1,1,1.000000,0,8315861,8315861,0,0,0,0,8315861,1
5,1,1,1.000000,0,8316373,8316373,0,0,0,0,8316373,1
6,1,1,1.000000,0,8237672,8237672,0,0,0,0,8237672,1
7,1,1,1.000000,0,8242354,8242354,0,0,0,0,8242354,1
8,1,1,1.000000,0,8239402,8239402,0,0,0,0,8239402,1
9,1,1,1.000000,0,8241010,8241010,0,0,0,0,8241010,1
10,1,1,1.000000,0,8240070,8240070,0,0,0,0,8240070,1
