Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,64,1,1.000885,0,237,237,0,0,0,0,237,1
1,64,1,1.002107,1,49,49,0,0,0,0,49,1
1,64,1,1.001479,2,584,584,0,0,0,0,584,1
1,64,1,1.001607,3,9,9,0,0,0,0,9,1
1,64,1,1.001034,4,110,110,0,0,0,0,110,1
1,64,1,1.000414,5,2777,2777,0,0,0,0,2777,1
1,64,1,1.002073,6,642,642,0,0,0,0,642,1
1,64,1,1.001317,7,92,92,0,0,0,0,92,1
1,64,1,1.000720,8,1305,1305,0,0,0,0,1305,1
1,64,1,1.000154,9,364,364,0,0,0,0,364,1
1,64,1,1.000041,10,307,307,0,0,0,0,307,1
1,64,1,1.000142,11,394,394,0,0,0,0,394,1
1,64,1,1.001570,12,181,181,0,0,0,0,181,1
1,64,1,1.000003,13,33219,33219,0,0,0,0,33219,1
1,64,1,1.000026,14,2738,2738,0,0,0,0,2738,1
1,64,1,1.002056,15,87,87,0,0,0,0,87,1
1,64,1,1.002014,16,161,161,0,0,0,0,161,1
1,64,1,1.000702,17,2333,2333,0,0,0,0,2333,1
1,64,1,1.001848,18,115,115,0,0,0,0,115,1
1,64,1,1.001557,19,11,11,0,0,0,0,11,1
1,64,1,1.001307,20,40,40,0,0,0,0,40,1
1,64,1,1.000439,21,403,403,0,0,0,0,403,1
1,64,1,1.000010,22,29018,29018,0,0,0,0,29018,1
1,64,1,1.000125,23,37,37,0,0,0,0,37,1
1,64,1,1.000690,24,86,86,0,0,0,0,86,1
1,64,1,1.000678,25,150,150,0,0,0,0,150,1
1,64,1,1.000177,26,3758,3758,0,0,0,0,3758,1
1,64,1,1.000098,27,58,58,0,0,0,0,58,1
1,64,1,1.000003,28,1237,1237,0,0,0,0,1237,1
1,64,1,1.000654,29,86,86,0,0,0,0,86,1
1,64,1,1.000630,30,1607,1607,0,0,0,0,1607,1
1,64,1,1.000009,31,29256,29256,0,0,0,0,29256,1
1,64,1,1.000602,32,53,53,0,0,0,0,53,1
1,64,1,1.000002,33,35627,35627,0,0,0,0,35627,1
