Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000000,0,16984910,0,0,0,0,0,0,0
2,1,1,1.000000,0,17094890,0,0,0,0,0,0,0
3,1,1,1.000000,0,16677807,0,0,0,0,0,0,0
4,1,1,1.000000,0,16907296,0,0,0,0,0,0,0
5,1,1,1.000000,0,16861422,0,0,0,0,0,0,0
6,1,1,1.000000,0,16904529,0,0,0,0,0,0,0
7,1,1,1.000000,0,16856628,0,0,0,0,0,0,0
8,1,1,1.000000,0,17063184,0,0,0,0,0,0,0
9,1,1,1.000000,0,17033395,0,0,0,0,0,0,0
10,1,1,1.000112,0,17100551,0,0,0,0,0,0,0
