Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000000,0,16984261,0,0,0,0,0,0,0
2,1,1,1.000000,0,17107095,0,0,0,0,0,0,0
3,1,1,1.000000,0,17047348,0,0,0,0,0,0,0
4,1,1,1.000000,0,16920045,0,0,0,0,0,0,0
5,1,1,1.000000,0,16982539,0,0,0,0,0,0,0
6,1,1,1.000000,0,16971687,0,0,0,0,0,0,0
7,1,1,1.000000,0,16934881,0,0,0,0,0,0,0
8,1,1,1.000000,0,16898230,0,0,0,0,0,0,0
9,1,1,1.000000,0,16903839,0,0,0,0,0,0,0
10,1,1,1.000000,0,16861500,0,0,0,0,0,0,0
