Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000006,0,42861000,0,0,0,0,0,0,0
2,1,1,1.000021,0,44456000,0,0,0,0,0,0,0
3,1,1,1.000006,0,43769000,0,0,0,0,0,0,0
4,1,1,1.000017,0,43666000,0,0,0,0,0,0,0
5,1,1,1.000018,0,44404000,0,0,0,0,0,0,0
6,1,1,1.000013,0,44535000,0,0,0,0,0,0,0
7,1,1,1.000014,0,44454000,0,0,0,0,0,0,0
8,1,1,1.000009,0,44480000,0,0,0,0,0,0,0
9,1,1,1.000006,0,44527000,0,0,0,0,0,0,0
10,1,1,1.000017,0,44545000,0,0,0,0,0,0,0
