Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,1.000001,0,260875,0,0,0,150114,0,0,0
1,8,1,1.000002,1,257444,0,0,0,149521,0,0,0
1,8,1,1.000000,2,259134,0,0,0,139704,0,0,0
1,8,1,1.000000,3,262328,0,0,0,137077,0,0,0
1,8,1,1.000007,4,0,60397,0,0,0,15954,60397,60397
1,8,1,1.000007,5,0,60707,0,0,0,14194,60707,60707
1,8,1,1.000008,6,0,61948,0,0,0,8744,61948,61948
1,8,1,1.000009,7,0,61558,0,0,0,13743,61558,61558
2,8,1,1.000005,0,201454,0,0,0,135698,0,0,0
2,8,1,1.000002,1,205735,0,0,0,137743,0,0,0
2,8,1,1.000001,2,197885,0,0,0,139929,0,0,0
2,8,1,1.000001,3,197408,0,0,0,142339,0,0,0
2,8,1,1.000003,4,0,46435,0,0,0,14112,46435,46435
2,8,1,1.000004,5,0,47149,0,0,0,12636,47149,47149
2,8,1,1.000001,6,0,47969,0,0,0,7921,47969,47969
2,8,1,1.000008,7,0,46242,0,0,0,13876,46242,46242
3,8,1,1.000002,0,165584,0,0,0,156835,0,0,0
3,8,1,1.000002,1,180446,0,0,0,149542,0,0,0
3,8,1,1.000000,2,166135,0,0,0,165876,0,0,0
3,8,1,1.000001,3,165455,0,0,0,167710,0,0,0
3,8,1,1.000004,4,0,38380,0,0,0,13503,38380,38380
3,8,1,1.000006,5,0,38628,0,0,0,13613,38628,38628
3,8,1,1.000004,6,0,39642,0,0,0,7609,39642,39642
3,8,1,1.000000,7,0,38422,0,0,0,12190,38422,38422
4,8,1,1.000004,0,226055,0,0,0,149396,0,0,0
4,8,1,1.000001,1,225068,0,0,0,155516,0,0,0
4,8,1,1.000000,2,225450,0,0,0,156345,0,0,0
4,8,1,1.000001,3,225241,0,0,0,158150,0,0,0
4,8,1,1.000006,4,0,52376,0,0,0,14598,52376,52376
4,8,1,1.000006,5,0,52362,0,0,0,13969,52362,52362
4,8,1,1.000002,6,0,53310,0,0,0,7767,53310,53310
4,8,1,1.000005,7,0,51865,0,0,0,13768,51865,51865
5,8,1,1.000005,0,222057,0,0,0,139096,0,0,0
5,8,1,1.000001,1,221570,0,0,0,144001,0,0,0
5,8,1,1.000004,2,221261,0,0,0,146231,0,0,0
5,8,1,1.000002,3,221278,0,0,0,147932,0,0,0
5,8,1,1.000003,4,0,51448,0,0,0,14030,51448,51448
5,8,1,1.000002,5,0,51363,0,0,0,13741,51363,51363
5,8,1,1.000010,6,0,52571,0,0,0,7444,52571,52571
5,8,1,1.000002,7,0,51404,0,0,0,14045,51404,51404
6,8,1,1.000001,0,229080,0,0,0,100910,0,0,0
6,8,1,1.000001,1,233172,0,0,0,109195,0,0,0
6,8,1,1.000003,2,229759,0,0,0,101220,0,0,0
6,8,1,1.000002,3,228773,0,0,0,101500,0,0,0
6,8,1,1.000004,4,0,53954,0,0,0,12889,53954,53954
6,8,1,1.000000,5,0,52995,0,0,0,11917,52995,52995
6,8,1,1.000005,6,0,53852,0,0,0,13609,53852,53852
6,8,1,1.000001,7,0,53151,0,0,0,15971,53151,53151
7,8,1,1.000004,0,225933,0,0,0,95411,0,0,0
7,8,1,1.000001,1,230576,0,0,0,103707,0,0,0
7,8,1,1.000001,2,227706,0,0,0,95871,0,0,0
7,8,1,1.000002,3,227503,0,0,0,96566,0,0,0
7,8,1,1.000007,4,0,53752,0,0,0,14273,53752,53752
7,8,1,1.000000,5,0,53916,0,0,0,12618,53916,53916
7,8,1,1.000000,6,0,52571,0,0,0,12116,52571,52571
7,8,1,1.000001,7,0,53157,0,0,0,16033,53157,53157
8,8,1,1.000001,0,223201,0,0,0,72609,0,0,0
8,8,1,1.000002,1,222615,0,0,0,81030,0,0,0
8,8,1,1.000002,2,221207,0,0,0,79491,0,0,0
8,8,1,1.000001,3,224656,0,0,0,79742,0,0,0
8,8,1,1.000004,4,0,55776,0,0,0,6769,55776,55776
8,8,1,1.000005,5,0,56469,0,0,0,8893,56469,56469
8,8,1,1.000001,6,0,54778,0,0,0,11601,54778,54778
8,8,1,1.000001,7,0,55336,0,0,0,13315,55336,55336
9,8,1,1.000004,0,216581,0,0,0,65021,0,0,0
9,8,1,1.000000,1,215172,0,0,0,71844,0,0,0
9,8,1,1.000004,2,215049,0,0,0,68790,0,0,0
9,8,1,1.000003,3,216377,0,0,0,71237,0,0,0
9,8,1,1.000001,4,0,54892,0,0,0,5409,54892,54892
9,8,1,1.000009,5,0,54772,0,0,0,11778,54772,54772
9,8,1,1.000004,6,0,54805,0,0,0,9847,54805,54805
9,8,1,1.000007,7,0,54705,0,0,0,11756,54705,54705
10,8,1,1.000007,0,205874,0,0,0,111570,0,0,0
10,8,1,1.000001,1,207611,0,0,0,122358,0,0,0
10,8,1,1.000004,2,206273,0,0,0,121652,0,0,0
10,8,1,1.000002,3,188573,0,0,0,115266,0,0,0
10,8,1,1.000006,4,0,48512,0,0,0,9001,48512,48512
10,8,1,1.000013,5,0,47739,0,0,0,12892,47739,47739
10,8,1,1.000002,6,0,48016,0,0,0,11385,48016,48016
10,8,1,1.000011,7,0,48598,0,0,0,8171,48598,48598
