Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000038,0,2631000,0,0,0,0,0,0,0
1,2,1,1.000028,1,0,2127000,0,0,0,0,2127000,2127000
2,2,1,1.000273,0,2559000,0,0,0,0,0,0,0
2,2,1,1.000254,1,0,2102000,0,0,0,0,2102000,2102000
3,2,1,1.000015,0,2540000,0,0,0,0,0,0,0
3,2,1,1.000018,1,0,1936000,0,0,0,0,1936000,1936000
4,2,1,1.000202,0,2504000,0,0,0,0,0,0,0
4,2,1,1.000171,1,0,1965000,0,0,0,0,1965000,1965000
5,2,1,1.000136,0,2439000,0,0,0,0,0,0,0
5,2,1,1.000118,1,0,1994000,0,0,0,0,1994000,1994000
6,2,1,1.000379,0,2494000,0,0,0,0,0,0,0
6,2,1,1.000342,1,0,1965000,0,0,0,0,1965000,1965000
7,2,1,1.000043,0,2565000,0,0,0,0,0,0,0
7,2,1,1.000014,1,0,1922000,0,0,0,0,1922000,1922000
8,2,1,1.000267,0,2723000,0,0,0,0,0,0,0
8,2,1,1.000240,1,0,2025000,0,0,0,0,2025000,2025000
9,2,1,1.000005,0,2600000,0,0,0,0,0,0,0
9,2,1,1.000020,1,0,1985000,0,0,0,0,1985000,1985000
10,2,1,1.000031,0,2675000,0,0,0,0,0,0,0
10,2,1,1.000015,1,0,2040000,0,0,0,0,2040000,2040000
