Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000003,0,115585000,115585000,0,0,0,0,115585000,1000
2,1,1,1.000008,0,116159000,116159000,0,0,0,0,116159000,1000
3,1,1,1.000007,0,116197000,116197000,0,0,0,0,116197000,1000
4,1,1,1.000001,0,116055000,116055000,0,0,0,0,116055000,1000
5,1,1,1.000009,0,115974000,115974000,0,0,0,0,115974000,1000
6,1,1,1.000005,0,116001000,116001000,0,0,0,0,116001000,1000
7,1,1,1.000007,0,113298000,113298000,0,0,0,0,113298000,1000
8,1,1,1.000008,0,115722000,115722000,0,0,0,0,115722000,1000
9,1,1,1.000008,0,115697000,115697000,0,0,0,0,115697000,1000
10,1,1,1.000008,0,115841000,115841000,0,0,0,0,115841000,1000
