Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000002,0,42780000,0,0,0,0,0,0,0
2,1,1,1.000009,0,44381000,0,0,0,0,0,0,0
3,1,1,1.000004,0,42486000,0,0,0,0,0,0,0
4,1,1,1.000433,0,44029000,0,0,0,0,0,0,0
5,1,1,1.000000,0,44422000,0,0,0,0,0,0,0
6,1,1,1.000006,0,44474000,0,0,0,0,0,0,0
7,1,1,1.000005,0,44441000,0,0,0,0,0,0,0
8,1,1,1.000003,0,44457000,0,0,0,0,0,0,0
9,1,1,1.000010,0,44491000,0,0,0,0,0,0,0
10,1,1,1.000002,0,44463000,0,0,0,0,0,0,0
