Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000000,0,3958649,0,0,0,0,0,0,0
1,2,1,1.000000,1,0,2141796,0,0,0,0,2141796,2141796
2,2,1,1.000000,0,3975513,0,0,0,0,0,0,0
2,2,1,1.000000,1,0,2128100,0,0,0,0,2128100,2128100
3,2,1,1.000000,0,4144039,0,0,0,0,0,0,0
3,2,1,1.000000,1,0,2094320,0,0,0,0,2094320,2094320
4,2,1,1.000000,0,4088258,0,0,0,0,0,0,0
4,2,1,1.000000,1,0,2041440,0,0,0,0,2041440,2041440
5,2,1,1.000000,0,4085385,0,0,0,0,0,0,0
5,2,1,1.000000,1,0,2040135,0,0,0,0,2040135,2040135
6,2,1,1.000001,0,4064096,0,0,0,0,0,0,0
6,2,1,1.000000,1,0,2092869,0,0,0,0,2092869,2092869
7,2,1,1.000000,0,3984607,0,0,0,0,0,0,0
7,2,1,1.000000,1,0,1985792,0,0,0,0,1985792,1985792
8,2,1,1.000000,0,4139665,0,0,0,0,0,0,0
8,2,1,1.000000,1,0,2139927,0,0,0,0,2139927,2139927
9,2,1,1.000000,0,3962567,0,0,0,0,0,0,0
9,2,1,1.000000,1,0,2057667,0,0,0,0,2057667,2057667
10,2,1,1.000000,0,3976813,0,0,0,0,0,0,0
10,2,1,1.000000,1,0,2002370,0,0,0,0,2002370,2002370
