Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000000,0,471793,471793,0,0,32578,8356,471793,1
1,2,1,1.000000,1,440538,440538,0,0,16911,9847,440538,1
2,2,1,1.000001,0,297814,297814,0,0,8112,15757,297814,1
2,2,1,1.000001,1,350922,350922,0,0,6358,3646,350922,1
3,2,1,1.000002,0,485051,485051,0,0,36820,15210,485051,1
3,2,1,1.000001,1,497305,497305,0,0,34505,13083,497305,1
4,2,1,1.000001,0,450134,450134,0,0,32655,10101,450134,1
4,2,1,1.000002,1,451897,451897,0,0,35100,9166,451897,1
5,2,1,1.000001,0,472990,472990,0,0,26165,16054,472990,1
5,2,1,1.000001,1,493349,493349,0,0,26811,22176,493349,1
6,2,1,1.000001,0,451742,451742,0,0,31408,15750,451742,1
6,2,1,1.000001,1,456147,456147,0,0,34843,15047,456147,1
7,2,1,1.000000,0,499266,499266,0,0,34916,11109,499266,1
7,2,1,1.000001,1,438271,438271,0,0,18556,15281,438271,1
8,2,1,1.000000,0,461458,461458,0,0,39808,7625,461458,1
8,2,1,1.000001,1,458953,458953,0,0,29583,7980,458953,1
9,2,1,1.000000,0,498449,498449,0,0,18998,10672,498449,1
9,2,1,1.000000,1,506907,506907,0,0,17765,9024,506907,1
10,2,1,1.000001,0,483125,483125,0,0,15856,1893,483125,1
10,2,1,1.000000,1,489938,489938,0,0,12355,2554,489938,1
