Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,20,1,1.000001,0,909003,0,0,0,0,0,0,0
1,20,1,1.000007,1,0,88909,0,35,0,0,88909,88909
1,20,1,1.000008,2,0,1098,0,5,0,0,1098,1098
1,20,1,1.000002,3,0,9628,0,39,0,0,9628,9628
1,20,1,1.000066,4,0,360,0,1,0,0,360,360
1,20,1,1.000044,5,0,218,0,0,0,0,218,218
1,20,1,1.000003,6,0,979,0,0,0,0,979,979
1,20,1,1.000003,7,0,161775,0,18,0,0,161775,161775
1,20,1,1.000010,8,0,2512,0,56,0,0,2512,2512
1,20,1,1.000002,9,0,1494,0,5,0,0,1494,1494
1,20,1,1.000022,10,0,530,0,1,0,0,530,530
1,20,1,1.000003,11,0,469,0,0,0,0,469,469
1,20,1,1.000001,12,0,107587,0,53,0,0,107587,107587
1,20,1,1.000002,13,0,890,0,0,0,0,890,890
1,20,1,1.000000,14,0,166882,0,47,0,0,166882,166882
1,20,1,1.000058,15,0,5801,0,28,0,0,5801,5801
1,20,1,1.000008,16,0,688,0,3,0,0,688,688
1,20,1,1.000079,17,0,601,0,2,0,0,601,601
1,20,1,1.000114,18,0,211,0,0,0,0,211,211
1,20,1,1.000033,19,0,323,0,0,0,0,323,323
2,20,1,1.000002,0,382417,0,0,0,0,0,0,0
2,20,1,1.000001,1,0,15916,0,294,0,0,15916,15916
2,20,1,1.000011,2,0,21312,0,213,0,0,21312,21312
2,20,1,1.000006,3,0,102590,0,832,0,0,102590,102590
2,20,1,1.000054,4,0,506,0,61,0,0,506,506
2,20,1,1.000051,5,0,1014,0,85,0,0,1014,1014
2,20,1,1.000041,6,0,4169,0,469,0,0,4169,4169
2,20,1,1.000008,7,0,31728,0,193,0,0,31728,31728
2,20,1,1.000038,8,0,3727,0,86,0,0,3727,3727
2,20,1,1.000011,9,0,23635,0,317,0,0,23635,23635
2,20,1,1.000052,10,0,1899,0,120,0,0,1899,1899
2,20,1,1.000044,11,0,794,0,29,0,0,794,794
2,20,1,1.000008,12,0,91107,0,2831,0,0,91107,91107
2,20,1,1.000041,13,0,3924,0,534,0,0,3924,3924
2,20,1,1.000002,14,0,47973,0,394,0,0,47973,47973
2,20,1,1.000017,15,0,3466,0,94,0,0,3466,3466
2,20,1,1.000022,16,0,24920,0,313,0,0,24920,24920
2,20,1,1.000052,17,0,2094,0,117,0,0,2094,2094
2,20,1,1.000040,18,0,763,0,139,0,0,763,763
2,20,1,1.000049,19,0,880,0,38,0,0,880,880
3,20,1,1.000002,0,549625,0,0,0,0,0,0,0
3,20,1,1.000009,1,0,5355,0,31,0,0,5355,5355
3,20,1,1.000019,2,0,19607,0,42,0,0,19607,19607
3,20,1,1.000001,3,0,53916,0,669,0,0,53916,53916
3,20,1,1.000036,4,0,2338,0,21,0,0,2338,2338
3,20,1,1.000009,5,0,2782,0,30,0,0,2782,2782
3,20,1,1.000024,6,0,12344,0,103,0,0,12344,12344
3,20,1,1.000029,7,0,32690,0,480,0,0,32690,32690
3,20,1,1.000035,8,0,2394,0,50,0,0,2394,2394
3,20,1,1.000020,9,0,26193,0,59,0,0,26193,26193
3,20,1,1.000039,10,0,3840,0,29,0,0,3840,3840
3,20,1,1.000044,11,0,2789,0,14,0,0,2789,2789
3,20,1,1.000001,12,0,109950,0,1491,0,0,109950,109950
3,20,1,1.000025,13,0,12146,0,103,0,0,12146,12146
3,20,1,1.000013,14,0,117592,0,647,0,0,117592,117592
3,20,1,1.000023,15,0,14067,0,42,0,0,14067,14067
3,20,1,1.000040,16,0,16742,0,274,0,0,16742,16742
3,20,1,1.000038,17,0,4112,0,43,0,0,4112,4112
3,20,1,1.000002,18,0,3061,0,30,0,0,3061,3061
3,20,1,1.000010,19,0,1861,0,27,0,0,1861,1861
4,20,1,1.000001,0,444725,0,0,0,0,0,0,0
4,20,1,1.000012,1,0,50058,0,120,0,0,50058,50058
4,20,1,1.000022,2,0,25612,0,77,0,0,25612,25612
4,20,1,1.000003,3,0,104884,0,776,0,0,104884,104884
4,20,1,1.000025,4,0,201,0,17,0,0,201,201
4,20,1,1.000032,5,0,71969,0,689,0,0,71969,71969
4,20,1,1.000000,6,0,12259,0,733,0,0,12259,12259
4,20,1,1.000001,7,0,80075,0,180,0,0,80075,80075
4,20,1,1.000018,8,0,1363,0,39,0,0,1363,1363
4,20,1,1.000022,9,0,34323,0,109,0,0,34323,34323
4,20,1,1.000034,10,0,1557,0,49,0,0,1557,1557
4,20,1,1.000002,11,0,183,0,487,0,0,183,183
4,20,1,1.000000,12,0,154,0,416,0,0,154,154
4,20,1,1.000013,13,0,11907,0,164,0,0,11907,11907
4,20,1,1.000014,14,0,26834,0,470,0,0,26834,26834
4,20,1,1.000016,15,0,1444,0,29,0,0,1444,1444
4,20,1,1.000012,16,0,19004,0,560,0,0,19004,19004
4,20,1,1.000032,17,0,1354,0,29,0,0,1354,1354
4,20,1,1.000016,18,0,205,0,55,0,0,205,205
4,20,1,1.000010,19,0,1339,0,22,0,0,1339,1339
5,20,1,1.000001,0,434424,0,0,0,0,0,0,0
5,20,1,1.000001,1,0,74670,0,119,0,0,74670,74670
5,20,1,1.000010,2,0,39076,0,182,0,0,39076,39076
5,20,1,1.000006,3,0,77305,0,264,0,0,77305,77305
5,20,1,1.000032,4,0,124,0,11,0,0,124,124
5,20,1,1.000036,5,0,215,0,31,0,0,215,215
5,20,1,1.000017,6,0,3298,0,130,0,0,3298,3298
5,20,1,1.000000,7,0,120914,0,210,0,0,120914,120914
5,20,1,1.000013,8,0,1932,0,28,0,0,1932,1932
5,20,1,1.000010,9,0,52348,0,194,0,0,52348,52348
5,20,1,1.000022,10,0,2569,0,60,0,0,2569,2569
5,20,1,1.000024,11,0,233,0,17,0,0,233,233
5,20,1,1.000021,12,0,190,0,18,0,0,190,190
5,20,1,1.000017,13,0,3111,0,115,0,0,3111,3111
5,20,1,1.000006,14,0,29051,0,89,0,0,29051,29051
5,20,1,1.000011,15,0,2490,0,34,0,0,2490,2490
5,20,1,1.000013,16,0,22366,0,91,0,0,22366,22366
5,20,1,1.000026,17,0,1951,0,48,0,0,1951,1951
5,20,1,1.000020,18,0,233,0,49,0,0,233,233
5,20,1,1.000026,19,0,2348,0,34,0,0,2348,2348
6,20,1,1.000002,0,474382,0,0,0,0,0,0,0
6,20,1,1.000004,1,0,65539,0,203,0,0,65539,65539
6,20,1,1.000015,2,0,34667,0,155,0,0,34667,34667
6,20,1,1.000006,3,0,62128,0,4991,0,0,62128,62128
6,20,1,1.000020,4,0,190,0,22,0,0,190,190
6,20,1,1.000024,5,0,137,0,24,0,0,137,137
6,20,1,1.000033,6,0,3394,0,43,0,0,3394,3394
6,20,1,1.000004,7,0,100494,0,453,0,0,100494,100494
6,20,1,1.000023,8,0,2060,0,105,0,0,2060,2060
6,20,1,1.000015,9,0,46726,0,154,0,0,46726,46726
6,20,1,1.000031,10,0,1750,0,40,0,0,1750,1750
6,20,1,1.000016,11,0,386,0,25,0,0,386,386
6,20,1,1.000026,12,0,312,0,47,0,0,312,312
6,20,1,1.000034,13,0,3287,0,52,0,0,3287,3287
6,20,1,1.000008,14,0,89781,0,2875,0,0,89781,89781
6,20,1,1.000012,15,0,4276,0,113,0,0,4276,4276
6,20,1,1.000002,16,0,55689,0,2777,0,0,55689,55689
6,20,1,1.000023,17,0,1674,0,48,0,0,1674,1674
6,20,1,1.000025,18,0,319,0,111,0,0,319,319
6,20,1,1.000031,19,0,1573,0,29,0,0,1573,1573
7,20,1,1.000003,0,528059,0,0,0,0,0,0,0
7,20,1,1.000026,1,0,66446,0,307,0,0,66446,66446
7,20,1,1.000001,2,0,22000,0,277,0,0,22000,22000
7,20,1,1.000005,3,0,54665,0,9521,0,0,54665,54665
7,20,1,1.000038,4,0,316,0,76,0,0,316,316
7,20,1,1.000031,5,0,104,0,45,0,0,104,104
7,20,1,1.000017,6,0,710,0,34,0,0,710,710
7,20,1,1.000026,7,0,84917,0,727,0,0,84917,84917
7,20,1,1.000029,8,0,1993,0,83,0,0,1993,1993
7,20,1,1.000002,9,0,24057,0,219,0,0,24057,24057
7,20,1,1.000032,10,0,480,0,30,0,0,480,480
7,20,1,1.000029,11,0,413,0,42,0,0,413,413
7,20,1,1.000035,12,0,984,0,63,0,0,984,984
7,20,1,1.000028,13,0,731,0,37,0,0,731,731
7,20,1,1.000013,14,0,167471,0,6351,0,0,167471,167471
7,20,1,1.000031,15,0,7396,0,300,0,0,7396,7396
7,20,1,1.000016,16,0,94165,0,3869,0,0,94165,94165
7,20,1,1.000034,17,0,535,0,68,0,0,535,535
