Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,10,1,1.000005,0,108147,108147,0,0,0,0,108147,1
1,10,1,1.000000,1,91982,91982,0,0,0,0,91982,1
1,10,1,1.000003,2,66818,66818,0,0,0,0,66818,1
1,10,1,1.000004,3,12659,12659,0,0,0,0,12659,1
1,10,1,1.000007,4,1912,1912,0,0,0,0,1912,1
1,10,1,1.000017,5,5049,5049,0,0,0,0,5049,1
1,10,1,1.000024,6,831,831,0,0,0,0,831,1
1,10,1,1.000026,7,82896,82896,0,0,0,0,82896,1
1,10,1,1.000001,8,28856,28856,0,0,0,0,28856,1
1,10,1,1.000008,9,65731,65731,0,0,0,0,65731,1
2,10,1,1.000010,0,65221,65221,0,0,0,0,65221,1
2,10,1,1.000001,1,71095,71095,0,0,0,0,71095,1
2,10,1,1.000006,2,64075,64075,0,0,0,0,64075,1
2,10,1,1.000011,3,23447,23447,0,0,0,0,23447,1
2,10,1,1.000011,4,5582,5582,0,0,0,0,5582,1
2,10,1,1.000002,5,38381,38381,0,0,0,0,38381,1
2,10,1,1.000014,6,1489,1489,0,0,0,0,1489,1
2,10,1,1.000012,7,2726,2726,0,0,0,0,2726,1
2,10,1,1.000008,8,39836,39836,0,0,0,0,39836,1
2,10,1,1.000008,9,59986,59986,0,0,0,0,59986,1
3,10,1,1.000012,0,26973,26973,0,0,0,0,26973,1
3,10,1,1.000007,1,81801,81801,0,0,0,0,81801,1
3,10,1,1.000008,2,69558,69558,0,0,0,0,69558,1
3,10,1,1.000010,3,12104,12104,0,0,0,0,12104,1
3,10,1,1.000013,4,3926,3926,0,0,0,0,3926,1
3,10,1,1.000005,5,94437,94437,0,0,0,0,94437,1
3,10,1,1.000016,6,871,871,0,0,0,0,871,1
3,10,1,1.000014,7,1544,1544,0,0,0,0,1544,1
3,10,1,1.000001,8,49944,49944,0,0,0,0,49944,1
3,10,1,1.000007,9,84847,84847,0,0,0,0,84847,1
4,10,1,1.000010,0,41304,41304,0,0,0,0,41304,1
4,10,1,1.000012,1,5873,5873,0,0,0,0,5873,1
4,10,1,1.000015,2,2420,2420,0,0,0,0,2420,1
4,10,1,1.000006,3,108936,108936,0,0,0,0,108936,1
4,10,1,1.000008,4,111507,111507,0,0,0,0,111507,1
4,10,1,1.000014,5,5156,5156,0,0,0,0,5156,1
4,10,1,1.000005,6,59902,59902,0,0,0,0,59902,1
4,10,1,1.000002,7,85420,85420,0,0,0,0,85420,1
4,10,1,1.000011,8,13939,13939,0,0,0,0,13939,1
4,10,1,1.000013,9,2179,2179,0,0,0,0,2179,1
5,10,1,1.000009,0,25957,25957,0,0,0,0,25957,1
5,10,1,1.000004,1,55973,55973,0,0,0,0,55973,1
5,10,1,1.000017,2,934,934,0,0,0,0,934,1
5,10,1,1.000003,3,87612,87612,0,0,0,0,87612,1
5,10,1,1.000001,4,88806,88806,0,0,0,0,88806,1
5,10,1,1.000013,5,3593,3593,0,0,0,0,3593,1
5,10,1,1.000007,6,79247,79247,0,0,0,0,79247,1
5,10,1,1.000006,7,80612,80612,0,0,0,0,80612,1
5,10,1,1.000010,8,14428,14428,0,0,0,0,14428,1
5,10,1,1.000016,9,1720,1720,0,0,0,0,1720,1
6,10,1,1.000009,0,25145,25145,0,0,0,0,25145,1
6,10,1,1.000013,1,74604,74604,0,0,0,0,74604,1
6,10,1,1.000019,2,1054,1054,0,0,0,0,1054,1
6,10,1,1.000004,3,81143,81143,0,0,0,0,81143,1
6,10,1,1.000012,4,79705,79705,0,0,0,0,79705,1
6,10,1,1.000016,5,3306,3306,0,0,0,0,3306,1
6,10,1,1.000007,6,45508,45508,0,0,0,0,45508,1
6,10,1,1.000015,7,60841,60841,0,0,0,0,60841,1
6,10,1,1.000011,8,11507,11507,0,0,0,0,11507,1
6,10,1,1.000018,9,3916,3916,0,0,0,0,3916,1
7,10,1,1.000009,0,26866,26866,0,0,0,0,26866,1
7,10,1,1.000003,1,106635,106635,0,0,0,0,106635,1
7,10,1,1.000014,2,698,698,0,0,0,0,698,1
7,10,1,1.000003,3,100179,100179,0,0,0,0,100179,1
7,10,1,1.000005,4,81317,81317,0,0,0,0,81317,1
7,10,1,1.000013,5,1835,1835,0,0,0,0,1835,1
7,10,1,1.000004,6,55131,55131,0,0,0,0,55131,1
7,10,1,1.000007,7,69706,69706,0,0,0,0,69706,1
7,10,1,1.000011,8,8798,8798,0,0,0,0,8798,1
7,10,1,1.000010,9,1891,1891,0,0,0,0,1891,1
8,10,1,1.000005,0,25429,25429,0,0,0,0,25429,1
8,10,1,1.000007,1,75614,75614,0,0,0,0,75614,1
8,10,1,1.000017,2,1237,1237,0,0,0,0,1237,1
8,10,1,1.000007,3,80015,80015,0,0,0,0,80015,1
8,10,1,1.000010,4,78936,78936,0,0,0,0,78936,1
8,10,1,1.000014,5,3605,3605,0,0,0,0,3605,1
8,10,1,1.000000,6,45909,45909,0,0,0,0,45909,1
8,10,1,1.000011,7,61287,61287,0,0,0,0,61287,1
8,10,1,1.000013,8,12041,12041,0,0,0,0,12041,1
8,10,1,1.000016,9,4068,4068,0,0,0,0,4068,1
9,10,1,1.000004,0,35645,35645,0,0,0,0,35645,1
9,10,1,1.000005,1,37398,37398,0,0,0,0,37398,1
9,10,1,1.000013,2,451,451,0,0,0,0,451,1
9,10,1,1.000007,3,87288,87288,0,0,0,0,87288,1
9,10,1,1.000001,4,104599,104599,0,0,0,0,104599,1
9,10,1,1.000009,5,1219,1219,0,0,0,0,1219,1
9,10,1,1.000001,6,78519,78519,0,0,0,0,78519,1
9,10,1,1.000002,7,93416,93416,0,0,0,0,93416,1
9,10,1,1.000006,8,6245,6245,0,0,0,0,6245,1
9,10,1,1.000010,9,1732,1732,0,0,0,0,1732,1
10,10,1,1.000009,0,61065,61065,0,0,0,0,61065,1
10,10,1,1.000006,1,61256,61256,0,0,0,0,61256,1
10,10,1,1.000014,2,1882,1882,0,0,0,0,1882,1
10,10,1,1.000011,3,21567,21567,0,0,0,0,21567,1
10,10,1,1.000000,4,108172,108172,0,0,0,0,108172,1
10,10,1,1.000003,5,30282,30282,0,0,0,0,30282,1
10,10,1,1.000015,6,5138,5138,0,0,0,0,5138,1
10,10,1,1.000005,7,94898,94898,0,0,0,0,94898,1
10,10,1,1.000009,8,7177,7177,0,0,0,0,7177,1
10,10,1,1.000016,9,1466,1466,0,0,0,0,1466,1
