Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000004,0,3918000,0,0,0,0,0,0,0
1,2,1,1.000004,1,0,1300000,0,0,0,0,1300000,1300000
2,2,1,1.000012,0,4782000,0,0,0,0,0,0,0
2,2,1,1.000000,1,0,911000,0,0,0,0,911000,911000
3,2,1,1.000200,0,4501000,0,0,0,0,0,0,0
3,2,1,1.000178,1,0,1215000,0,0,0,0,1215000,1215000
4,2,1,1.000008,0,4614000,0,0,0,0,0,0,0
4,2,1,1.000015,1,0,1274000,0,0,0,0,1274000,1274000
5,2,1,1.000151,0,4560000,0,0,0,0,0,0,0
5,2,1,1.000154,1,0,1208000,0,0,0,0,1208000,1208000
6,2,1,1.000068,0,4465000,0,0,0,0,0,0,0
6,2,1,1.000058,1,0,1216000,0,0,0,0,1216000,1216000
7,2,1,1.000091,0,3829000,0,0,0,0,0,0,0
7,2,1,1.000101,1,0,1254000,0,0,0,0,1254000,1254000
8,2,1,1.000004,0,4951000,0,0,0,0,0,0,0
8,2,1,1.000009,1,0,1406000,0,0,0,0,1406000,1406000
9,2,1,1.000205,0,4250000,0,0,0,0,0,0,0
9,2,1,1.000169,1,0,1183000,0,0,0,0,1183000,1183000
10,2,1,1.000070,0,4112000,0,0,0,0,0,0,0
10,2,1,1.000040,1,0,1304000,0,0,0,0,1304000,1304000
