Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000156,0,1110000,1110000,0,0,0,0,1110000,1000
1,2,1,1.000191,1,1111000,1111000,0,0,0,0,1111000,1000
2,2,1,1.000404,0,1063000,1063000,0,0,0,0,1063000,1000
2,2,1,1.000375,1,1075000,1075000,0,0,0,0,1075000,1000
3,2,1,1.000361,0,1082000,1082000,0,0,0,0,1082000,1000
3,2,1,1.000395,1,1095000,1095000,0,0,0,0,1095000,1000
4,2,1,1.000442,0,1076000,1076000,0,0,0,0,1076000,1000
4,2,1,1.000414,1,1065000,1065000,0,0,0,0,1065000,1000
5,2,1,1.000286,0,1095000,1095000,0,0,0,0,1095000,1000
5,2,1,1.000258,1,1096000,1096000,0,0,0,0,1096000,1000
6,2,1,1.000536,0,944000,944000,0,0,0,0,944000,1000
6,2,1,1.000506,1,916000,916000,0,0,0,0,916000,1000
7,2,1,1.000778,0,1152000,1152000,0,0,0,0,1152000,1000
7,2,1,1.000776,1,1188000,1188000,0,0,0,0,1188000,1000
8,2,1,1.000054,0,1072000,1072000,0,0,0,0,1072000,1000
8,2,1,1.000087,1,1028000,1028000,0,0,0,0,1028000,1000
9,2,1,1.000335,0,1128000,1128000,0,0,0,0,1128000,1000
9,2,1,1.000363,1,1169000,1169000,0,0,0,0,1169000,1000
10,2,1,1.000240,0,1152000,1152000,0,0,0,0,1152000,1000
10,2,1,1.000207,1,1185000,1185000,0,0,0,0,1185000,1000
