Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,1.000111,0,2137000,0,0,0,0,0,0,0
1,2,1,1.000103,1,0,2136826,0,4247174,0,0,2136826,2136826
2,2,1,1.000120,0,4403000,0,0,0,0,0,0,0
2,2,1,1.000090,1,0,1083820,0,4131180,0,0,1083820,1083820
3,2,1,1.000223,0,2860000,0,0,0,0,0,0,0
3,2,1,1.000176,1,0,2859517,0,2987483,0,0,2859517,2859517
4,2,1,1.000040,0,2243000,0,0,0,0,0,0,0
4,2,1,1.000006,1,0,2242694,0,3978306,0,0,2242694,2242694
5,2,1,1.000080,0,2105000,0,0,0,0,0,0,0
5,2,1,1.000032,1,0,2104354,0,4314646,0,0,2104354,2104354
6,2,1,1.000135,0,2220000,0,0,0,0,0,0,0
6,2,1,1.000092,1,0,2219336,0,4090664,0,0,2219336,2219336
7,2,1,1.000102,0,2288000,0,0,0,0,0,0,0
7,2,1,1.000073,1,0,2288000,0,3940000,0,0,2288000,2288000
8,2,1,1.000145,0,2136000,0,0,0,0,0,0,0
8,2,1,1.000099,1,0,2135464,0,4209536,0,0,2135464,2135464
9,2,1,1.000187,0,2305000,0,0,0,0,0,0,0
9,2,1,1.000136,1,0,2304387,0,3865613,0,0,2304387,2304387
10,2,1,1.000178,0,2224000,0,0,0,0,0,0,0
10,2,1,1.000143,1,0,2223830,0,4087170,0,0,2223830,2223830
