Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,1.003386,0,895000,0,0,0,27818,0,0,0
1,45,1,1.002239,1,0,20454,0,79546,0,27922,20454,20454
1,45,1,1.001511,2,0,20653,0,79347,0,27047,20653,20653
1,45,1,1.001141,3,0,18190,0,79810,0,26179,18190,18190
1,45,1,1.003243,4,0,19310,0,74690,0,23154,19310,19310
1,45,1,1.000669,5,0,17564,0,83436,0,24960,17564,17564
1,45,1,1.001416,6,0,20468,0,85532,0,28765,20468,20468
1,45,1,1.003313,7,0,19124,0,102876,0,26127,19124,19124
1,45,1,1.003311,8,0,19126,0,111874,0,29553,19126,19126
1,45,1,1.003294,9,0,21480,0,96520,0,33641,21480,21480
1,45,1,1.003335,10,0,21714,0,106286,0,30573,21714,21714
1,45,1,1.000906,11,0,19576,0,147424,0,27483,19576,19576
1,45,1,1.001733,12,0,22362,0,75638,0,33129,22362,22362
1,45,1,1.002361,13,0,18478,0,104522,0,28353,18478,18478
1,45,1,1.003013,14,0,21548,0,103452,0,29575,21548,21548
1,45,1,1.003330,15,0,21486,0,93514,0,33623,21486,21486
1,45,1,1.003284,16,0,22858,0,22142,0,22235,22858,22858
1,45,1,1.001733,17,0,19504,0,180496,0,28879,19504,19504
1,45,1,1.001586,18,0,21658,0,105342,0,32279,21658,21658
1,45,1,1.001288,19,0,21580,0,126420,0,31087,21580,21580
1,45,1,1.003257,20,0,21038,0,21962,0,20968,21038,21038
1,45,1,1.001302,21,0,21592,0,104408,0,32397,21592,21592
1,45,1,1.000641,22,0,17387,0,143613,0,26211,17387,17387
1,45,1,1.001393,23,0,19551,0,174449,0,27402,19551,19551
1,45,1,1.002026,24,0,20524,0,99476,0,27693,20524,20524
1,45,1,1.002480,25,0,16937,0,91063,0,20987,16937,16937
1,45,1,1.002022,26,0,19926,0,110074,0,26368,19926,19926
1,45,1,1.000621,27,0,19632,0,110368,0,24201,19632,19632
1,45,1,1.002442,28,0,17750,0,110250,0,25558,17750,17750
1,45,1,1.001550,29,0,19115,0,141885,0,27025,19115,19115
1,45,1,1.001097,30,0,21091,0,99909,0,30677,21091,21091
1,45,1,1.001761,31,0,19516,0,132484,0,27321,19516,19516
1,45,1,1.002621,32,0,21013,0,112987,0,29657,21013,21013
1,45,1,1.001095,33,0,19859,0,132141,0,27423,19859,19859
1,45,1,1.002659,34,0,19514,0,137486,0,26954,19514,19514
1,45,1,1.001224,35,0,22105,0,76895,0,32108,22105,22105
1,45,1,1.001426,36,0,20829,0,97171,0,29179,20829,20829
1,45,1,1.001724,37,0,19891,0,137109,0,27854,19891,19891
1,45,1,1.002440,38,0,21056,0,98944,0,30100,21056,21056
1,45,1,1.002595,39,0,20199,0,110801,0,26301,20199,20199
1,45,1,1.000697,40,0,20293,0,271707,0,32419,20293,20293
1,45,1,1.000389,41,0,23043,0,137957,0,37058,23043,23043
1,45,1,1.000023,42,0,21947,0,173053,0,31672,21947,21947
1,45,1,1.000299,43,0,22153,0,177847,0,33049,22153,22153
1,45,1,1.000896,44,0,21906,0,193094,0,34490,21906,21906
2,45,1,1.003429,0,216000,0,0,0,35969,0,0,0
2,45,1,1.003356,1,0,4313,0,190687,0,30994,4313,4313
2,45,1,1.003562,2,0,4454,0,176546,0,31084,4454,4454
