Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,1.000239,0,15554,0,0,0,65734,0,0,0
1,45,1,1.000011,1,7793,0,0,0,58651,0,0,0
1,45,1,1.000103,2,16497,0,0,0,85657,0,0,0
1,45,1,1.000034,3,23230,0,0,0,83060,0,0,0
1,45,1,1.000056,4,18886,0,0,0,90572,0,0,0
1,45,1,1.000011,5,15315,0,0,0,69689,0,0,0
1,45,1,1.000013,6,20216,0,0,0,72311,0,0,0
1,45,1,1.000001,7,17076,0,0,0,81496,0,0,0
1,45,1,1.000096,8,11202,0,0,0,68473,0,0,0
1,45,1,1.000113,9,12962,0,0,0,65416,0,0,0
1,45,1,1.000109,10,11664,0,0,0,68637,0,0,0
1,45,1,1.000096,11,19740,0,0,0,73106,0,0,0
1,45,1,1.000042,12,18923,0,0,0,67705,0,0,0
1,45,1,1.000000,13,12795,0,0,0,72315,0,0,0
1,45,1,1.000053,14,16754,0,0,0,71051,0,0,0
1,45,1,1.000064,15,7544,0,0,0,57319,0,0,0
1,45,1,1.000146,16,9093,0,0,0,60153,0,0,0
1,45,1,1.000004,17,22818,0,0,0,73097,0,0,0
1,45,1,1.000042,18,16078,0,0,0,75656,0,0,0
1,45,1,1.000000,19,12611,0,0,0,70433,0,0,0
1,45,1,1.000039,20,16364,0,0,0,79474,0,0,0
1,45,1,1.000103,21,7750,0,0,0,58396,0,0,0
1,45,1,1.000015,22,0,365,0,0,0,395,365,365
1,45,1,1.000002,23,0,382,0,0,0,409,382,382
1,45,1,1.000115,24,0,373,0,0,0,240,373,373
1,45,1,1.000109,25,0,369,0,0,0,411,369,369
1,45,1,1.000031,26,0,371,0,0,0,234,371,371
1,45,1,1.000105,27,0,369,0,0,0,396,369,369
1,45,1,1.000090,28,0,368,0,0,0,331,368,368
1,45,1,1.000019,29,0,370,0,0,0,186,370,370
1,45,1,1.000000,30,0,1392,0,0,0,313,1392,1392
1,45,1,1.000086,31,0,372,0,0,0,382,372,372
1,45,1,1.000019,32,0,364,0,0,0,249,364,364
1,45,1,1.000032,33,0,357,0,0,0,249,357,357
1,45,1,1.000001,34,0,387,0,0,0,321,387,387
1,45,1,1.000046,35,0,370,0,0,0,314,370,370
1,45,1,1.000007,36,0,373,0,0,0,225,373,373
1,45,1,1.000005,37,0,386,0,0,0,343,386,386
1,45,1,1.000057,38,0,369,0,0,0,375,369,369
1,45,1,1.000001,39,0,377,0,0,0,309,377,377
1,45,1,1.000286,40,0,367,0,0,0,210,367,367
1,45,1,1.000275,41,0,370,0,0,0,320,370,370
1,45,1,1.000263,42,0,360,0,0,0,362,360,360
1,45,1,1.000274,43,0,370,0,0,0,351,370,370
1,45,1,1.000058,44,0,363,0,0,0,407,363,363
2,45,1,1.000069,0,7848,0,0,0,58333,0,0,0
2,45,1,1.000008,1,7965,0,0,0,58024,0,0,0
2,45,1,1.000046,2,14709,0,0,0,79188,0,0,0
2,45,1,1.000038,3,19145,0,0,0,71731,0,0,0
2,45,1,1.000010,4,15737,0,0,0,81381,0,0,0
2,45,1,1.000203,5,14401,0,0,0,69969,0,0,0
2,45,1,1.000206,6,24547,0,0,0,80196,0,0,0
2,45,1,1.000035,7,10301,0,0,0,56236,0,0,0
2,45,1,1.000006,8,10823,0,0,0,65202,0,0,0
2,45,1,1.000009,9,10236,0,0,0,57703,0,0,0
2,45,1,1.000029,10,10694,0,0,0,64922,0,0,0
2,45,1,1.000014,11,20169,0,0,0,75699,0,0,0
2,45,1,1.000014,12,16654,0,0,0,64955,0,0,0
2,45,1,1.000046,13,15490,0,0,0,66283,0,0,0
2,45,1,1.000023,14,10479,0,0,0,57613,0,0,0
2,45,1,1.000006,15,17947,0,0,0,69080,0,0,0
2,45,1,1.000014,16,14074,0,0,0,71072,0,0,0
2,45,1,1.000002,17,23078,0,0,0,78564,0,0,0
2,45,1,1.000073,18,15634,0,0,0,81026,0,0,0
2,45,1,1.000010,19,14817,0,0,0,77780,0,0,0
2,45,1,1.000041,20,17166,0,0,0,65359,0,0,0
2,45,1,1.000084,21,7447,0,0,0,57573,0,0,0
2,45,1,1.000153,22,0,562,0,0,0,663,562,562
2,45,1,1.000156,23,0,554,0,0,0,695,554,554
2,45,1,1.000123,24,0,559,0,0,0,573,559,559
2,45,1,1.000276,25,0,555,0,14,0,741,555,555
2,45,1,1.000109,26,0,559,0,0,0,545,559,559
2,45,1,1.000276,27,0,558,0,14,0,775,558,558
2,45,1,1.000126,28,0,554,0,0,0,804,554,554
2,45,1,1.000000,29,0,749,0,0,0,642,749,749
2,45,1,1.000019,30,0,546,0,0,0,665,546,546
2,45,1,1.000215,31,0,556,0,0,0,877,556,556
2,45,1,1.000153,32,0,556,0,0,0,565,556,556
2,45,1,1.000151,33,0,557,0,0,0,692,557,557
2,45,1,1.000068,34,0,557,0,0,0,606,557,557
2,45,1,1.000210,35,0,561,0,0,0,654,561,561
2,45,1,1.000144,36,0,556,0,0,0,686,556,556
2,45,1,1.000157,37,0,555,0,1,0,775,555,555
2,45,1,1.000075,38,0,555,0,0,0,715,555,555
2,45,1,1.000152,39,0,559,0,0,0,686,559,559
2,45,1,1.000135,40,0,555,0,0,0,752,555,555
2,45,1,1.000074,41,0,553,0,0,0,742,553,553
2,45,1,1.000128,42,0,554,0,0,0,760,554,554
2,45,1,1.000036,43,0,555,0,0,0,809,555,555
2,45,1,1.000074,44,0,553,0,0,0,700,553,553
3,45,1,1.000019,0,7973,0,0,0,59082,0,0,0
3,45,1,1.000036,1,8211,0,0,0,58714,0,0,0
3,45,1,1.000059,2,15644,0,0,0,80642,0,0,0
3,45,1,1.000071,3,17682,0,0,0,70780,0,0,0
3,45,1,1.000038,4,15661,0,0,0,81882,0,0,0
3,45,1,1.000043,5,13585,0,0,0,68327,0,0,0
3,45,1,1.000005,6,24146,0,0,0,81565,0,0,0
3,45,1,1.000007,7,10636,0,0,0,56924,0,0,0
3,45,1,1.000049,8,11441,0,0,0,68597,0,0,0
3,45,1,1.000003,9,10566,0,0,0,58282,0,0,0
3,45,1,1.000035,10,11022,0,0,0,68500,0,0,0
3,45,1,1.000051,11,19629,0,0,0,75112,0,0,0
3,45,1,1.000052,12,16778,0,0,0,67400,0,0,0
3,45,1,1.000053,13,16640,0,0,0,66731,0,0,0
3,45,1,1.000019,14,10670,0,0,0,58574,0,0,0
3,45,1,1.000010,15,18266,0,0,0,72130,0,0,0
3,45,1,1.000043,16,13929,0,0,0,67544,0,0,0
3,45,1,1.000002,17,22580,0,0,0,77697,0,0,0
3,45,1,1.000000,18,16288,0,0,0,81250,0,0,0
3,45,1,1.000005,19,16063,0,0,0,82806,0,0,0
3,45,1,1.000001,20,17128,0,0,0,66280,0,0,0
3,45,1,1.000027,21,7703,0,0,0,58278,0,0,0
3,45,1,1.000057,22,0,569,0,0,0,717,569,569
3,45,1,1.000098,23,0,566,0,0,0,841,566,566
3,45,1,1.000086,24,0,568,0,0,0,574,568,568
3,45,1,1.000001,25,0,585,0,0,0,934,585,585
3,45,1,1.000007,26,0,571,0,0,0,607,571,571
3,45,1,1.000002,27,0,584,0,0,0,903,584,584
3,45,1,1.000000,28,0,748,0,0,0,846,748,748
3,45,1,1.000014,29,0,575,0,0,0,719,575,575
3,45,1,1.000065,30,0,561,0,0,0,695,561,561
3,45,1,1.000100,31,0,562,0,0,0,892,562,562
3,45,1,1.000098,32,0,567,0,1,0,578,567,567
3,45,1,1.000088,33,0,566,0,0,0,690,566,566
3,45,1,1.000008,34,0,572,0,0,0,729,572,572
3,45,1,1.000097,35,0,567,0,1,0,594,567,567
3,45,1,1.000013,36,0,573,0,0,0,778,573,573
3,45,1,1.000013,37,0,567,0,0,0,823,567,567
3,45,1,1.000057,38,0,564,0,0,0,823,564,564
3,45,1,1.000099,39,0,565,0,0,0,700,565,565
3,45,1,1.000068,40,0,569,0,0,0,790,569,569
3,45,1,1.000004,41,0,587,0,0,0,804,587,587
3,45,1,1.000000,42,0,739,0,0,0,767,739,739
3,45,1,1.000100,43,0,566,0,0,0,764,566,566
3,45,1,1.000057,44,0,564,0,0,0,814,564,564
4,45,1,1.000029,0,7181,0,0,0,57626,0,0,0
4,45,1,1.000035,1,7432,0,0,0,57642,0,0,0
4,45,1,1.000094,2,14715,0,0,0,78669,0,0,0
4,45,1,1.000028,3,18764,0,0,0,70708,0,0,0
4,45,1,1.000081,4,14555,0,0,0,77515,0,0,0
4,45,1,1.000007,5,13734,0,0,0,67812,0,0,0
4,45,1,1.000023,6,22043,0,0,0,75786,0,0,0
4,45,1,1.000092,7,11119,0,0,0,60026,0,0,0
4,45,1,1.000016,8,10985,0,0,0,66154,0,0,0
4,45,1,1.000022,9,11010,0,0,0,60535,0,0,0
4,45,1,1.000060,10,10712,0,0,0,66275,0,0,0
4,45,1,1.000112,11,21444,0,0,0,78537,0,0,0
4,45,1,1.000001,12,22445,0,0,0,74530,0,0,0
4,45,1,1.000075,13,22302,0,0,0,74620,0,0,0
4,45,1,1.000163,14,11092,0,0,0,60018,0,0,0
4,45,1,1.000001,15,19322,0,0,0,72892,0,0,0
4,45,1,1.000009,16,14190,0,0,0,68955,0,0,0
4,45,1,1.000000,17,23731,0,0,0,77790,0,0,0
4,45,1,1.000072,18,14600,0,0,0,77868,0,0,0
4,45,1,1.000074,19,15202,0,0,0,79093,0,0,0
4,45,1,1.000003,20,22163,0,0,0,74879,0,0,0
4,45,1,1.000007,21,7286,0,0,0,57124,0,0,0
4,45,1,1.000002,22,0,578,0,0,0,720,578,578
4,45,1,1.000292,23,0,554,0,1,0,790,554,554
4,45,1,1.000273,24,0,557,0,0,0,587,557,557
4,45,1,1.000302,25,0,560,0,52,0,774,560,560
4,45,1,1.000287,26,0,557,0,0,0,516,557,557
4,45,1,1.000302,27,0,559,0,53,0,793,559,559
4,45,1,1.000088,28,0,548,0,0,0,814,548,548
4,45,1,1.000080,29,0,550,0,0,0,748,550,550
4,45,1,1.000072,30,0,548,0,0,0,750,548,548
4,45,1,1.000113,31,0,551,0,0,0,812,551,551
4,45,1,1.000288,32,0,553,0,0,0,577,553,553
4,45,1,1.000276,33,0,555,0,0,0,662,555,555
4,45,1,1.000076,34,0,554,0,0,0,669,554,554
4,45,1,1.000098,35,0,559,0,0,0,639,559,559
4,45,1,1.000247,36,0,554,0,0,0,716,554,554
4,45,1,1.000096,37,0,550,0,0,0,805,550,550
4,45,1,1.000084,38,0,549,0,0,0,780,549,549
4,45,1,1.000280,39,0,553,0,6,0,696,553,553
4,45,1,1.000078,40,0,556,0,0,0,758,556,556
4,45,1,1.000283,41,0,559,0,15,0,563,559,559
4,45,1,1.000283,42,0,549,0,1,0,811,549,549
4,45,1,1.000113,43,0,550,0,0,0,778,550,550
4,45,1,1.000256,44,0,546,0,0,0,786,546,546
5,45,1,1.000004,0,6998,0,0,0,58251,0,0,0
5,45,1,1.000026,1,6964,0,0,0,56923,0,0,0
5,45,1,1.000015,2,14514,0,0,0,76122,0,0,0
5,45,1,1.000002,3,18281,0,0,0,69134,0,0,0
5,45,1,1.000003,4,14127,0,0,0,75990,0,0,0
5,45,1,1.000004,5,13623,0,0,0,67630,0,0,0
5,45,1,1.000010,6,21402,0,0,0,74293,0,0,0
5,45,1,1.000028,7,11644,0,0,0,60024,0,0,0
5,45,1,1.000003,8,10744,0,0,0,65489,0,0,0
5,45,1,1.000049,9,13220,0,0,0,74256,0,0,0
5,45,1,1.000006,10,10646,0,0,0,65466,0,0,0
5,45,1,1.000009,11,21238,0,0,0,76093,0,0,0
5,45,1,1.000009,12,22587,0,0,0,75511,0,0,0
5,45,1,1.000001,13,22313,0,0,0,74756,0,0,0
5,45,1,1.000068,14,11789,0,0,0,60674,0,0,0
5,45,1,1.000019,15,18257,0,0,0,70659,0,0,0
5,45,1,1.000004,16,14113,0,0,0,69294,0,0,0
5,45,1,1.000014,17,22965,0,0,0,75439,0,0,0
5,45,1,1.000000,18,14382,0,0,0,76519,0,0,0
5,45,1,1.000048,19,14948,0,0,0,77850,0,0,0
5,45,1,1.000006,20,22206,0,0,0,75100,0,0,0
5,45,1,1.000009,21,6742,0,0,0,56470,0,0,0
5,45,1,1.000233,22,0,569,0,0,0,730,569,569
5,45,1,1.000198,23,0,567,0,0,0,917,567,567
5,45,1,1.000240,24,0,569,0,0,0,584,569,569
5,45,1,1.000203,25,0,568,0,0,0,668,568,568
5,45,1,1.000012,26,0,569,0,0,0,541,569,569
5,45,1,1.000201,27,0,567,0,0,0,814,567,567
5,45,1,1.000003,28,0,577,0,0,0,911,577,577
5,45,1,1.000001,29,0,585,0,0,0,731,585,585
5,45,1,1.000022,30,0,562,0,0,0,756,562,562
5,45,1,1.000245,31,0,569,0,0,0,899,569,569
5,45,1,1.000220,32,0,564,0,0,0,578,564,564
5,45,1,1.000034,33,0,568,0,0,0,723,568,568
5,45,1,1.000230,34,0,568,0,0,0,947,568,568
5,45,1,1.000078,35,0,566,0,0,0,596,566,566
5,45,1,1.000190,36,0,568,0,0,0,795,568,568
5,45,1,1.000219,37,0,565,0,0,0,902,565,565
5,45,1,1.000202,38,0,565,0,0,0,840,565,565
5,45,1,1.000204,39,0,567,0,0,0,968,567,567
5,45,1,1.000000,40,0,579,0,0,0,877,579,579
5,45,1,1.000211,41,0,568,0,0,0,554,568,568
5,45,1,1.000002,42,0,576,0,0,0,1000,576,576
5,45,1,1.000245,43,0,566,0,0,0,980,566,566
5,45,1,1.000222,44,0,564,0,0,0,924,564,564
6,45,1,1.000211,0,6739,0,0,0,57205,0,0,0
6,45,1,1.000188,1,6862,0,0,0,56015,0,0,0
6,45,1,1.000113,2,13849,0,0,0,75384,0,0,0
6,45,1,1.000022,3,18604,0,0,0,69351,0,0,0
6,45,1,1.000000,4,13808,0,0,0,74988,0,0,0
6,45,1,1.000034,5,13760,0,0,0,67285,0,0,0
6,45,1,1.000026,6,21730,0,0,0,72768,0,0,0
6,45,1,1.000000,7,12536,0,0,0,62014,0,0,0
6,45,1,1.000027,8,10732,0,0,0,65288,0,0,0
6,45,1,1.000038,9,13530,0,0,0,75082,0,0,0
6,45,1,1.000017,10,10496,0,0,0,64997,0,0,0
6,45,1,1.000003,11,21394,0,0,0,76897,0,0,0
6,45,1,1.000005,12,22764,0,0,0,74556,0,0,0
6,45,1,1.000022,13,22410,0,0,0,72750,0,0,0
6,45,1,1.000000,14,12801,0,0,0,62298,0,0,0
6,45,1,1.000021,15,18596,0,0,0,69517,0,0,0
6,45,1,1.000110,16,14218,0,0,0,68108,0,0,0
6,45,1,1.000023,17,23045,0,0,0,76796,0,0,0
6,45,1,1.000026,18,14274,0,0,0,75914,0,0,0
6,45,1,1.000001,19,14534,0,0,0,76588,0,0,0
6,45,1,1.000015,20,22563,0,0,0,74005,0,0,0
6,45,1,1.000143,21,6725,0,0,0,55937,0,0,0
6,45,1,1.000124,22,0,572,0,0,0,695,572,572
6,45,1,1.000161,23,0,575,0,4,0,941,575,575
6,45,1,1.000031,24,0,569,0,0,0,592,569,569
6,45,1,1.000146,25,0,574,0,0,0,669,574,574
6,45,1,1.000136,26,0,571,0,0,0,518,571,571
6,45,1,1.000150,27,0,576,0,0,0,796,576,576
6,45,1,1.000162,28,0,569,0,0,0,840,569,569
6,45,1,1.000115,29,0,571,0,0,0,814,571,571
6,45,1,1.000062,30,0,559,0,0,0,787,559,559
6,45,1,1.000239,31,0,565,0,0,0,860,565,565
6,45,1,1.000154,32,0,563,0,0,0,547,563,563
6,45,1,1.000152,33,0,566,0,1,0,747,566,566
6,45,1,1.000055,34,0,568,0,0,0,867,568,568
6,45,1,1.000140,35,0,565,0,0,0,664,565,565
6,45,1,1.000112,36,0,569,0,0,0,726,569,569
6,45,1,1.000249,37,0,569,0,0,0,855,569,569
6,45,1,1.000000,38,0,608,0,0,0,924,608,608
6,45,1,1.000054,39,0,565,0,0,0,916,565,565
6,45,1,1.000128,40,0,569,0,0,0,781,569,569
6,45,1,1.000040,41,0,571,0,0,0,520,571,571
6,45,1,1.000162,42,0,569,0,0,0,829,569,569
6,45,1,1.000050,43,0,566,0,0,0,934,566,566
6,45,1,1.000000,44,0,605,0,0,0,846,605,605
7,45,1,1.000052,0,6303,0,0,0,55116,0,0,0
7,45,1,1.000023,1,6522,0,0,0,54304,0,0,0
7,45,1,1.000061,2,13493,0,0,0,72261,0,0,0
7,45,1,1.000021,3,19913,0,0,0,72221,0,0,0
7,45,1,1.000064,4,13096,0,0,0,71394,0,0,0
7,45,1,1.000032,5,14337,0,0,0,69204,0,0,0
7,45,1,1.000005,6,23676,0,0,0,75757,0,0,0
7,45,1,1.000047,7,14726,0,0,0,70165,0,0,0
7,45,1,1.000041,8,10005,0,0,0,63130,0,0,0
7,45,1,1.000030,9,12380,0,0,0,70654,0,0,0
7,45,1,1.000037,10,9863,0,0,0,62565,0,0,0
7,45,1,1.000042,11,22970,0,0,0,78682,0,0,0
7,45,1,1.000086,12,24316,0,0,0,76190,0,0,0
7,45,1,1.000015,13,24061,0,0,0,76536,0,0,0
7,45,1,1.000016,14,15026,0,0,0,70787,0,0,0
7,45,1,1.000000,15,20838,0,0,0,73147,0,0,0
7,45,1,1.000032,16,14558,0,0,0,69620,0,0,0
7,45,1,1.000043,17,24262,0,0,0,79595,0,0,0
7,45,1,1.000004,18,13256,0,0,0,72548,0,0,0
7,45,1,1.000001,19,14103,0,0,0,74770,0,0,0
7,45,1,1.000087,20,24148,0,0,0,76877,0,0,0
7,45,1,1.000023,21,6116,0,0,0,53249,0,0,0
7,45,1,1.000274,22,0,558,0,1,0,534,558,558
7,45,1,1.000248,23,0,557,0,0,0,797,557,557
7,45,1,1.000059,24,0,559,0,0,0,626,559,559
7,45,1,1.000266,25,0,551,0,1,0,774,551,551
7,45,1,1.000022,26,0,564,0,0,0,519,564,564
7,45,1,1.000268,27,0,553,0,1,0,879,553,553
7,45,1,1.000269,28,0,553,0,0,0,883,553,553
7,45,1,1.000261,29,0,554,0,0,0,786,554,554
7,45,1,1.000061,30,0,547,0,0,0,815,547,547
7,45,1,1.000253,31,0,553,0,0,0,935,553,553
7,45,1,1.000000,32,0,662,0,0,0,588,662,662
7,45,1,1.000263,33,0,557,0,0,0,594,557,557
7,45,1,1.000050,34,0,555,0,0,0,929,555,555
7,45,1,1.000090,35,0,555,0,0,0,664,555,555
7,45,1,1.000236,36,0,556,0,6,0,717,556,556
7,45,1,1.000257,37,0,558,0,0,0,873,558,558
7,45,1,1.000086,38,0,552,0,0,0,838,552,552
7,45,1,1.000046,39,0,554,0,0,0,848,554,554
7,45,1,1.000228,40,0,555,0,0,0,808,555,555
7,45,1,1.000026,41,0,560,0,0,0,558,560,560
7,45,1,1.000267,42,0,554,0,0,0,890,554,554
7,45,1,1.000003,43,0,556,0,0,0,879,556,556
7,45,1,1.000088,44,0,552,0,0,0,908,552,552
8,45,1,1.000037,0,6470,0,0,0,56096,0,0,0
8,45,1,1.000015,1,6751,0,0,0,55975,0,0,0
8,45,1,1.000021,2,13248,0,0,0,73589,0,0,0
8,45,1,1.000094,3,20747,0,0,0,73308,0,0,0
8,45,1,1.000080,4,12801,0,0,0,72498,0,0,0
8,45,1,1.000001,5,14100,0,0,0,67605,0,0,0
8,45,1,1.000016,6,20697,0,0,0,71675,0,0,0
8,45,1,1.000016,7,14540,0,0,0,67772,0,0,0
8,45,1,1.000002,8,10281,0,0,0,63581,0,0,0
8,45,1,1.000001,9,15266,0,0,0,72780,0,0,0
8,45,1,1.000003,10,10172,0,0,0,63744,0,0,0
8,45,1,1.000026,11,19412,0,0,0,74911,0,0,0
8,45,1,1.000017,12,22709,0,0,0,73871,0,0,0
8,45,1,1.000012,13,21854,0,0,0,72094,0,0,0
8,45,1,1.000019,14,14484,0,0,0,67869,0,0,0
8,45,1,1.000076,15,15827,0,0,0,75026,0,0,0
8,45,1,1.000001,16,14517,0,0,0,68219,0,0,0
8,45,1,1.000013,17,22464,0,0,0,77068,0,0,0
8,45,1,1.000006,18,13740,0,0,0,75211,0,0,0
8,45,1,1.000055,19,14382,0,0,0,76756,0,0,0
8,45,1,1.000007,20,22065,0,0,0,73710,0,0,0
8,45,1,1.000015,21,6537,0,0,0,55393,0,0,0
8,45,1,1.000008,22,0,562,0,0,0,598,562,562
8,45,1,1.000099,23,0,558,0,0,0,785,558,558
8,45,1,1.000075,24,0,557,0,0,0,576,557,557
8,45,1,1.000129,25,0,560,0,13,0,896,560,560
8,45,1,1.000115,26,0,555,0,0,0,597,555,555
8,45,1,1.000017,27,0,559,0,0,0,898,559,559
8,45,1,1.000012,28,0,555,0,0,0,821,555,555
8,45,1,1.000060,29,0,562,0,0,0,751,562,562
8,45,1,1.000029,30,0,555,0,0,0,743,555,555
8,45,1,1.000113,31,0,557,0,0,0,920,557,557
8,45,1,1.000004,32,0,558,0,0,0,561,558,558
8,45,1,1.000100,33,0,561,0,0,0,605,561,561
8,45,1,1.000002,34,0,638,0,0,0,830,638,638
8,45,1,1.000023,35,0,558,0,0,0,639,558,558
8,45,1,1.000006,36,0,562,0,0,0,681,562,562
8,45,1,1.000095,37,0,557,0,0,0,852,557,557
8,45,1,1.000176,38,0,558,0,0,0,833,558,558
8,45,1,1.000002,39,0,630,0,0,0,814,630,630
8,45,1,1.000001,40,0,563,0,0,0,727,563,563
8,45,1,1.000020,41,0,559,0,0,0,473,559,559
8,45,1,1.000016,42,0,556,0,0,0,867,556,556
8,45,1,1.000016,43,0,555,0,0,0,901,555,555
8,45,1,1.000177,44,0,558,0,0,0,877,558,558
9,45,1,1.000021,0,7329,0,0,0,56327,0,0,0
9,45,1,1.000020,1,7315,0,0,0,56090,0,0,0
9,45,1,1.000045,2,13467,0,0,0,73661,0,0,0
9,45,1,1.000056,3,19014,0,0,0,69714,0,0,0
9,45,1,1.000003,4,17753,0,0,0,72250,0,0,0
9,45,1,1.000021,5,19460,0,0,0,69928,0,0,0
9,45,1,1.000002,6,16943,0,0,0,66623,0,0,0
9,45,1,1.000006,7,17941,0,0,0,66823,0,0,0
9,45,1,1.000005,8,10638,0,0,0,61696,0,0,0
9,45,1,1.000077,9,19000,0,0,0,77291,0,0,0
9,45,1,1.000022,10,10367,0,0,0,60629,0,0,0
9,45,1,1.000171,11,13179,0,0,0,73845,0,0,0
9,45,1,1.000079,12,25464,0,0,0,77380,0,0,0
9,45,1,1.000008,13,16857,0,0,0,65211,0,0,0
9,45,1,1.000002,14,17471,0,0,0,65399,0,0,0
9,45,1,1.000000,15,15504,0,0,0,71833,0,0,0
9,45,1,1.000002,16,19965,0,0,0,71589,0,0,0
9,45,1,1.000024,17,23264,0,0,0,74451,0,0,0
9,45,1,1.000003,18,13879,0,0,0,74106,0,0,0
9,45,1,1.000086,19,14878,0,0,0,77192,0,0,0
9,45,1,1.000013,20,17511,0,0,0,67221,0,0,0
9,45,1,1.000021,21,7308,0,0,0,56752,0,0,0
9,45,1,1.000153,22,0,595,0,0,0,721,595,595
9,45,1,1.000018,23,0,586,0,0,0,853,586,586
9,45,1,1.000202,24,0,590,0,0,0,611,590,590
9,45,1,1.000000,25,0,639,0,0,0,588,639,639
9,45,1,1.000154,26,0,593,0,0,0,680,593,593
9,45,1,1.000000,27,0,638,0,0,0,653,638,638
9,45,1,1.000073,28,0,591,0,0,0,802,591,591
9,45,1,1.000182,29,0,602,0,0,0,840,602,602
9,45,1,1.000184,30,0,590,0,0,0,651,590,590
9,45,1,1.000188,31,0,589,0,0,0,883,589,589
9,45,1,1.000094,32,0,591,0,0,0,573,591,591
9,45,1,1.000080,33,0,593,0,0,0,685,593,593
9,45,1,1.000094,34,0,589,0,0,0,867,589,589
9,45,1,1.000213,35,0,595,0,9,0,555,595,595
9,45,1,1.000014,36,0,597,0,0,0,797,597,597
9,45,1,1.000022,37,0,584,0,0,0,731,584,584
9,45,1,1.000089,38,0,587,0,0,0,748,587,587
9,45,1,1.000195,39,0,587,0,0,0,787,587,587
9,45,1,1.000017,40,0,600,0,0,0,752,600,600
9,45,1,1.000153,41,0,594,0,0,0,706,594,594
9,45,1,1.000073,42,0,590,0,0,0,823,590,590
