Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,32,1,1.000017,0,35942,0,0,0,151003,0,0,0
1,32,1,1.000070,1,0,1929,0,0,0,4018,1929,1929
1,32,1,1.000088,2,35646,0,0,0,150555,0,0,0
1,32,1,1.000064,3,0,1935,0,0,0,3611,1935,1935
1,32,1,1.000008,4,40004,0,0,0,143944,0,0,0
1,32,1,1.000059,5,0,1947,0,0,0,2509,1947,1947
1,32,1,1.000031,6,32626,0,0,0,147943,0,0,0
1,32,1,1.000001,7,0,1930,0,0,0,4463,1930,1930
1,32,1,1.000027,8,39021,0,0,0,145671,0,0,0
1,32,1,1.000048,9,0,1937,0,0,0,3646,1937,1937
1,32,1,1.000001,10,40032,0,0,0,141996,0,0,0
1,32,1,1.000007,11,0,1940,0,0,0,3894,1940,1940
1,32,1,1.000010,12,38984,0,0,0,148693,0,0,0
1,32,1,1.000000,13,0,1944,0,0,0,4005,1944,1944
1,32,1,1.000003,14,35913,0,0,0,146528,0,0,0
1,32,1,1.000002,15,0,1931,0,0,0,3663,1931,1931
1,32,1,1.000021,16,34810,0,0,0,148325,0,0,0
1,32,1,1.000001,17,0,1949,0,0,0,3584,1949,1949
1,32,1,1.000015,18,29225,0,0,0,148064,0,0,0
1,32,1,1.000055,19,0,1932,0,0,0,4682,1932,1932
1,32,1,1.000001,20,35782,0,0,0,151473,0,0,0
1,32,1,1.000039,21,0,1907,0,0,0,3498,1907,1907
1,32,1,1.000000,22,26792,0,0,0,150688,0,0,0
1,32,1,1.000016,23,0,1942,0,0,0,3530,1942,1942
1,32,1,1.000001,24,43154,0,0,0,137440,0,0,0
1,32,1,1.000006,25,0,1930,0,0,0,4707,1930,1930
1,32,1,1.000002,26,40582,0,0,0,144053,0,0,0
1,32,1,1.000110,27,0,1934,0,0,0,3686,1934,1934
1,32,1,1.000014,28,39353,0,0,0,142103,0,0,0
1,32,1,1.000112,29,0,1932,0,0,0,4001,1932,1932
1,32,1,1.000110,30,40278,0,0,0,146699,0,0,0
1,32,1,1.000039,31,0,1935,0,0,0,3955,1935,1935
2,32,1,1.000006,0,25282,0,0,0,89104,0,0,0
2,32,1,1.000069,1,0,1425,0,0,0,3746,1425,1425
2,32,1,1.000002,2,26439,0,0,0,96624,0,0,0
2,32,1,1.000070,3,0,1432,0,0,0,3127,1432,1432
2,32,1,1.000066,4,25106,0,0,0,97436,0,0,0
2,32,1,1.000080,5,0,1425,0,0,0,3652,1425,1425
2,32,1,1.000028,6,20743,0,0,0,97294,0,0,0
2,32,1,1.000014,7,0,1422,0,0,0,3732,1422,1422
2,32,1,1.000054,8,24477,0,0,0,101157,0,0,0
2,32,1,1.000077,9,0,1430,0,0,0,3412,1430,1430
2,32,1,1.000009,10,26724,0,0,0,95304,0,0,0
2,32,1,1.000084,11,0,1428,0,0,0,3458,1428,1428
