Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,1.002138,0,173000,0,0,0,147977,0,0,0
1,8,1,1.004643,1,0,39000,0,0,0,10548,39000,39000
1,8,1,1.001893,2,168000,0,0,0,162573,0,0,0
1,8,1,1.004848,3,0,38000,0,0,0,15265,38000,38000
1,8,1,1.002816,4,172000,0,0,0,160216,0,0,0
1,8,1,1.004844,5,0,38000,0,0,0,14990,38000,38000
1,8,1,1.002464,6,220000,0,0,0,155170,0,0,0
1,8,1,1.003674,7,0,38000,0,0,0,15583,38000,38000
2,8,1,1.000535,0,181000,0,0,0,161425,0,0,0
2,8,1,1.005122,1,0,40000,0,0,0,9578,40000,40000
2,8,1,1.001754,2,176000,0,0,0,166612,0,0,0
2,8,1,1.005014,3,0,39000,0,0,0,14569,39000,39000
2,8,1,1.000868,4,177000,0,0,0,162166,0,0,0
2,8,1,1.005067,5,0,39000,0,0,0,14805,39000,39000
2,8,1,1.000316,6,212000,0,0,0,153825,0,0,0
2,8,1,1.005123,7,0,39000,0,0,0,14962,39000,39000
3,8,1,1.003135,0,180000,0,0,0,145596,0,0,0
3,8,1,1.003147,1,0,42000,0,0,0,10831,42000,42000
3,8,1,1.002188,2,198000,0,0,0,140481,0,0,0
3,8,1,1.001784,3,0,40000,0,0,0,14969,40000,40000
3,8,1,1.002770,4,202000,0,0,0,132217,0,0,0
3,8,1,1.003300,5,0,40000,0,0,0,14388,40000,40000
3,8,1,1.001966,6,190000,0,0,0,141817,0,0,0
3,8,1,1.003370,7,0,41000,0,0,0,11560,41000,41000
4,8,1,1.000620,0,181000,0,0,0,137004,0,0,0
4,8,1,1.001718,1,0,42000,0,0,0,11426,42000,42000
4,8,1,1.001067,2,199000,0,0,0,133505,0,0,0
4,8,1,1.001049,3,0,40000,0,0,0,15140,40000,40000
4,8,1,1.000945,4,201000,0,0,0,126945,0,0,0
4,8,1,1.001527,5,0,40000,0,0,0,14113,40000,40000
4,8,1,1.001420,6,191000,0,0,0,136594,0,0,0
4,8,1,1.001769,7,0,41000,0,0,0,11082,41000,41000
5,8,1,1.000151,0,175000,0,0,0,155265,0,0,0
5,8,1,1.003851,1,0,37000,0,0,0,15114,37000,37000
5,8,1,1.001719,2,191000,0,0,0,156398,0,0,0
5,8,1,1.003883,3,0,38000,0,0,0,15554,38000,38000
5,8,1,1.001558,4,193000,0,0,0,159681,0,0,0
5,8,1,1.003286,5,0,38000,0,0,0,12543,38000,38000
5,8,1,1.002057,6,159000,0,0,0,155689,0,0,0
5,8,1,1.001013,7,0,37000,0,0,0,11990,37000,37000
6,8,1,1.003466,0,188000,0,0,0,148817,0,0,0
6,8,1,1.005296,1,0,39000,0,0,0,15344,39000,39000
6,8,1,1.003329,2,206000,0,0,0,143382,0,0,0
6,8,1,1.005329,3,0,40000,0,0,0,16087,40000,40000
6,8,1,1.003336,4,207000,0,0,0,146661,0,0,0
6,8,1,1.004748,5,0,40000,0,0,0,13715,40000,40000
6,8,1,1.002623,6,167000,0,0,0,153577,0,0,0
6,8,1,1.004955,7,0,40000,0,0,0,11522,40000,40000
7,8,1,1.000668,0,219000,0,0,0,105631,0,0,0
7,8,1,1.002821,1,0,46000,0,0,0,16474,46000,46000
7,8,1,1.001659,2,225000,0,0,0,108990,0,0,0
7,8,1,1.002637,3,0,46000,0,0,0,16590,46000,46000
7,8,1,1.001887,4,218000,0,0,0,113976,0,0,0
7,8,1,1.002911,5,0,47000,0,0,0,14297,47000,47000
7,8,1,1.001065,6,225000,0,0,0,101288,0,0,0
7,8,1,1.002848,7,0,47000,0,0,0,9795,47000,47000
8,8,1,1.002272,0,197000,0,0,0,131994,0,0,0
8,8,1,1.003914,1,0,43000,0,0,0,16680,43000,43000
8,8,1,1.002272,2,216000,0,0,0,136107,0,0,0
8,8,1,1.003130,3,0,43000,0,0,0,17072,43000,43000
8,8,1,1.001102,4,214000,0,0,0,134563,0,0,0
8,8,1,1.002583,5,0,43000,0,0,0,14479,43000,43000
8,8,1,1.001362,6,223000,0,0,0,129913,0,0,0
8,8,1,1.003903,7,0,44000,0,0,0,10631,44000,44000
9,8,1,1.002761,0,173000,0,0,0,144652,0,0,0
9,8,1,1.003996,1,0,39000,0,0,0,15826,39000,39000
9,8,1,1.002788,2,208000,0,0,0,134428,0,0,0
9,8,1,1.000108,3,0,39000,0,0,0,15266,39000,39000
9,8,1,1.000680,4,198000,0,0,0,139176,0,0,0
9,8,1,1.004041,5,0,40000,0,0,0,15373,40000,40000
9,8,1,1.001631,6,210000,0,0,0,126875,0,0,0
9,8,1,1.003889,7,0,40000,0,0,0,10945,40000,40000
10,8,1,1.002342,0,244000,0,0,0,86979,0,0,0
10,8,1,1.005043,1,0,50000,0,0,0,17836,50000,50000
10,8,1,1.001377,2,241000,0,0,0,96009,0,0,0
10,8,1,1.004841,3,0,50000,0,0,0,16864,50000,50000
10,8,1,1.002292,4,241000,0,0,0,94489,0,0,0
10,8,1,1.000028,5,0,50000,0,0,0,14529,50000,50000
10,8,1,1.000958,6,234000,0,0,0,91713,0,0,0
10,8,1,1.005030,7,0,51000,0,0,0,10336,51000,51000
