Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000000,0,22277279,22277279,0,0,0,0,22277279,1
2,1,1,1.000000,0,22301543,22301543,0,0,0,0,22301543,1
3,1,1,1.000000,0,22292816,22292816,0,0,0,0,22292816,1
4,1,1,1.000000,0,22309032,22309032,0,0,0,0,22309032,1
5,1,1,1.000000,0,22291192,22291192,0,0,0,0,22291192,1
6,1,1,1.000000,0,22258595,22258595,0,0,0,0,22258595,1
7,1,1,1.000000,0,22299532,22299532,0,0,0,0,22299532,1
8,1,1,1.000000,0,22303439,22303439,0,0,0,0,22303439,1
9,1,1,1.000000,0,22295352,22295352,0,0,0,0,22295352,1
10,1,1,1.000000,0,22280955,22280955,0,0,0,0,22280955,1
