Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,32,1,0,25041,0,0,0,80936,0,0,0
1,32,1,1,16508,0,0,0,84079,0,0,0
1,32,1,2,19499,0,0,0,89595,0,0,0
1,32,1,3,24652,0,0,0,104526,0,0,0
1,32,1,4,29098,0,0,0,87359,0,0,0
1,32,1,5,15869,0,0,0,74190,0,0,0
1,32,1,6,23337,0,0,0,99297,0,0,0
1,32,1,7,19028,0,0,0,88455,0,0,0
1,32,1,8,15848,0,0,0,78289,0,0,0
1,32,1,9,23548,0,0,0,92917,0,0,0
1,32,1,10,18772,0,0,0,73046,0,0,0
1,32,1,11,21246,0,0,0,80052,0,0,0
1,32,1,12,17607,0,0,0,76542,0,0,0
1,32,1,13,24693,0,0,0,100626,0,0,0
1,32,1,14,22980,0,0,0,99099,0,0,0
1,32,1,15,15563,0,0,0,80128,0,0,0
1,32,1,16,0,1023,0,0,0,1078,1023,1023
1,32,1,17,0,1083,0,0,0,1146,1083,1083
1,32,1,18,0,1071,0,0,0,1024,1071,1071
1,32,1,19,0,1069,0,0,0,611,1069,1069
1,32,1,20,0,1073,0,0,0,696,1073,1073
1,32,1,21,0,1086,0,0,0,1090,1086,1086
1,32,1,22,0,1076,0,0,0,781,1076,1076
1,32,1,23,0,1081,0,0,0,772,1081,1081
1,32,1,24,0,1071,0,0,0,679,1071,1071
1,32,1,25,0,1050,0,0,0,869,1050,1050
1,32,1,26,0,1069,0,0,0,681,1069,1069
1,32,1,27,0,1067,0,8,0,844,1067,1067
1,32,1,28,0,1072,0,0,0,959,1072,1072
1,32,1,29,0,1078,0,8,0,701,1078,1078
1,32,1,30,0,1072,0,0,0,870,1072,1072
1,32,1,31,0,1072,0,0,0,658,1072,1072
2,32,1,0,20859,0,0,0,74900,0,0,0
2,32,1,1,18521,0,0,0,82355,0,0,0
2,32,1,2,13863,0,0,0,67115,0,0,0
2,32,1,3,19102,0,0,0,85351,0,0,0
2,32,1,4,21813,0,0,0,75842,0,0,0
2,32,1,5,14220,0,0,0,66781,0,0,0
2,32,1,6,19980,0,0,0,76486,0,0,0
2,32,1,7,13865,0,0,0,67018,0,0,0
2,32,1,8,14079,0,0,0,67840,0,0,0
2,32,1,9,24207,0,0,0,78651,0,0,0
2,32,1,10,16371,0,0,0,64056,0,0,0
2,32,1,11,19584,0,0,0,76024,0,0,0
2,32,1,12,16598,0,0,0,64674,0,0,0
2,32,1,13,20649,0,0,0,85790,0,0,0
2,32,1,14,19325,0,0,0,85404,0,0,0
2,32,1,15,22043,0,0,0,76779,0,0,0
2,32,1,16,0,1072,0,7,0,1349,1072,1072
2,32,1,17,0,1071,0,7,0,1245,1071,1071
2,32,1,18,0,1062,0,0,0,1049,1062,1062
2,32,1,19,0,1072,0,0,0,1100,1072,1072
2,32,1,20,0,1068,0,0,0,1152,1068,1068
2,32,1,21,0,1075,0,8,0,1282,1075,1075
2,32,1,22,0,1071,0,0,0,1132,1071,1071
2,32,1,23,0,1062,0,0,0,1154,1062,1062
2,32,1,24,0,1065,0,0,0,1187,1065,1065
2,32,1,25,0,1060,0,2,0,1258,1060,1060
2,32,1,26,0,1069,0,0,0,1101,1069,1069
2,32,1,27,0,1072,0,104,0,1062,1072,1072
2,32,1,28,0,1074,0,0,0,1021,1074,1074
2,32,1,29,0,1060,0,0,0,1097,1060,1060
2,32,1,30,0,1066,0,0,0,1089,1066,1066
2,32,1,31,0,1067,0,0,0,1108,1067,1067
3,32,1,0,20509,0,0,0,74188,0,0,0
3,32,1,1,18087,0,0,0,80621,0,0,0
3,32,1,2,13566,0,0,0,65915,0,0,0
3,32,1,3,18529,0,0,0,84433,0,0,0
3,32,1,4,20716,0,0,0,74743,0,0,0
3,32,1,5,13688,0,0,0,65881,0,0,0
3,32,1,6,19259,0,0,0,75935,0,0,0
3,32,1,7,13528,0,0,0,65196,0,0,0
3,32,1,8,13620,0,0,0,65954,0,0,0
3,32,1,9,24420,0,0,0,78662,0,0,0
3,32,1,10,16012,0,0,0,63335,0,0,0
3,32,1,11,19068,0,0,0,74723,0,0,0
3,32,1,12,16064,0,0,0,63570,0,0,0
3,32,1,13,19694,0,0,0,84231,0,0,0
3,32,1,14,18694,0,0,0,84558,0,0,0
3,32,1,15,23720,0,0,0,78189,0,0,0
3,32,1,16,0,1033,0,0,0,1230,1033,1033
3,32,1,17,0,1031,0,0,0,1118,1031,1031
3,32,1,18,0,1024,0,0,0,1015,1024,1024
3,32,1,19,0,1088,0,0,0,1107,1088,1088
3,32,1,20,0,1042,0,0,0,1029,1042,1042
3,32,1,21,0,1038,0,0,0,1153,1038,1038
3,32,1,22,0,1037,0,0,0,1058,1037,1037
3,32,1,23,0,1029,0,0,0,1140,1029,1029
3,32,1,24,0,1035,0,0,0,1112,1035,1035
3,32,1,25,0,1030,0,0,0,1153,1030,1030
3,32,1,26,0,1032,0,0,0,954,1032,1032
3,32,1,27,0,1035,0,0,0,987,1035,1035
3,32,1,28,0,1038,0,0,0,1105,1038,1038
3,32,1,29,0,1020,0,0,0,975,1020,1020
3,32,1,30,0,1026,0,0,0,1156,1026,1026
3,32,1,31,0,1032,0,0,0,1104,1032,1032
4,32,1,0,23469,0,0,0,79020,0,0,0
4,32,1,1,16699,0,0,0,75902,0,0,0
4,32,1,2,12997,0,0,0,64878,0,0,0
4,32,1,3,16425,0,0,0,76917,0,0,0
4,32,1,4,23619,0,0,0,78255,0,0,0
4,32,1,5,14213,0,0,0,66797,0,0,0
4,32,1,6,20766,0,0,0,79814,0,0,0
4,32,1,7,13083,0,0,0,64858,0,0,0
4,32,1,8,14130,0,0,0,67484,0,0,0
4,32,1,9,26942,0,0,0,81635,0,0,0
4,32,1,10,17125,0,0,0,64509,0,0,0
4,32,1,11,21313,0,0,0,79787,0,0,0
4,32,1,12,17133,0,0,0,65445,0,0,0
4,32,1,13,19395,0,0,0,83958,0,0,0
4,32,1,14,18950,0,0,0,83790,0,0,0
4,32,1,15,23385,0,0,0,80763,0,0,0
4,32,1,16,0,1508,0,0,0,1217,1508,1508
4,32,1,17,0,1054,0,0,0,1186,1054,1054
4,32,1,18,0,1057,0,0,0,1054,1057,1057
4,32,1,19,0,1071,0,81,0,1072,1071,1071
4,32,1,20,0,1059,0,0,0,1065,1059,1059
4,32,1,21,0,1064,0,0,0,1257,1064,1064
4,32,1,22,0,1058,0,0,0,951,1058,1058
4,32,1,23,0,1055,0,0,0,1199,1055,1055
4,32,1,24,0,1061,0,0,0,1133,1061,1061
4,32,1,25,0,1057,0,0,0,1175,1057,1057
4,32,1,26,0,1055,0,31,0,974,1055,1055
4,32,1,27,0,1071,0,0,0,1029,1071,1071
4,32,1,28,0,1063,0,27,0,1086,1063,1063
4,32,1,29,0,1059,0,0,0,1033,1059,1059
4,32,1,30,0,1055,0,0,0,1145,1055,1055
4,32,1,31,0,1055,0,0,0,1072,1055,1055
5,32,1,0,24582,0,0,0,80228,0,0,0
5,32,1,1,14927,0,0,0,66947,0,0,0
5,32,1,2,14606,0,0,0,66210,0,0,0
5,32,1,3,14895,0,0,0,66820,0,0,0
5,32,1,4,25247,0,0,0,79597,0,0,0
5,32,1,5,16022,0,0,0,67956,0,0,0
5,32,1,6,20275,0,0,0,75915,0,0,0
5,32,1,7,14662,0,0,0,66276,0,0,0
5,32,1,8,15074,0,0,0,73256,0,0,0
5,32,1,9,27497,0,0,0,81254,0,0,0
5,32,1,10,17472,0,0,0,65041,0,0,0
5,32,1,11,22565,0,0,0,79657,0,0,0
5,32,1,12,17653,0,0,0,66583,0,0,0
5,32,1,13,21226,0,0,0,85101,0,0,0
5,32,1,14,20885,0,0,0,84207,0,0,0
5,32,1,15,25247,0,0,0,80692,0,0,0
5,32,1,16,0,1135,0,0,0,1315,1135,1135
5,32,1,17,0,1138,0,0,0,1207,1138,1138
5,32,1,18,0,1134,0,0,0,1085,1134,1134
5,32,1,19,0,1152,0,9,0,1101,1152,1152
5,32,1,20,0,1132,0,0,0,1132,1132,1132
5,32,1,21,0,1137,0,0,0,1317,1137,1137
5,32,1,22,0,1139,0,0,0,964,1139,1139
5,32,1,23,0,1149,0,0,0,1348,1149,1149
5,32,1,24,0,1135,0,9,0,1164,1135,1135
5,32,1,25,0,1139,0,0,0,1470,1139,1139
5,32,1,26,0,1147,0,0,0,1082,1147,1147
5,32,1,27,0,1645,0,0,0,1046,1645,1645
5,32,1,28,0,1156,0,0,0,1129,1156,1156
5,32,1,29,0,1144,0,0,0,1096,1144,1144
5,32,1,30,0,1143,0,0,0,1268,1143,1143
5,32,1,31,0,1127,0,0,0,1171,1127,1127
6,32,1,0,28536,0,0,0,84651,0,0,0
6,32,1,1,14532,0,0,0,66408,0,0,0
6,32,1,2,14420,0,0,0,65639,0,0,0
6,32,1,3,14533,0,0,0,66019,0,0,0
6,32,1,4,28465,0,0,0,83340,0,0,0
6,32,1,5,23143,0,0,0,81176,0,0,0
6,32,1,6,17178,0,0,0,68878,0,0,0
6,32,1,7,14394,0,0,0,66072,0,0,0
6,32,1,8,19956,0,0,0,81284,0,0,0
6,32,1,9,27624,0,0,0,81477,0,0,0
6,32,1,10,21006,0,0,0,69992,0,0,0
6,32,1,11,18176,0,0,0,70435,0,0,0
6,32,1,12,20779,0,0,0,70316,0,0,0
6,32,1,13,21090,0,0,0,82297,0,0,0
6,32,1,14,20377,0,0,0,82544,0,0,0
6,32,1,15,28586,0,0,0,83644,0,0,0
6,32,1,16,0,1173,0,0,0,1407,1173,1173
6,32,1,17,0,1168,0,0,0,1244,1168,1168
6,32,1,18,0,1405,0,0,0,1163,1405,1405
6,32,1,19,0,1195,0,4,0,1125,1195,1195
6,32,1,20,0,1173,0,0,0,1091,1173,1173
6,32,1,21,0,1169,0,0,0,1419,1169,1169
6,32,1,22,0,1193,0,0,0,1049,1193,1193
6,32,1,23,0,1177,0,44,0,1287,1177,1177
6,32,1,24,0,1185,0,0,0,1103,1185,1185
6,32,1,25,0,1171,0,41,0,1520,1171,1171
6,32,1,26,0,1181,0,0,0,1099,1181,1181
6,32,1,27,0,1183,0,0,0,1286,1183,1183
6,32,1,28,0,1190,0,2,0,1214,1190,1190
6,32,1,29,0,1179,0,0,0,1173,1179,1179
6,32,1,30,0,1172,0,0,0,1248,1172,1172
6,32,1,31,0,1174,0,0,0,1232,1174,1174
7,32,1,0,30510,0,0,0,86416,0,0,0
7,32,1,1,14126,0,0,0,63704,0,0,0
7,32,1,2,13533,0,0,0,62401,0,0,0
7,32,1,3,14206,0,0,0,63674,0,0,0
7,32,1,4,30592,0,0,0,85882,0,0,0
7,32,1,5,25849,0,0,0,86015,0,0,0
7,32,1,6,21564,0,0,0,71158,0,0,0
7,32,1,7,13724,0,0,0,61933,0,0,0
7,32,1,8,18099,0,0,0,78306,0,0,0
7,32,1,9,24122,0,0,0,74145,0,0,0
7,32,1,10,22389,0,0,0,71925,0,0,0
7,32,1,11,23872,0,0,0,82928,0,0,0
7,32,1,12,22678,0,0,0,72391,0,0,0
7,32,1,13,19942,0,0,0,77577,0,0,0
7,32,1,14,19642,0,0,0,78414,0,0,0
7,32,1,15,30113,0,0,0,86448,0,0,0
7,32,1,16,0,1203,0,0,0,1385,1203,1203
7,32,1,17,0,1202,0,0,0,1411,1202,1202
7,32,1,18,0,1196,0,0,0,1197,1196,1196
7,32,1,19,0,1215,0,0,0,1093,1215,1215
7,32,1,20,0,1206,0,0,0,1073,1206,1206
7,32,1,21,0,1199,0,0,0,1411,1199,1199
7,32,1,22,0,1214,0,0,0,1054,1214,1214
7,32,1,23,0,1195,0,0,0,1519,1195,1195
7,32,1,24,0,1196,0,0,0,1329,1196,1196
7,32,1,25,0,1212,0,0,0,1149,1212,1212
