Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,10,1,0,203000,0,0,0,6775,0,0,0
1,10,1,1,0,22416,0,115584,0,30953,22416,22416
1,10,1,2,0,20551,0,134449,0,29357,20551,20551
1,10,1,3,0,16599,0,227401,0,29057,16599,16599
1,10,1,4,0,21317,0,141683,0,29792,21317,21317
1,10,1,5,0,16707,0,234293,0,29446,16707,16707
1,10,1,6,0,26164,0,513836,0,36506,26164,26164
1,10,1,7,0,30255,0,307745,0,36038,30255,30255
1,10,1,8,0,24018,0,541982,0,37812,24018,24018
1,10,1,9,0,24973,0,518027,0,36240,24973,24973
2,10,1,0,171000,0,0,0,3594,0,0,0
2,10,1,1,0,18369,0,119631,0,19824,18369,18369
2,10,1,2,0,16739,0,95261,0,19536,16739,16739
2,10,1,3,0,14645,0,157355,0,21868,14645,14645
2,10,1,4,0,16294,0,124706,0,21338,16294,16294
2,10,1,5,0,15535,0,150465,0,20894,15535,15535
2,10,1,6,0,17440,0,153560,0,20949,17440,17440
2,10,1,7,0,19763,0,117237,0,19397,19763,19763
2,10,1,8,0,25645,0,988355,0,34218,25645,25645
2,10,1,9,0,26570,0,936430,0,33727,26570,26570
3,10,1,0,243000,0,0,0,10352,0,0,0
3,10,1,1,0,30038,0,140962,0,32976,30038,30038
3,10,1,2,0,28153,0,59847,0,31992,28153,28153
3,10,1,3,0,24899,0,112101,0,34526,24899,24899
3,10,1,4,0,24738,0,114262,0,34193,24738,24738
3,10,1,5,0,25552,0,116448,0,32629,25552,25552
3,10,1,6,0,26825,0,130175,0,31973,26825,26825
3,10,1,7,0,29444,0,72556,0,30630,29444,29444
3,10,1,8,0,27417,0,69583,0,31166,27417,27417
3,10,1,9,0,25934,0,110066,0,28514,25934,25934
4,10,1,0,210000,0,0,0,9293,0,0,0
4,10,1,1,0,23110,0,150890,0,31621,23110,23110
4,10,1,2,0,25509,0,109491,0,32532,25509,25509
4,10,1,3,0,18801,0,299199,0,34242,18801,18801
4,10,1,4,0,20678,0,251322,0,35220,20678,20678
4,10,1,5,0,21677,0,237323,0,35616,21677,21677
4,10,1,6,0,21682,0,264318,0,34314,21682,21682
4,10,1,7,0,26291,0,141709,0,32845,26291,26291
4,10,1,8,0,27700,0,125300,0,33559,27700,27700
4,10,1,9,0,24552,0,251448,0,34371,24552,24552
5,10,1,0,190000,0,0,0,6419,0,0,0
5,10,1,1,0,20160,0,141840,0,29485,20160,20160
5,10,1,2,0,20628,0,103372,0,27653,20628,20628
5,10,1,3,0,13986,0,234014,0,28135,13986,13986
