Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,32,1,0,50000,0,0,0,0,0,0,0
1,32,1,1,0,3000,0,0,0,0,3000,3000
1,32,1,2,50000,0,0,0,0,0,0,0
1,32,1,3,0,6000,0,0,0,0,6000,6000
1,32,1,4,35000,0,0,0,0,0,0,0
1,32,1,5,0,6000,0,0,0,0,6000,6000
1,32,1,6,35000,0,0,0,0,0,0,0
1,32,1,7,0,16000,0,0,0,0,16000,16000
1,32,1,8,71000,0,0,0,0,0,0,0
1,32,1,9,0,2000,0,0,0,0,2000,2000
1,32,1,10,19000,0,0,0,0,0,0,0
1,32,1,11,0,6000,0,0,0,0,6000,6000
1,32,1,12,116000,0,0,0,0,0,0,0
1,32,1,13,0,4000,0,0,0,0,4000,4000
1,32,1,14,31000,0,0,0,0,0,0,0
1,32,1,15,0,184000,0,0,0,0,184000,184000
1,32,1,16,29000,0,0,0,0,0,0,0
1,32,1,17,0,3000,0,0,0,0,3000,3000
1,32,1,18,21000,0,0,0,0,0,0,0
1,32,1,19,0,3000,0,0,0,0,3000,3000
1,32,1,20,29000,0,0,0,0,0,0,0
1,32,1,21,0,7000,0,0,0,0,7000,7000
1,32,1,22,23000,0,0,0,0,0,0,0
1,32,1,23,0,3000,0,0,0,0,3000,3000
1,32,1,24,75000,0,0,0,0,0,0,0
1,32,1,25,0,2000,0,0,0,0,2000,2000
1,32,1,26,76000,0,0,0,0,0,0,0
1,32,1,27,0,2000,0,0,0,0,2000,2000
1,32,1,28,39000,0,0,0,0,0,0,0
1,32,1,29,0,2961,0,39,0,0,2961,2961
1,32,1,30,39000,0,0,0,0,0,0,0
1,32,1,31,0,179000,0,0,0,0,179000,179000
2,32,1,0,14000,0,0,0,0,0,0,0
2,32,1,1,0,1000,0,0,0,0,1000,1000
2,32,1,2,22000,0,0,0,0,0,0,0
2,32,1,3,0,95000,0,0,0,0,95000,95000
2,32,1,4,17000,0,0,0,0,0,0,0
2,32,1,5,0,8000,0,0,0,0,8000,8000
2,32,1,6,16000,0,0,0,0,0,0,0
2,32,1,7,0,15000,0,0,0,0,15000,15000
2,32,1,8,129000,0,0,0,0,0,0,0
2,32,1,9,0,1000,0,0,0,0,1000,1000
2,32,1,10,15000,0,0,0,0,0,0,0
2,32,1,11,0,8000,0,0,0,0,8000,8000
2,32,1,12,172000,0,0,0,0,0,0,0
2,32,1,13,0,7000,0,0,0,0,7000,7000
2,32,1,14,86000,0,0,0,0,0,0,0
2,32,1,15,0,65000,0,0,0,0,65000,65000
2,32,1,16,56000,0,0,0,0,0,0,0
2,32,1,17,0,4000,0,0,0,0,4000,4000
2,32,1,18,16000,0,0,0,0,0,0,0
2,32,1,19,0,7000,0,0,0,0,7000,7000
2,32,1,20,22000,0,0,0,0,0,0,0
2,32,1,21,0,3000,0,0,0,0,3000,3000
2,32,1,22,21000,0,0,0,0,0,0,0
2,32,1,23,0,19000,0,0,0,0,19000,19000
2,32,1,24,35000,0,0,0,0,0,0,0
2,32,1,25,0,19000,0,0,0,0,19000,19000
2,32,1,26,139000,0,0,0,0,0,0,0
2,32,1,27,0,2000,0,0,0,0,2000,2000
2,32,1,28,113000,0,0,0,0,0,0,0
2,32,1,29,0,3938,0,62,0,0,3938,3938
2,32,1,30,9000,0,0,0,0,0,0,0
2,32,1,31,0,150000,0,0,0,0,150000,150000
3,32,1,0,45000,0,0,0,0,0,0,0
3,32,1,1,0,992,0,8,0,0,992,992
3,32,1,2,12000,0,0,0,0,0,0,0
3,32,1,3,0,56000,0,0,0,0,56000,56000
3,32,1,4,33000,0,0,0,0,0,0,0
3,32,1,5,0,13990,0,10,0,0,13990,13990
3,32,1,6,31000,0,0,0,0,0,0,0
3,32,1,7,0,18000,0,0,0,0,18000,18000
3,32,1,8,79000,0,0,0,0,0,0,0
3,32,1,9,0,3000,0,0,0,0,3000,3000
3,32,1,10,24000,0,0,0,0,0,0,0
3,32,1,11,0,13000,0,0,0,0,13000,13000
3,32,1,12,118000,0,0,0,0,0,0,0
3,32,1,13,0,6944,0,56,0,0,6944,6944
3,32,1,14,66000,0,0,0,0,0,0,0
3,32,1,15,0,5000,0,0,0,0,5000,5000
3,32,1,16,39000,0,0,0,0,0,0,0
3,32,1,17,0,8000,0,0,0,0,8000,8000
3,32,1,18,25000,0,0,0,0,0,0,0
3,32,1,19,0,52947,0,53,0,0,52947,52947
3,32,1,20,20000,0,0,0,0,0,0,0
3,32,1,21,0,4000,0,0,0,0,4000,4000
3,32,1,22,30000,0,0,0,0,0,0,0
3,32,1,23,0,33000,0,0,0,0,33000,33000
3,32,1,24,36000,0,0,0,0,0,0,0
3,32,1,25,0,33000,0,0,0,0,33000,33000
3,32,1,26,89000,0,0,0,0,0,0,0
3,32,1,27,0,20000,0,0,0,0,20000,20000
3,32,1,28,62000,0,0,0,0,0,0,0
3,32,1,29,0,8000,0,0,0,0,8000,8000
3,32,1,30,14000,0,0,0,0,0,0,0
3,32,1,31,0,88000,0,0,0,0,88000,88000
4,32,1,0,215000,0,0,0,0,0,0,0
4,32,1,1,0,4671,0,329,0,0,4671,4671
4,32,1,2,11000,0,0,0,0,0,0,0
4,32,1,3,0,21000,0,0,0,0,21000,21000
4,32,1,4,119000,0,0,0,0,0,0,0
4,32,1,5,0,42000,0,0,0,0,42000,42000
4,32,1,6,104000,0,0,0,0,0,0,0
4,32,1,7,0,3000,0,0,0,0,3000,3000
4,32,1,8,6000,0,0,0,0,0,0,0
4,32,1,9,0,6000,0,0,0,0,6000,6000
4,32,1,10,31000,0,0,0,0,0,0,0
4,32,1,11,0,41000,0,0,0,0,41000,41000
4,32,1,12,29000,0,0,0,0,0,0,0
4,32,1,13,0,6000,0,0,0,0,6000,6000
4,32,1,14,37000,0,0,0,0,0,0,0
4,32,1,15,0,2000,0,0,0,0,2000,2000
4,32,1,16,11000,0,0,0,0,0,0,0
4,32,1,17,0,18000,0,0,0,0,18000,18000
4,32,1,18,35000,0,0,0,0,0,0,0
