Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,20,1,0,14935,14935,0,0,31427,13873,14935,1
1,20,1,1,13631,13631,0,0,22863,13800,13631,1
1,20,1,2,14000,14000,0,0,34865,14112,14000,1
1,20,1,3,12819,12819,0,0,24999,13900,12819,1
1,20,1,4,13849,13849,0,0,35531,15084,13849,1
1,20,1,5,13175,13175,0,0,24226,14601,13175,1
1,20,1,6,13125,13125,0,0,24357,14566,13125,1
1,20,1,7,15524,15524,0,0,31936,14158,15524,1
1,20,1,8,14068,14068,0,0,35172,14464,14068,1
1,20,1,9,13522,13522,0,0,23607,13817,13522,1
1,20,1,10,14045,14045,0,0,35919,14830,14045,1
1,20,1,11,12843,12843,0,0,25076,14153,12843,1
1,20,1,12,12908,12908,0,0,24975,14552,12908,1
1,20,1,13,13476,13476,0,0,28442,15548,13476,1
1,20,1,14,13616,13616,0,0,24164,13058,13616,1
1,20,1,15,14028,14028,0,0,35237,15096,14028,1
1,20,1,16,14646,14646,0,0,32238,13881,14646,1
1,20,1,17,15439,15439,0,0,32231,14887,15439,1
1,20,1,18,15087,15087,0,0,33550,13899,15087,1
1,20,1,19,13418,13418,0,0,22971,12879,13418,1
2,20,1,0,13844,13844,0,0,26548,12405,13844,1
2,20,1,1,14099,14099,0,0,21901,12626,14099,1
2,20,1,2,12935,12935,0,0,29778,12245,12935,1
2,20,1,3,13332,13332,0,0,24412,12588,13332,1
2,20,1,4,13518,13518,0,0,30538,13732,13518,1
2,20,1,5,14666,14666,0,0,23005,14272,14666,1
2,20,1,6,14718,14718,0,0,22520,14012,14718,1
2,20,1,7,14907,14907,0,0,28446,12586,14907,1
2,20,1,8,13198,13198,0,0,30056,12852,13198,1
2,20,1,9,14162,14162,0,0,23467,13514,14162,1
2,20,1,10,13214,13214,0,0,30536,12819,13214,1
2,20,1,11,14534,14534,0,0,25618,11571,14534,1
2,20,1,12,13451,13451,0,0,25390,12168,13451,1
2,20,1,13,13964,13964,0,0,28639,14573,13964,1
2,20,1,14,14271,14271,0,0,23262,13706,14271,1
2,20,1,15,13823,13823,0,0,30315,13371,13823,1
2,20,1,16,14076,14076,0,0,27964,12576,14076,1
2,20,1,17,15050,15050,0,0,29763,12924,15050,1
2,20,1,18,14362,14362,0,0,30486,11675,14362,1
2,20,1,19,14051,14051,0,0,21709,12189,14051,1
