Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,0,23255000,23255000,0,0,0,0,23255000,1000
2,1,1,0,23307000,23307000,0,0,0,0,23307000,1000
3,1,1,0,23325000,23325000,0,0,0,0,23325000,1000
4,1,1,0,23321000,23321000,0,0,0,0,23321000,1000
5,1,1,0,23304000,23304000,0,0,0,0,23304000,1000
6,1,1,0,23314000,23314000,0,0,0,0,23314000,1000
7,1,1,0,23323000,23323000,0,0,0,0,23323000,1000
8,1,1,0,23308000,23308000,0,0,0,0,23308000,1000
9,1,1,0,23316000,23316000,0,0,0,0,23316000,1000
10,1,1,0,23325000,23325000,0,0,0,0,23325000,1000
