Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,0,1161000,0,0,0,0,0,0,0
1,2,1,1,0,1114000,0,0,0,0,1114000,1114000
2,2,1,0,747000,0,0,0,0,0,0,0
2,2,1,1,0,724000,0,0,0,0,724000,724000
3,2,1,0,2712000,0,0,0,0,0,0,0
3,2,1,1,0,810000,0,0,0,0,810000,810000
4,2,1,0,1169000,0,0,0,0,0,0,0
4,2,1,1,0,1130000,0,0,0,0,1130000,1130000
5,2,1,0,1178000,0,0,0,0,0,0,0
5,2,1,1,0,1118000,0,0,0,0,1118000,1118000
6,2,1,0,1195000,0,0,0,0,0,0,0
6,2,1,1,0,1116000,0,0,0,0,1116000,1116000
7,2,1,0,1199000,0,0,0,0,0,0,0
7,2,1,1,0,1095000,0,0,0,0,1095000,1095000
8,2,1,0,1132000,0,0,0,0,0,0,0
8,2,1,1,0,1076000,0,0,0,0,1076000,1076000
9,2,1,0,1158000,0,0,0,0,0,0,0
9,2,1,1,0,1095000,0,0,0,0,1095000,1095000
10,2,1,0,1113000,0,0,0,0,0,0,0
10,2,1,1,0,1066000,0,0,0,0,1066000,1066000
