Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,10,1,0,136000,0,0,0,0,0,0,0
1,10,1,1,268000,0,0,0,0,0,0,0
1,10,1,2,154000,0,0,0,0,0,0,0
1,10,1,3,49000,0,0,0,0,0,0,0
1,10,1,4,60000,0,0,0,0,0,0,0
1,10,1,5,0,119000,0,0,0,0,119000,119000
1,10,1,6,0,30000,0,0,0,0,30000,30000
1,10,1,7,0,67000,0,0,0,0,67000,67000
1,10,1,8,0,301000,0,0,0,0,301000,301000
1,10,1,9,0,82000,0,0,0,0,82000,82000
2,10,1,0,42000,0,0,0,0,0,0,0
2,10,1,1,208000,0,0,0,0,0,0,0
2,10,1,2,265000,0,0,0,0,0,0,0
2,10,1,3,61000,0,0,0,0,0,0,0
2,10,1,4,22000,0,0,0,0,0,0,0
2,10,1,5,0,114964,0,25036,0,0,114964,114964
2,10,1,6,0,12765,0,9235,0,0,12765,12765
2,10,1,7,0,20476,0,6524,0,0,20476,20476
2,10,1,8,0,248276,0,32724,0,0,248276,248276
2,10,1,9,0,201519,0,28481,0,0,201519,201519
3,10,1,0,32000,0,0,0,0,0,0,0
3,10,1,1,249000,0,0,0,0,0,0,0
3,10,1,2,194000,0,0,0,0,0,0,0
3,10,1,3,101000,0,0,0,0,0,0,0
3,10,1,4,245000,0,0,0,0,0,0,0
3,10,1,5,0,64000,0,0,0,0,64000,64000
3,10,1,6,0,22000,0,0,0,0,22000,22000
3,10,1,7,0,204000,0,0,0,0,204000,204000
3,10,1,8,0,13000,0,0,0,0,13000,13000
3,10,1,9,0,19000,0,0,0,0,19000,19000
4,10,1,0,31000,0,0,0,0,0,0,0
4,10,1,1,249000,0,0,0,0,0,0,0
4,10,1,2,209000,0,0,0,0,0,0,0
4,10,1,3,109000,0,0,0,0,0,0,0
4,10,1,4,237000,0,0,0,0,0,0,0
4,10,1,5,0,76000,0,0,0,0,76000,76000
4,10,1,6,0,24000,0,0,0,0,24000,24000
4,10,1,7,0,202000,0,0,0,0,202000,202000
4,10,1,8,0,15000,0,0,0,0,15000,15000
4,10,1,9,0,21000,0,0,0,0,21000,21000
5,10,1,0,59000,0,0,0,0,0,0,0
5,10,1,1,237000,0,0,0,0,0,0,0
5,10,1,2,204000,0,0,0,0,0,0,0
5,10,1,3,132000,0,0,0,0,0,0,0
5,10,1,4,210000,0,0,0,0,0,0,0
5,10,1,5,0,55000,0,0,0,0,55000,55000
5,10,1,6,0,39000,0,0,0,0,39000,39000
5,10,1,7,0,220000,0,0,0,0,220000,220000
5,10,1,8,0,18000,0,0,0,0,18000,18000
5,10,1,9,0,19000,0,0,0,0,19000,19000
6,10,1,0,107000,0,0,0,0,0,0,0
6,10,1,1,222000,0,0,0,0,0,0,0
6,10,1,2,212000,0,0,0,0,0,0,0
6,10,1,3,91000,0,0,0,0,0,0,0
6,10,1,4,165000,0,0,0,0,0,0,0
6,10,1,5,0,137000,0,0,0,0,137000,137000
6,10,1,6,0,28000,0,0,0,0,28000,28000
6,10,1,7,0,196000,0,0,0,0,196000,196000
6,10,1,8,0,11000,0,0,0,0,11000,11000
6,10,1,9,0,18000,0,0,0,0,18000,18000
7,10,1,0,181000,0,0,0,0,0,0,0
7,10,1,1,260000,0,0,0,0,0,0,0
7,10,1,2,104000,0,0,0,0,0,0,0
7,10,1,3,49000,0,0,0,0,0,0,0
7,10,1,4,221000,0,0,0,0,0,0,0
7,10,1,5,0,162000,0,0,0,0,162000,162000
7,10,1,6,0,48000,0,0,0,0,48000,48000
7,10,1,7,0,169000,0,0,0,0,169000,169000
7,10,1,8,0,22000,0,0,0,0,22000,22000
7,10,1,9,0,27000,0,0,0,0,27000,27000
8,10,1,0,38000,0,0,0,0,0,0,0
8,10,1,1,340000,0,0,0,0,0,0,0
8,10,1,2,124000,0,0,0,0,0,0,0
8,10,1,3,41000,0,0,0,0,0,0,0
8,10,1,4,192000,0,0,0,0,0,0,0
8,10,1,5,0,190000,0,0,0,0,190000,190000
8,10,1,6,0,35000,0,0,0,0,35000,35000
8,10,1,7,0,183000,0,0,0,0,183000,183000
8,10,1,8,0,78000,0,0,0,0,78000,78000
8,10,1,9,0,100000,0,0,0,0,100000,100000
9,10,1,0,104000,0,0,0,0,0,0,0
9,10,1,1,232000,0,0,0,0,0,0,0
9,10,1,2,211000,0,0,0,0,0,0,0
9,10,1,3,103000,0,0,0,0,0,0,0
9,10,1,4,131000,0,0,0,0,0,0,0
9,10,1,5,0,207937,0,63,0,0,207937,207937
9,10,1,6,0,79769,0,231,0,0,79769,79769
9,10,1,7,0,98847,0,153,0,0,98847,98847
9,10,1,8,0,157228,0,1772,0,0,157228,157228
9,10,1,9,0,178079,0,1921,0,0,178079,178079
10,10,1,0,311000,0,0,0,0,0,0,0
10,10,1,1,301000,0,0,0,0,0,0,0
10,10,1,2,52000,0,0,0,0,0,0,0
10,10,1,3,33000,0,0,0,0,0,0,0
10,10,1,4,46000,0,0,0,0,0,0,0
10,10,1,5,0,67000,0,0,0,0,67000,67000
10,10,1,6,0,20000,0,0,0,0,20000,20000
10,10,1,7,0,30000,0,0,0,0,30000,30000
10,10,1,8,0,43000,0,0,0,0,43000,43000
10,10,1,9,0,100000,0,0,0,0,100000,100000
