Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,64,1,0,6000,6000,0,0,0,0,6000,1000
1,64,1,1,1000,1000,0,0,0,0,1000,1000
1,64,1,2,1000,1000,0,0,0,0,1000,1000
1,64,1,3,1000,1000,0,0,0,0,1000,1000
1,64,1,4,1000,1000,0,0,0,0,1000,1000
1,64,1,5,1000,1000,0,0,0,0,1000,1000
1,64,1,6,1000,1000,0,0,0,0,1000,1000
1,64,1,7,11000,11000,0,0,0,0,11000,1000
1,64,1,8,2000,2000,0,0,0,0,2000,1000
1,64,1,9,1000,1000,0,0,0,0,1000,1000
1,64,1,10,55000,55000,0,0,0,0,55000,1000
1,64,1,11,4000,4000,0,0,0,0,4000,1000
1,64,1,12,2000,2000,0,0,0,0,2000,1000
1,64,1,13,1000,1000,0,0,0,0,1000,1000
1,64,1,14,1000,1000,0,0,0,0,1000,1000
1,64,1,15,1000,1000,0,0,0,0,1000,1000
1,64,1,16,3000,3000,0,0,0,0,3000,1000
1,64,1,17,1000,1000,0,0,0,0,1000,1000
1,64,1,18,1000,1000,0,0,0,0,1000,1000
1,64,1,19,1000,1000,0,0,0,0,1000,1000
1,64,1,20,24000,24000,0,0,0,0,24000,1000
1,64,1,21,1000,1000,0,0,0,0,1000,1000
1,64,1,22,51000,51000,0,0,0,0,51000,1000
1,64,1,23,15000,15000,0,0,0,0,15000,1000
1,64,1,24,1000,1000,0,0,0,0,1000,1000
1,64,1,25,2000,2000,0,0,0,0,2000,1000
1,64,1,26,2000,2000,0,0,0,0,2000,1000
1,64,1,27,1000,1000,0,0,0,0,1000,1000
1,64,1,28,1000,1000,0,0,0,0,1000,1000
1,64,1,29,1000,1000,0,0,0,0,1000,1000
1,64,1,30,1000,1000,0,0,0,0,1000,1000
1,64,1,31,7000,7000,0,0,0,0,7000,1000
