Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,10,1,0,21090,0,0,0,0,0,0,0
1,10,1,1,0,297863,0,0,0,0,297863,297863
1,10,1,2,149661,0,0,0,0,0,0,0
1,10,1,3,0,786,0,0,0,0,786,786
1,10,1,4,81682,0,0,0,0,0,0,0
1,10,1,5,0,3138,0,0,0,0,3138,3138
1,10,1,6,1023,0,0,0,0,0,0,0
1,10,1,7,0,466,0,0,0,0,466,466
1,10,1,8,284083,0,0,0,0,0,0,0
1,10,1,9,0,938,0,0,0,0,938,938
2,10,1,0,62463,0,0,0,0,0,0,0
2,10,1,1,0,287746,0,0,0,0,287746,287746
2,10,1,2,187715,0,0,0,0,0,0,0
2,10,1,3,0,510,0,0,0,0,510,510
2,10,1,4,185023,0,0,0,0,0,0,0
2,10,1,5,0,1281,0,0,0,0,1281,1281
2,10,1,6,1623,0,0,0,0,0,0,0
2,10,1,7,0,1503,0,0,0,0,1503,1503
2,10,1,8,3301,0,0,0,0,0,0,0
2,10,1,9,0,79119,0,0,0,0,79119,79119
3,10,1,0,199068,0,0,0,0,0,0,0
3,10,1,1,0,115257,0,0,0,0,115257,115257
3,10,1,2,1145,0,0,0,0,0,0,0
3,10,1,3,0,221,0,0,0,0,221,221
3,10,1,4,330204,0,0,0,0,0,0,0
3,10,1,5,0,112,0,0,0,0,112,112
3,10,1,6,221,0,0,0,0,0,0,0
3,10,1,7,0,289,0,0,0,0,289,289
3,10,1,8,145351,0,0,0,0,0,0,0
3,10,1,9,0,259,0,0,0,0,259,259
4,10,1,0,204499,0,0,0,0,0,0,0
4,10,1,1,0,96635,0,0,0,0,96635,96635
4,10,1,2,1256,0,0,0,0,0,0,0
4,10,1,3,0,136,0,0,0,0,136,136
4,10,1,4,333030,0,0,0,0,0,0,0
4,10,1,5,0,180,0,0,0,0,180,180
4,10,1,6,281,0,0,0,0,0,0,0
4,10,1,7,0,492,0,0,0,0,492,492
4,10,1,8,143922,0,0,0,0,0,0,0
4,10,1,9,0,310,0,0,0,0,310,310
5,10,1,0,192227,0,0,0,0,0,0,0
5,10,1,1,0,78197,0,0,0,0,78197,78197
5,10,1,2,938,0,0,0,0,0,0,0
5,10,1,3,0,157,0,0,0,0,157,157
5,10,1,4,336779,0,0,0,0,0,0,0
5,10,1,5,0,132,0,0,0,0,132,132
5,10,1,6,201,0,0,0,0,0,0,0
5,10,1,7,0,226,0,0,0,0,226,226
5,10,1,8,160060,0,0,0,0,0,0,0
5,10,1,9,0,260,0,0,0,0,260,260
6,10,1,0,194706,0,0,0,0,0,0,0
6,10,1,1,0,80500,0,0,0,0,80500,80500
6,10,1,2,895,0,0,0,0,0,0,0
6,10,1,3,0,7469,0,0,0,0,7469,7469
6,10,1,4,328603,0,0,0,0,0,0,0
6,10,1,5,0,744,0,0,0,0,744,744
6,10,1,6,1327,0,0,0,0,0,0,0
6,10,1,7,0,3316,0,0,0,0,3316,3316
6,10,1,8,159058,0,0,0,0,0,0,0
6,10,1,9,0,7147,0,0,0,0,7147,7147
7,10,1,0,942,0,0,0,0,0,0,0
7,10,1,1,0,35,0,349,0,0,35,35
7,10,1,2,2699,0,0,0,0,0,0,0
7,10,1,3,0,32353,0,389029,0,0,32353,32353
7,10,1,4,1765,0,0,0,0,0,0,0
7,10,1,5,0,3045,0,17045,0,0,3045,3045
7,10,1,6,112764,0,0,0,0,0,0,0
7,10,1,7,0,52096,0,641515,0,0,52096,52096
7,10,1,8,3043,0,0,0,0,0,0,0
7,10,1,9,0,33681,0,290117,0,0,33681,33681
8,10,1,0,15042,0,0,0,0,0,0,0
8,10,1,1,0,828,0,1853,0,0,828,828
8,10,1,2,2686,0,0,0,0,0,0,0
8,10,1,3,0,54720,0,226592,0,0,54720,54720
8,10,1,4,3740,0,0,0,0,0,0,0
8,10,1,5,0,26991,0,72412,0,0,26991,26991
8,10,1,6,145810,0,0,0,0,0,0,0
8,10,1,7,0,11632,0,187626,0,0,11632,11632
8,10,1,8,2894,0,0,0,0,0,0,0
8,10,1,9,0,75998,0,216537,0,0,75998,75998
9,10,1,0,8917,0,0,0,0,0,0,0
9,10,1,1,0,80,0,442,0,0,80,80
9,10,1,2,1153,0,0,0,0,0,0,0
9,10,1,3,0,64398,0,310137,0,0,64398,64398
9,10,1,4,1601,0,0,0,0,0,0,0
9,10,1,5,0,19665,0,57203,0,0,19665,19665
9,10,1,6,146495,0,0,0,0,0,0,0
9,10,1,7,0,16006,0,286939,0,0,16006,16006
9,10,1,8,2446,0,0,0,0,0,0,0
9,10,1,9,0,60460,0,226708,0,0,60460,60460
10,10,1,0,13300,0,0,0,0,0,0,0
10,10,1,1,0,408,0,1312,0,0,408,408
10,10,1,2,4233,0,0,0,0,0,0,0
10,10,1,3,0,78378,0,224048,0,0,78378,78378
10,10,1,4,5198,0,0,0,0,0,0,0
10,10,1,5,0,19858,0,37549,0,0,19858,19858
10,10,1,6,155123,0,0,0,0,0,0,0
10,10,1,7,0,9918,0,185580,0,0,9918,9918
10,10,1,8,4464,0,0,0,0,0,0,0
10,10,1,9,0,73753,0,231435,0,0,73753,73753
