Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,0,7925000,0,0,0,0,0,0,0
1,2,1,1,0,6512000,0,0,0,0,6512000,6512000
2,2,1,0,3592000,0,0,0,0,0,0,0
2,2,1,1,0,2091000,0,0,0,0,2091000,2091000
3,2,1,0,4833000,0,0,0,0,0,0,0
3,2,1,1,0,4832915,0,10085,0,0,4832915,4832915
4,2,1,0,4821000,0,0,0,0,0,0,0
4,2,1,1,0,4821000,0,88000,0,0,4821000,4821000
5,2,1,0,5015000,0,0,0,0,0,0,0
5,2,1,1,0,4990727,0,130273,0,0,4990727,4990727
6,2,1,0,5039000,0,0,0,0,0,0,0
6,2,1,1,0,4954497,0,60503,0,0,4954497,4954497
7,2,1,0,5470000,0,0,0,0,0,0,0
7,2,1,1,0,5056269,0,2731,0,0,5056269,5056269
8,2,1,0,5520000,0,0,0,0,0,0,0
8,2,1,1,0,5087997,0,3,0,0,5087997,5087997
9,2,1,0,5288000,0,0,0,0,0,0,0
9,2,1,1,0,4960298,0,8702,0,0,4960298,4960298
10,2,1,0,5210000,0,0,0,0,0,0,0
10,2,1,1,0,4922967,0,33,0,0,4922967,4922967
