Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,0,12029626,12029626,0,0,0,0,12029626,1
2,1,1,0,12045923,12045923,0,0,0,0,12045923,1
3,1,1,0,12051612,12051612,0,0,0,0,12051612,1
4,1,1,0,12040105,12040105,0,0,0,0,12040105,1
5,1,1,0,12045314,12045314,0,0,0,0,12045314,1
6,1,1,0,12058093,12058093,0,0,0,0,12058093,1
7,1,1,0,12049050,12049050,0,0,0,0,12049050,1
8,1,1,0,12050124,12050124,0,0,0,0,12050124,1
9,1,1,0,12046444,12046444,0,0,0,0,12046444,1
10,1,1,0,12049942,12049942,0,0,0,0,12049942,1
