Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,0,164000,0,0,0,0,0,0,0
1,45,1,1,0,91,0,909,0,0,91,91
1,45,1,2,0,78,0,2922,0,0,78,78
1,45,1,3,0,38,0,962,0,0,38,38
1,45,1,4,0,59,0,941,0,0,59,59
1,45,1,5,0,0,0,1000,0,0,0,0
1,45,1,6,0,33029,0,18971,0,0,33029,33029
1,45,1,7,0,0,0,1000,0,0,0,0
1,45,1,8,0,105,0,3895,0,0,105,105
1,45,1,9,0,1258,0,243742,0,0,1258,1258
1,45,1,10,0,20,0,980,0,0,20,20
1,45,1,11,0,2,0,1998,0,0,2,2
1,45,1,12,0,3,0,997,0,0,3,3
1,45,1,13,0,31,0,969,0,0,31,31
1,45,1,14,0,4329,0,165671,0,0,4329,4329
1,45,1,15,0,14,0,1986,0,0,14,14
1,45,1,16,0,4,0,996,0,0,4,4
1,45,1,17,0,34,0,1966,0,0,34,34
1,45,1,18,0,1,0,999,0,0,1,1
1,45,1,19,0,3,0,997,0,0,3,3
1,45,1,20,0,1,0,999,0,0,1,1
1,45,1,21,0,84904,0,37096,0,0,84904,84904
1,45,1,22,0,7,0,993,0,0,7,7
1,45,1,23,0,14,0,986,0,0,14,14
1,45,1,24,0,50,0,1950,0,0,50,50
1,45,1,25,0,3,0,997,0,0,3,3
1,45,1,26,0,5112,0,44888,0,0,5112,5112
1,45,1,27,0,1,0,999,0,0,1,1
1,45,1,28,0,0,0,1000,0,0,0,0
1,45,1,29,0,5,0,1995,0,0,5,5
1,45,1,30,0,21,0,979,0,0,21,21
1,45,1,31,0,0,0,1000,0,0,0,0
1,45,1,32,0,3,0,1997,0,0,3,3
1,45,1,33,0,8,0,992,0,0,8,8
1,45,1,34,0,0,0,1000,0,0,0,0
1,45,1,35,0,4,0,996,0,0,4,4
1,45,1,36,0,0,0,1000,0,0,0,0
1,45,1,37,0,17,0,1983,0,0,17,17
1,45,1,38,0,23,0,1977,0,0,23,23
1,45,1,39,0,22,0,978,0,0,22,22
1,45,1,40,0,1,0,999,0,0,1,1
1,45,1,41,0,3,0,997,0,0,3,3
1,45,1,42,0,34661,0,83339,0,0,34661,34661
1,45,1,43,0,36,0,9964,0,0,36,36
1,45,1,44,0,5,0,995,0,0,5,5
2,45,1,0,81000,0,0,0,0,0,0,0
2,45,1,1,0,12,0,3988,0,0,12,12
2,45,1,2,0,7,0,3993,0,0,7,7
2,45,1,3,0,0,0,4000,0,0,0,0
2,45,1,4,0,3,0,3997,0,0,3,3
2,45,1,5,0,2,0,1998,0,0,2,2
2,45,1,6,0,4,0,2996,0,0,4,4
2,45,1,7,0,1,0,999,0,0,1,1
2,45,1,8,0,0,0,1000,0,0,0,0
2,45,1,9,0,1475,0,284525,0,0,1475,1475
2,45,1,10,0,7,0,993,0,0,7,7
2,45,1,11,0,1,0,2999,0,0,1,1
2,45,1,12,0,6,0,994,0,0,6,6
2,45,1,13,0,2,0,998,0,0,2,2
2,45,1,14,0,3104,0,260896,0,0,3104,3104
2,45,1,15,0,14,0,4986,0,0,14,14
2,45,1,16,0,4,0,996,0,0,4,4
2,45,1,17,0,1,0,3999,0,0,1,1
2,45,1,18,0,5,0,995,0,0,5,5
2,45,1,19,0,0,0,1000,0,0,0,0
2,45,1,20,0,0,0,1000,0,0,0,0
2,45,1,21,0,12351,0,49649,0,0,12351,12351
2,45,1,22,0,1,0,999,0,0,1,1
2,45,1,23,0,1390,0,2610,0,0,1390,1390
2,45,1,24,0,3,0,3997,0,0,3,3
