Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,0,124000,0,0,0,164757,0,0,0
1,8,1,1,127000,0,0,0,153664,0,0,0
1,8,1,2,126000,0,0,0,156423,0,0,0
1,8,1,3,124000,0,0,0,157345,0,0,0
1,8,1,4,0,27000,0,0,0,3416,27000,27000
1,8,1,5,0,27000,0,0,0,3464,27000,27000
1,8,1,6,0,26000,0,0,0,3298,26000,26000
1,8,1,7,0,27000,0,0,0,3162,27000,27000
2,8,1,0,115000,0,0,0,144213,0,0,0
2,8,1,1,119000,0,0,0,119997,0,0,0
2,8,1,2,115000,0,0,0,139847,0,0,0
2,8,1,3,119000,0,0,0,136163,0,0,0
2,8,1,4,0,24000,0,0,0,3291,24000,24000
2,8,1,5,0,24000,0,0,0,3375,24000,24000
2,8,1,6,0,24000,0,0,0,3419,24000,24000
2,8,1,7,0,24000,0,0,0,2634,24000,24000
3,8,1,0,117000,0,0,0,148549,0,0,0
3,8,1,1,119000,0,0,0,119901,0,0,0
3,8,1,2,112000,0,0,0,145563,0,0,0
3,8,1,3,110000,0,0,0,147497,0,0,0
3,8,1,4,0,24000,0,0,0,3541,24000,24000
3,8,1,5,0,24000,0,0,0,3670,24000,24000
3,8,1,6,0,23000,0,0,0,3659,23000,23000
3,8,1,7,0,24000,0,0,0,2785,24000,24000
4,8,1,0,120000,0,0,0,142506,0,0,0
4,8,1,1,120000,0,0,0,119231,0,0,0
4,8,1,2,114000,0,0,0,141855,0,0,0
4,8,1,3,113000,0,0,0,142737,0,0,0
4,8,1,4,0,24000,0,0,0,3296,24000,24000
4,8,1,5,0,24000,0,0,0,3560,24000,24000
4,8,1,6,0,24000,0,0,0,3512,24000,24000
4,8,1,7,0,24000,0,0,0,2662,24000,24000
5,8,1,0,151000,0,0,0,116180,0,0,0
5,8,1,1,118000,0,0,0,118351,0,0,0
5,8,1,2,140000,0,0,0,119518,0,0,0
5,8,1,3,151000,0,0,0,117053,0,0,0
5,8,1,4,0,27000,0,0,0,3768,27000,27000
5,8,1,5,0,27000,0,0,0,3785,27000,27000
5,8,1,6,0,28000,0,0,0,3216,28000,28000
5,8,1,7,0,27000,0,0,0,3194,27000,27000
6,8,1,0,149000,0,0,0,118749,0,0,0
6,8,1,1,117000,0,0,0,121759,0,0,0
6,8,1,2,141000,0,0,0,122505,0,0,0
6,8,1,3,149000,0,0,0,118080,0,0,0
6,8,1,4,0,27000,0,0,0,3855,27000,27000
6,8,1,5,0,27000,0,0,0,3839,27000,27000
6,8,1,6,0,27000,0,0,0,3242,27000,27000
6,8,1,7,0,27000,0,0,0,3252,27000,27000
7,8,1,0,138000,0,0,0,129841,0,0,0
7,8,1,1,113000,0,0,0,122660,0,0,0
7,8,1,2,130000,0,0,0,133308,0,0,0
7,8,1,3,149000,0,0,0,116904,0,0,0
7,8,1,4,0,26000,0,0,0,3708,26000,26000
7,8,1,5,0,26000,0,0,0,3920,26000,26000
7,8,1,6,0,26000,0,0,0,3232,26000,26000
7,8,1,7,0,26000,0,0,0,3163,26000,26000
8,8,1,0,138000,0,0,0,126505,0,0,0
8,8,1,1,113000,0,0,0,123518,0,0,0
8,8,1,2,131000,0,0,0,131577,0,0,0
8,8,1,3,147000,0,0,0,118258,0,0,0
8,8,1,4,0,26000,0,0,0,3957,26000,26000
8,8,1,5,0,26000,0,0,0,3996,26000,26000
8,8,1,6,0,26000,0,0,0,3305,26000,26000
8,8,1,7,0,26000,0,0,0,3189,26000,26000
9,8,1,0,138000,0,0,0,127108,0,0,0
9,8,1,1,113000,0,0,0,123176,0,0,0
9,8,1,2,130000,0,0,0,131410,0,0,0
9,8,1,3,149000,0,0,0,116796,0,0,0
9,8,1,4,0,26000,0,0,0,3890,26000,26000
9,8,1,5,0,26000,0,0,0,3900,26000,26000
9,8,1,6,0,26000,0,0,0,3338,26000,26000
9,8,1,7,0,26000,0,0,0,3249,26000,26000
10,8,1,0,141000,0,0,0,126459,0,0,0
10,8,1,1,114000,0,0,0,121543,0,0,0
10,8,1,2,131000,0,0,0,130726,0,0,0
10,8,1,3,149000,0,0,0,117589,0,0,0
10,8,1,4,0,26000,0,0,0,3723,26000,26000
10,8,1,5,0,26000,0,0,0,3741,26000,26000
10,8,1,6,0,26000,0,0,0,3183,26000,26000
10,8,1,7,0,26000,0,0,0,3165,26000,26000
