Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,0,1000,1000,0,0,0,0,1000,1000
1,45,1,1,3000,3000,0,0,0,0,3000,1000
1,45,1,2,1000,1000,0,0,0,0,1000,1000
1,45,1,3,1000,1000,0,0,0,0,1000,1000
1,45,1,4,1000,1000,0,0,0,0,1000,1000
1,45,1,5,1000,1000,0,0,0,0,1000,1000
1,45,1,6,54000,54000,0,0,0,0,54000,1000
1,45,1,7,1000,1000,0,0,0,0,1000,1000
1,45,1,8,1000,1000,0,0,0,0,1000,1000
1,45,1,9,1000,1000,0,0,0,0,1000,1000
1,45,1,10,1000,1000,0,0,0,0,1000,1000
1,45,1,11,1000,1000,0,0,0,0,1000,1000
1,45,1,12,1000,1000,0,0,0,0,1000,1000
1,45,1,13,1000,1000,0,0,0,0,1000,1000
1,45,1,14,52000,52000,0,0,0,0,52000,1000
1,45,1,15,1000,1000,0,0,0,0,1000,1000
1,45,1,16,1000,1000,0,0,0,0,1000,1000
1,45,1,17,1000,1000,0,0,0,0,1000,1000
1,45,1,18,4000,4000,0,0,0,0,4000,1000
1,45,1,19,1000,1000,0,0,0,0,1000,1000
1,45,1,20,15000,15000,0,0,0,0,15000,1000
1,45,1,21,2000,2000,0,0,0,0,2000,1000
1,45,1,22,58000,58000,0,0,0,0,58000,1000
1,45,1,23,1000,1000,0,0,0,0,1000,1000
1,45,1,24,1000,1000,0,0,0,0,1000,1000
1,45,1,25,53000,53000,0,0,0,0,53000,1000
1,45,1,26,53000,53000,0,0,0,0,53000,1000
1,45,1,27,1000,1000,0,0,0,0,1000,1000
1,45,1,28,1000,1000,0,0,0,0,1000,1000
1,45,1,29,2000,2000,0,0,0,0,2000,1000
1,45,1,30,1000,1000,0,0,0,0,1000,1000
1,45,1,31,1000,1000,0,0,0,0,1000,1000
1,45,1,32,62000,62000,0,0,0,0,62000,1000
1,45,1,33,1000,1000,0,0,0,0,1000,1000
1,45,1,34,1000,1000,0,0,0,0,1000,1000
1,45,1,35,1000,1000,0,0,0,0,1000,1000
1,45,1,36,1000,1000,0,0,0,0,1000,1000
1,45,1,37,1000,1000,0,0,0,0,1000,1000
1,45,1,38,1000,1000,0,0,0,0,1000,1000
1,45,1,39,1000,1000,0,0,0,0,1000,1000
1,45,1,40,5000,5000,0,0,0,0,5000,1000
1,45,1,41,1000,1000,0,0,0,0,1000,1000
1,45,1,42,1000,1000,0,0,0,0,1000,1000
1,45,1,43,1000,1000,0,0,0,0,1000,1000
1,45,1,44,1000,1000,0,0,0,0,1000,1000
2,45,1,0,1000,1000,0,0,0,0,1000,1000
2,45,1,1,1000,1000,0,0,0,0,1000,1000
2,45,1,2,1000,1000,0,0,0,0,1000,1000
2,45,1,3,1000,1000,0,0,0,0,1000,1000
2,45,1,4,1000,1000,0,0,0,0,1000,1000
2,45,1,5,1000,1000,0,0,0,0,1000,1000
2,45,1,6,59000,59000,0,0,0,0,59000,1000
2,45,1,7,1000,1000,0,0,0,0,1000,1000
2,45,1,8,1000,1000,0,0,0,0,1000,1000
2,45,1,9,1000,1000,0,0,0,0,1000,1000
2,45,1,10,1000,1000,0,0,0,0,1000,1000
2,45,1,11,1000,1000,0,0,0,0,1000,1000
2,45,1,12,1000,1000,0,0,0,0,1000,1000
2,45,1,13,1000,1000,0,0,0,0,1000,1000
2,45,1,14,57000,57000,0,0,0,0,57000,1000
2,45,1,15,1000,1000,0,0,0,0,1000,1000
2,45,1,16,1000,1000,0,0,0,0,1000,1000
2,45,1,17,1000,1000,0,0,0,0,1000,1000
2,45,1,18,1000,1000,0,0,0,0,1000,1000
2,45,1,19,1000,1000,0,0,0,0,1000,1000
2,45,1,20,1000,1000,0,0,0,0,1000,1000
2,45,1,21,1000,1000,0,0,0,0,1000,1000
2,45,1,22,66000,66000,0,0,0,0,66000,1000
2,45,1,23,1000,1000,0,0,0,0,1000,1000
2,45,1,24,1000,1000,0,0,0,0,1000,1000
2,45,1,25,59000,59000,0,0,0,0,59000,1000
2,45,1,26,52000,52000,0,0,0,0,52000,1000
2,45,1,27,1000,1000,0,0,0,0,1000,1000
2,45,1,28,1000,1000,0,0,0,0,1000,1000
2,45,1,29,1000,1000,0,0,0,0,1000,1000
2,45,1,30,1000,1000,0,0,0,0,1000,1000
2,45,1,31,1000,1000,0,0,0,0,1000,1000
2,45,1,32,52000,52000,0,0,0,0,52000,1000
2,45,1,33,1000,1000,0,0,0,0,1000,1000
2,45,1,34,1000,1000,0,0,0,0,1000,1000
2,45,1,35,1000,1000,0,0,0,0,1000,1000
2,45,1,36,1000,1000,0,0,0,0,1000,1000
2,45,1,37,1000,1000,0,0,0,0,1000,1000
2,45,1,38,1000,1000,0,0,0,0,1000,1000
2,45,1,39,1000,1000,0,0,0,0,1000,1000
2,45,1,40,1000,1000,0,0,0,0,1000,1000
2,45,1,41,1000,1000,0,0,0,0,1000,1000
2,45,1,42,1000,1000,0,0,0,0,1000,1000
2,45,1,43,1000,1000,0,0,0,0,1000,1000
2,45,1,44,1000,1000,0,0,0,0,1000,1000
3,45,1,0,1000,1000,0,0,0,0,1000,1000
3,45,1,1,1000,1000,0,0,0,0,1000,1000
3,45,1,2,1000,1000,0,0,0,0,1000,1000
3,45,1,3,1000,1000,0,0,0,0,1000,1000
3,45,1,4,1000,1000,0,0,0,0,1000,1000
3,45,1,5,1000,1000,0,0,0,0,1000,1000
3,45,1,6,77000,77000,0,0,0,0,77000,1000
3,45,1,7,1000,1000,0,0,0,0,1000,1000
3,45,1,8,1000,1000,0,0,0,0,1000,1000
3,45,1,9,1000,1000,0,0,0,0,1000,1000
3,45,1,10,1000,1000,0,0,0,0,1000,1000
3,45,1,11,1000,1000,0,0,0,0,1000,1000
3,45,1,12,1000,1000,0,0,0,0,1000,1000
3,45,1,13,1000,1000,0,0,0,0,1000,1000
3,45,1,14,75000,75000,0,0,0,0,75000,1000
3,45,1,15,1000,1000,0,0,0,0,1000,1000
3,45,1,16,1000,1000,0,0,0,0,1000,1000
3,45,1,17,1000,1000,0,0,0,0,1000,1000
3,45,1,18,1000,1000,0,0,0,0,1000,1000
3,45,1,19,1000,1000,0,0,0,0,1000,1000
3,45,1,20,1000,1000,0,0,0,0,1000,1000
3,45,1,21,1000,1000,0,0,0,0,1000,1000
3,45,1,22,82000,82000,0,0,0,0,82000,1000
3,45,1,23,1000,1000,0,0,0,0,1000,1000
3,45,1,24,1000,1000,0,0,0,0,1000,1000
3,45,1,25,53000,53000,0,0,0,0,53000,1000
3,45,1,26,50000,50000,0,0,0,0,50000,1000
3,45,1,27,1000,1000,0,0,0,0,1000,1000
3,45,1,28,1000,1000,0,0,0,0,1000,1000
3,45,1,29,1000,1000,0,0,0,0,1000,1000
3,45,1,30,1000,1000,0,0,0,0,1000,1000
3,45,1,31,1000,1000,0,0,0,0,1000,1000
3,45,1,32,26000,26000,0,0,0,0,26000,1000
3,45,1,33,1000,1000,0,0,0,0,1000,1000
3,45,1,34,1000,1000,0,0,0,0,1000,1000
3,45,1,35,1000,1000,0,0,0,0,1000,1000
3,45,1,36,1000,1000,0,0,0,0,1000,1000
3,45,1,37,1000,1000,0,0,0,0,1000,1000
3,45,1,38,1000,1000,0,0,0,0,1000,1000
3,45,1,39,1000,1000,0,0,0,0,1000,1000
3,45,1,40,1000,1000,0,0,0,0,1000,1000
3,45,1,41,1000,1000,0,0,0,0,1000,1000
3,45,1,42,1000,1000,0,0,0,0,1000,1000
3,45,1,43,1000,1000,0,0,0,0,1000,1000
3,45,1,44,1000,1000,0,0,0,0,1000,1000
4,45,1,0,2000,2000,0,0,0,0,2000,1000
4,45,1,1,2000,2000,0,0,0,0,2000,1000
4,45,1,2,1000,1000,0,0,0,0,1000,1000
4,45,1,3,2000,2000,0,0,0,0,2000,1000
4,45,1,4,1000,1000,0,0,0,0,1000,1000
4,45,1,5,2000,2000,0,0,0,0,2000,1000
4,45,1,6,67000,67000,0,0,0,0,67000,1000
4,45,1,7,2000,2000,0,0,0,0,2000,1000
4,45,1,8,1000,1000,0,0,0,0,1000,1000
4,45,1,9,3000,3000,0,0,0,0,3000,1000
4,45,1,10,2000,2000,0,0,0,0,2000,1000
4,45,1,11,2000,2000,0,0,0,0,2000,1000
4,45,1,12,2000,2000,0,0,0,0,2000,1000
4,45,1,13,2000,2000,0,0,0,0,2000,1000
4,45,1,14,65000,65000,0,0,0,0,65000,1000
4,45,1,15,2000,2000,0,0,0,0,2000,1000
4,45,1,16,2000,2000,0,0,0,0,2000,1000
4,45,1,17,1000,1000,0,0,0,0,1000,1000
4,45,1,18,2000,2000,0,0,0,0,2000,1000
4,45,1,19,1000,1000,0,0,0,0,1000,1000
4,45,1,20,1000,1000,0,0,0,0,1000,1000
4,45,1,21,2000,2000,0,0,0,0,2000,1000
4,45,1,22,69000,69000,0,0,0,0,69000,1000
4,45,1,23,4000,4000,0,0,0,0,4000,1000
4,45,1,24,1000,1000,0,0,0,0,1000,1000
4,45,1,25,56000,56000,0,0,0,0,56000,1000
4,45,1,26,53000,53000,0,0,0,0,53000,1000
4,45,1,27,2000,2000,0,0,0,0,2000,1000
4,45,1,28,1000,1000,0,0,0,0,1000,1000
4,45,1,29,1000,1000,0,0,0,0,1000,1000
4,45,1,30,1000,1000,0,0,0,0,1000,1000
4,45,1,31,3000,3000,0,0,0,0,3000,1000
4,45,1,32,2000,2000,0,0,0,0,2000,1000
4,45,1,33,2000,2000,0,0,0,0,2000,1000
