Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,0,3895000,0,0,0,0,0,0,0
1,2,1,1,0,1396000,0,0,0,0,1396000,1396000
2,2,1,0,3897000,0,0,0,0,0,0,0
2,2,1,1,0,1425000,0,0,0,0,1425000,1425000
3,2,1,0,4030000,0,0,0,0,0,0,0
3,2,1,1,0,1361000,0,0,0,0,1361000,1361000
4,2,1,0,3193000,0,0,0,0,0,0,0
4,2,1,1,0,1244000,0,0,0,0,1244000,1244000
5,2,1,0,4106000,0,0,0,0,0,0,0
5,2,1,1,0,1267000,0,0,0,0,1267000,1267000
6,2,1,0,3501000,0,0,0,0,0,0,0
6,2,1,1,0,1249000,0,0,0,0,1249000,1249000
7,2,1,0,3414000,0,0,0,0,0,0,0
7,2,1,1,0,1492000,0,0,0,0,1492000,1492000
8,2,1,0,4232000,0,0,0,0,0,0,0
8,2,1,1,0,1197000,0,0,0,0,1197000,1197000
9,2,1,0,5175000,0,0,0,0,0,0,0
9,2,1,1,0,1240000,0,0,0,0,1240000,1240000
10,2,1,0,3817000,0,0,0,0,0,0,0
10,2,1,1,0,1276000,0,0,0,0,1276000,1276000
