Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,2,1,0,3049635,0,0,0,0,0,0,0
1,2,1,1,0,1750937,0,0,0,0,1750937,1750937
2,2,1,0,2930909,0,0,0,0,0,0,0
2,2,1,1,0,1227148,0,0,0,0,1227148,1227148
3,2,1,0,3106584,0,0,0,0,0,0,0
3,2,1,1,0,1248899,0,0,0,0,1248899,1248899
4,2,1,0,3075037,0,0,0,0,0,0,0
4,2,1,1,0,1298332,0,0,0,0,1298332,1298332
5,2,1,0,3061335,0,0,0,0,0,0,0
5,2,1,1,0,1230349,0,0,0,0,1230349,1230349
6,2,1,0,3094636,0,0,0,0,0,0,0
6,2,1,1,0,1403396,0,0,0,0,1403396,1403396
7,2,1,0,2209606,0,0,0,0,0,0,0
7,2,1,1,0,1085248,0,0,0,0,1085248,1085248
8,2,1,0,3034068,0,0,0,0,0,0,0
8,2,1,1,0,1155582,0,0,0,0,1155582,1155582
9,2,1,0,3066356,0,0,0,0,0,0,0
9,2,1,1,0,1128516,0,0,0,0,1128516,1128516
10,2,1,0,3076600,0,0,0,0,0,0,0
10,2,1,1,0,1177913,0,0,0,0,1177913,1177913
