Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,10,1,0,26000,26000,0,0,43288,17939,26000,1000
1,10,1,1,23000,23000,0,0,21859,15219,23000,1000
1,10,1,2,26000,26000,0,0,43810,19292,26000,1000
1,10,1,3,24000,24000,0,0,25037,17082,24000,1000
1,10,1,4,26000,26000,0,0,43667,19175,26000,1000
1,10,1,5,24000,24000,0,0,22996,16401,24000,1000
1,10,1,6,24000,24000,0,0,14280,16957,24000,1000
1,10,1,7,26000,26000,0,0,30338,19010,26000,1000
1,10,1,8,26000,26000,0,0,42096,19733,26000,1000
1,10,1,9,25000,25000,0,0,16859,16377,25000,1000
2,10,1,0,26000,26000,0,0,30387,18695,26000,1000
2,10,1,1,24000,24000,0,0,27698,17034,24000,1000
2,10,1,2,25000,25000,0,0,21294,19172,25000,1000
2,10,1,3,23000,23000,0,0,18912,16485,23000,1000
2,10,1,4,25000,25000,0,0,27540,19197,25000,1000
2,10,1,5,23000,23000,0,0,23378,16661,23000,1000
2,10,1,6,24000,24000,0,0,28748,16799,24000,1000
2,10,1,7,26000,26000,0,0,32520,18151,26000,1000
2,10,1,8,25000,25000,0,0,23719,17933,25000,1000
2,10,1,9,24000,24000,0,0,27437,15712,24000,1000
3,10,1,0,24000,24000,0,0,23034,16153,24000,1000
3,10,1,1,22000,22000,0,0,22742,14887,22000,1000
3,10,1,2,24000,24000,0,0,35011,16354,24000,1000
3,10,1,3,23000,23000,0,0,14141,15951,23000,1000
3,10,1,4,24000,24000,0,0,36204,16848,24000,1000
3,10,1,5,22000,22000,0,0,21072,14123,22000,1000
3,10,1,6,22000,22000,0,0,19432,15042,22000,1000
3,10,1,7,24000,24000,0,0,29259,16691,24000,1000
3,10,1,8,24000,24000,0,0,23852,16416,24000,1000
3,10,1,9,24000,24000,0,0,22797,15092,24000,1000
4,10,1,0,27000,27000,0,0,19189,15541,27000,1000
4,10,1,1,28000,28000,0,0,24573,15853,28000,1000
4,10,1,2,27000,27000,0,0,29669,17419,27000,1000
4,10,1,3,26000,26000,0,0,16951,18354,26000,1000
4,10,1,4,27000,27000,0,0,26231,18957,27000,1000
4,10,1,5,26000,26000,0,0,18573,17062,26000,1000
4,10,1,6,25000,25000,0,0,14790,17298,25000,1000
4,10,1,7,27000,27000,0,0,24320,19320,27000,1000
4,10,1,8,26000,26000,0,0,27851,17786,26000,1000
4,10,1,9,25000,25000,0,0,14391,15320,25000,1000
5,10,1,0,27000,27000,0,0,25369,18764,27000,1000
5,10,1,1,24000,24000,0,0,28510,16577,24000,1000
5,10,1,2,26000,26000,0,0,23496,17030,26000,1000
5,10,1,3,26000,26000,0,0,21535,16554,26000,1000
5,10,1,4,26000,26000,0,0,24803,17403,26000,1000
5,10,1,5,24000,24000,0,0,30774,16585,24000,1000
5,10,1,6,24000,24000,0,0,30303,16221,24000,1000
5,10,1,7,26000,26000,0,0,22541,18609,26000,1000
5,10,1,8,26000,26000,0,0,23312,18298,26000,1000
5,10,1,9,27000,27000,0,0,32003,16012,27000,1000
6,10,1,0,27000,27000,0,0,21976,18231,27000,1000
6,10,1,1,25000,25000,0,0,15897,16327,25000,1000
6,10,1,2,26000,26000,0,0,25974,16295,26000,1000
6,10,1,3,24000,24000,0,0,23600,15678,24000,1000
6,10,1,4,26000,26000,0,0,25643,16888,26000,1000
6,10,1,5,24000,24000,0,0,19283,15916,24000,1000
6,10,1,6,26000,26000,0,0,25429,15988,26000,1000
6,10,1,7,27000,27000,0,0,22734,18389,27000,1000
6,10,1,8,26000,26000,0,0,13980,15744,26000,1000
6,10,1,9,27000,27000,0,0,20760,13972,27000,1000
7,10,1,0,25000,25000,0,0,19321,14958,25000,1000
7,10,1,1,25000,25000,0,0,15628,14627,25000,1000
7,10,1,2,25000,25000,0,0,15520,14041,25000,1000
7,10,1,3,24000,24000,0,0,15244,13863,24000,1000
7,10,1,4,24000,24000,0,0,13668,13322,24000,1000
7,10,1,5,24000,24000,0,0,18968,13787,24000,1000
7,10,1,6,24000,24000,0,0,17939,13651,24000,1000
7,10,1,7,25000,25000,0,0,15238,15048,25000,1000
7,10,1,8,26000,26000,0,0,15011,14098,26000,1000
7,10,1,9,27000,27000,0,0,21444,12594,27000,1000
8,10,1,0,25000,25000,0,0,26165,14470,25000,1000
8,10,1,1,25000,25000,0,0,32377,13982,25000,1000
8,10,1,2,25000,25000,0,0,15783,14782,25000,1000
8,10,1,3,24000,24000,0,0,13246,14233,24000,1000
8,10,1,4,25000,25000,0,0,21722,14188,25000,1000
8,10,1,5,24000,24000,0,0,18346,14279,24000,1000
8,10,1,6,24000,24000,0,0,19814,14429,24000,1000
8,10,1,7,25000,25000,0,0,24676,15956,25000,1000
8,10,1,8,24000,24000,0,0,18087,14417,24000,1000
8,10,1,9,25000,25000,0,0,13913,12554,25000,1000
9,10,1,0,25000,25000,0,0,29711,17221,25000,1000
9,10,1,1,24000,24000,0,0,26627,16236,24000,1000
9,10,1,2,25000,25000,0,0,17140,15668,25000,1000
9,10,1,3,24000,24000,0,0,35716,16044,24000,1000
9,10,1,4,25000,25000,0,0,19893,16062,25000,1000
9,10,1,5,24000,24000,0,0,30990,16304,24000,1000
9,10,1,6,24000,24000,0,0,32579,15679,24000,1000
9,10,1,7,25000,25000,0,0,27623,17526,25000,1000
9,10,1,8,25000,25000,0,0,18192,16805,25000,1000
9,10,1,9,26000,26000,0,0,28860,14471,26000,1000
10,10,1,0,26000,26000,0,0,21488,17530,26000,1000
10,10,1,1,25000,25000,0,0,20770,15787,25000,1000
10,10,1,2,26000,26000,0,0,16127,16022,26000,1000
10,10,1,3,24000,24000,0,0,17948,15479,24000,1000
10,10,1,4,25000,25000,0,0,22433,15970,25000,1000
10,10,1,5,24000,24000,0,0,14716,15567,24000,1000
10,10,1,6,25000,25000,0,0,17259,15170,25000,1000
10,10,1,7,26000,26000,0,0,20210,17080,26000,1000
10,10,1,8,26000,26000,0,0,21908,15588,26000,1000
10,10,1,9,26000,26000,0,0,24885,13534,26000,1000
