Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,0,53000,0,0,0,0,0,0,0
1,8,1,1,319000,0,0,0,0,0,0,0
1,8,1,2,321000,0,0,0,0,0,0,0
1,8,1,3,85000,0,0,0,0,0,0,0
1,8,1,4,0,54000,0,0,0,0,54000,54000
1,8,1,5,0,31000,0,0,0,0,31000,31000
1,8,1,6,0,82000,0,0,0,0,82000,82000
1,8,1,7,0,61000,0,0,0,0,61000,61000
2,8,1,0,109000,0,0,0,0,0,0,0
2,8,1,1,97000,0,0,0,0,0,0,0
2,8,1,2,197000,0,0,0,0,0,0,0
2,8,1,3,233000,0,0,0,0,0,0,0
2,8,1,4,0,86578,0,18422,0,0,86578,86578
2,8,1,5,0,51173,0,4827,0,0,51173,51173
2,8,1,6,0,234885,0,88115,0,0,234885,234885
2,8,1,7,0,158869,0,17131,0,0,158869,158869
3,8,1,0,323000,0,0,0,0,0,0,0
3,8,1,1,193000,0,0,0,0,0,0,0
3,8,1,2,157000,0,0,0,0,0,0,0
3,8,1,3,254000,0,0,0,0,0,0,0
3,8,1,4,0,149000,0,0,0,0,149000,149000
3,8,1,5,0,234000,0,0,0,0,234000,234000
3,8,1,6,0,184000,0,0,0,0,184000,184000
3,8,1,7,0,145000,0,0,0,0,145000,145000
4,8,1,0,261000,0,0,0,0,0,0,0
4,8,1,1,115000,0,0,0,0,0,0,0
4,8,1,2,126000,0,0,0,0,0,0,0
4,8,1,3,362000,0,0,0,0,0,0,0
4,8,1,4,0,184803,0,197,0,0,184803,184803
4,8,1,5,0,227144,0,856,0,0,227144,227144
4,8,1,6,0,258598,0,402,0,0,258598,258598
4,8,1,7,0,113687,0,313,0,0,113687,113687
5,8,1,0,179000,0,0,0,0,0,0,0
5,8,1,1,90000,0,0,0,0,0,0,0
5,8,1,2,113000,0,0,0,0,0,0,0
5,8,1,3,470000,0,0,0,0,0,0,0
5,8,1,4,0,270486,0,514,0,0,270486,270486
5,8,1,5,0,155000,0,0,0,0,155000,155000
5,8,1,6,0,178509,0,491,0,0,178509,178509
5,8,1,7,0,83000,0,0,0,0,83000,83000
6,8,1,0,154000,0,0,0,0,0,0,0
6,8,1,1,72000,0,0,0,0,0,0,0
6,8,1,2,140000,0,0,0,0,0,0,0
6,8,1,3,458000,0,0,0,0,0,0,0
6,8,1,4,0,251706,0,294,0,0,251706,251706
6,8,1,5,0,178000,0,0,0,0,178000,178000
6,8,1,6,0,168656,0,344,0,0,168656,168656
6,8,1,7,0,80000,0,0,0,0,80000,80000
7,8,1,0,87000,0,0,0,0,0,0,0
7,8,1,1,138000,0,0,0,0,0,0,0
7,8,1,2,80000,0,0,0,0,0,0,0
7,8,1,3,424000,0,0,0,0,0,0,0
7,8,1,4,0,342774,0,48226,0,0,342774,342774
7,8,1,5,0,94589,0,8411,0,0,94589,94589
7,8,1,6,0,190119,0,45881,0,0,190119,190119
7,8,1,7,0,100343,0,28657,0,0,100343,100343
8,8,1,0,72000,0,0,0,0,0,0,0
8,8,1,1,107000,0,0,0,0,0,0,0
8,8,1,2,178000,0,0,0,0,0,0,0
8,8,1,3,305000,0,0,0,0,0,0,0
8,8,1,4,0,259013,0,67987,0,0,259013,259013
8,8,1,5,0,40054,0,23946,0,0,40054,40054
8,8,1,6,0,227893,0,89107,0,0,227893,227893
8,8,1,7,0,135040,0,56960,0,0,135040,135040
9,8,1,0,59000,0,0,0,0,0,0,0
9,8,1,1,142000,0,0,0,0,0,0,0
9,8,1,2,334000,0,0,0,0,0,0,0
9,8,1,3,142000,0,0,0,0,0,0,0
9,8,1,4,0,231742,0,20258,0,0,231742,231742
9,8,1,5,0,89145,0,30855,0,0,89145,89145
9,8,1,6,0,272316,0,21684,0,0,272316,272316
9,8,1,7,0,82660,0,8340,0,0,82660,82660
10,8,1,0,75000,0,0,0,0,0,0,0
10,8,1,1,118000,0,0,0,0,0,0,0
10,8,1,2,320000,0,0,0,0,0,0,0
10,8,1,3,153000,0,0,0,0,0,0,0
10,8,1,4,0,227495,0,26505,0,0,227495,227495
10,8,1,5,0,78903,0,26097,0,0,78903,78903
10,8,1,6,0,275137,0,30863,0,0,275137,275137
10,8,1,7,0,84260,0,13740,0,0,84260,84260
