Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,20,1,0,28000,0,0,0,98942,0,0,0
1,20,1,1,0,3000,0,0,0,2290,3000,3000
1,20,1,2,22000,0,0,0,92115,0,0,0
1,20,1,3,0,3000,0,0,0,1677,3000,3000
1,20,1,4,54000,0,0,0,99028,0,0,0
1,20,1,5,0,3000,0,0,0,1888,3000,3000
1,20,1,6,41000,0,0,0,105391,0,0,0
1,20,1,7,0,3000,0,0,0,1735,3000,3000
1,20,1,8,20000,0,0,0,93180,0,0,0
1,20,1,9,0,3000,0,0,0,1955,3000,3000
1,20,1,10,24000,0,0,0,95059,0,0,0
1,20,1,11,0,3000,0,0,0,1990,3000,3000
1,20,1,12,57000,0,0,0,101838,0,0,0
1,20,1,13,0,3000,0,0,0,1883,3000,3000
1,20,1,14,38000,0,0,0,105098,0,0,0
1,20,1,15,0,3000,0,0,0,1894,3000,3000
1,20,1,16,43000,0,0,0,84923,0,0,0
1,20,1,17,0,3000,0,0,0,1952,3000,3000
1,20,1,18,46000,0,0,0,86521,0,0,0
1,20,1,19,0,3000,0,0,0,1694,3000,3000
2,20,1,0,21000,0,0,0,99177,0,0,0
2,20,1,1,0,3000,0,0,0,2420,3000,3000
2,20,1,2,27000,0,0,0,92476,0,0,0
2,20,1,3,0,3000,0,0,0,1854,3000,3000
2,20,1,4,64000,0,0,0,101884,0,0,0
2,20,1,5,0,3000,0,0,0,2464,3000,3000
2,20,1,6,39000,0,0,0,106594,0,0,0
2,20,1,7,0,3000,0,0,0,2123,3000,3000
2,20,1,8,17000,0,0,0,90308,0,0,0
2,20,1,9,0,3000,0,0,0,2428,3000,3000
2,20,1,10,21000,0,0,0,94047,0,0,0
2,20,1,11,0,3000,0,0,0,2434,3000,3000
2,20,1,12,58000,0,0,0,105930,0,0,0
2,20,1,13,0,3000,0,0,0,2084,3000,3000
2,20,1,14,33000,0,0,0,105678,0,0,0
2,20,1,15,0,3000,0,0,0,2148,3000,3000
2,20,1,16,35000,0,0,0,86039,0,0,0
2,20,1,17,0,3000,0,0,0,2354,3000,3000
2,20,1,18,45000,0,0,0,87164,0,0,0
2,20,1,19,0,3000,0,0,0,1977,3000,3000
3,20,1,0,19000,0,0,0,97237,0,0,0
3,20,1,1,0,3000,0,0,0,2497,3000,3000
3,20,1,2,20000,0,0,0,90758,0,0,0
3,20,1,3,0,3000,0,0,0,1874,3000,3000
3,20,1,4,65000,0,0,0,102221,0,0,0
3,20,1,5,0,3000,0,0,0,2362,3000,3000
3,20,1,6,38000,0,0,0,105009,0,0,0
3,20,1,7,0,3000,0,0,0,2045,3000,3000
3,20,1,8,18000,0,0,0,90225,0,0,0
3,20,1,9,0,3000,0,0,0,2269,3000,3000
3,20,1,10,21000,0,0,0,92988,0,0,0
3,20,1,11,0,3000,0,0,0,2245,3000,3000
3,20,1,12,56000,0,0,0,103618,0,0,0
3,20,1,13,0,3000,0,0,0,1946,3000,3000
3,20,1,14,32000,0,0,0,104097,0,0,0
3,20,1,15,0,3000,0,0,0,2084,3000,3000
3,20,1,16,49000,0,0,0,88194,0,0,0
3,20,1,17,0,3000,0,0,0,2355,3000,3000
3,20,1,18,61000,0,0,0,87528,0,0,0
3,20,1,19,0,3000,0,0,0,1816,3000,3000
4,20,1,0,22000,0,0,0,99965,0,0,0
4,20,1,1,0,3000,0,0,0,2479,3000,3000
4,20,1,2,28000,0,0,0,93645,0,0,0
4,20,1,3,0,3000,0,0,0,2079,3000,3000
4,20,1,4,56000,0,0,0,104181,0,0,0
4,20,1,5,0,3000,0,0,0,2548,3000,3000
4,20,1,6,39000,0,0,0,106885,0,0,0
4,20,1,7,0,3000,0,0,0,2258,3000,3000
4,20,1,8,19000,0,0,0,92745,0,0,0
4,20,1,9,0,3000,0,0,0,2521,3000,3000
4,20,1,10,22000,0,0,0,95878,0,0,0
4,20,1,11,0,3000,0,0,0,2487,3000,3000
4,20,1,12,58000,0,0,0,104546,0,0,0
4,20,1,13,0,3000,0,0,0,2189,3000,3000
4,20,1,14,32000,0,0,0,102842,0,0,0
4,20,1,15,0,3000,0,0,0,2326,3000,3000
4,20,1,16,38000,0,0,0,86536,0,0,0
4,20,1,17,0,3000,0,0,0,2531,3000,3000
4,20,1,18,46000,0,0,0,88612,0,0,0
4,20,1,19,0,3000,0,0,0,2175,3000,3000
5,20,1,0,20000,0,0,0,95956,0,0,0
5,20,1,1,0,3000,0,0,0,2446,3000,3000
5,20,1,2,22000,0,0,0,92753,0,0,0
5,20,1,3,0,3000,0,0,0,2076,3000,3000
5,20,1,4,54000,0,0,0,103704,0,0,0
5,20,1,5,0,3000,0,0,0,2444,3000,3000
5,20,1,6,41000,0,0,0,104060,0,0,0
5,20,1,7,0,3000,0,0,0,2191,3000,3000
5,20,1,8,21000,0,0,0,93671,0,0,0
5,20,1,9,0,3000,0,0,0,2415,3000,3000
5,20,1,10,23000,0,0,0,95291,0,0,0
5,20,1,11,0,3000,0,0,0,2433,3000,3000
5,20,1,12,54000,0,0,0,100979,0,0,0
5,20,1,13,0,3000,0,0,0,2365,3000,3000
5,20,1,14,32000,0,0,0,100892,0,0,0
5,20,1,15,0,3000,0,0,0,2016,3000,3000
5,20,1,16,42000,0,0,0,88129,0,0,0
5,20,1,17,0,3000,0,0,0,2425,3000,3000
5,20,1,18,50000,0,0,0,87816,0,0,0
5,20,1,19,0,3000,0,0,0,2132,3000,3000
6,20,1,0,48000,0,0,0,87147,0,0,0
6,20,1,1,0,3000,0,0,0,2254,3000,3000
6,20,1,2,42000,0,0,0,92460,0,0,0
6,20,1,3,0,3000,0,0,0,2443,3000,3000
6,20,1,4,33000,0,0,0,95810,0,0,0
6,20,1,5,0,3000,0,0,0,3056,3000,3000
6,20,1,6,62000,0,0,0,105851,0,0,0
6,20,1,7,0,4000,0,0,0,2892,4000,4000
6,20,1,8,28000,0,0,0,89333,0,0,0
6,20,1,9,0,3000,0,0,0,2915,3000,3000
6,20,1,10,41000,0,0,0,86824,0,0,0
6,20,1,11,0,3000,0,0,0,2381,3000,3000
6,20,1,12,41000,0,0,0,106969,0,0,0
6,20,1,13,0,3000,0,0,0,2938,3000,3000
6,20,1,14,40000,0,0,0,85974,0,0,0
6,20,1,15,0,3000,0,0,0,2151,3000,3000
6,20,1,16,22000,0,0,0,92592,0,0,0
6,20,1,17,0,3000,0,0,0,2379,3000,3000
6,20,1,18,23000,0,0,0,87179,0,0,0
6,20,1,19,0,3000,0,0,0,2466,3000,3000
7,20,1,0,40000,0,0,0,89627,0,0,0
7,20,1,1,0,3000,0,0,0,1887,3000,3000
7,20,1,2,36000,0,0,0,93559,0,0,0
7,20,1,3,0,3000,0,0,0,2527,3000,3000
7,20,1,4,26000,0,0,0,93887,0,0,0
7,20,1,5,0,3000,0,0,0,2806,3000,3000
7,20,1,6,67000,0,0,0,108614,0,0,0
7,20,1,7,0,3000,0,0,0,2565,3000,3000
7,20,1,8,26000,0,0,0,93805,0,0,0
7,20,1,9,0,3000,0,0,0,2969,3000,3000
7,20,1,10,44000,0,0,0,91022,0,0,0
7,20,1,11,0,3000,0,0,0,2297,3000,3000
7,20,1,12,43000,0,0,0,110537,0,0,0
7,20,1,13,0,3000,0,0,0,2724,3000,3000
7,20,1,14,39000,0,0,0,88856,0,0,0
7,20,1,15,0,3000,0,0,0,2222,3000,3000
7,20,1,16,27000,0,0,0,99148,0,0,0
7,20,1,17,0,3000,0,0,0,2244,3000,3000
7,20,1,18,30000,0,0,0,92764,0,0,0
7,20,1,19,0,3000,0,0,0,2437,3000,3000
8,20,1,0,50000,0,0,0,88866,0,0,0
8,20,1,1,0,3000,0,0,0,2153,3000,3000
8,20,1,2,42000,0,0,0,91713,0,0,0
8,20,1,3,0,3000,0,0,0,2429,3000,3000
8,20,1,4,30000,0,0,0,93719,0,0,0
8,20,1,5,0,3000,0,0,0,2998,3000,3000
8,20,1,6,65000,0,0,0,106760,0,0,0
8,20,1,7,0,4000,0,0,0,2532,4000,4000
8,20,1,8,28000,0,0,0,90747,0,0,0
8,20,1,9,0,3000,0,0,0,2987,3000,3000
8,20,1,10,41000,0,0,0,87439,0,0,0
8,20,1,11,0,3000,0,0,0,2400,3000,3000
8,20,1,12,43000,0,0,0,108018,0,0,0
8,20,1,13,0,3000,0,0,0,3011,3000,3000
8,20,1,14,38000,0,0,0,85496,0,0,0
8,20,1,15,0,3000,0,0,0,2109,3000,3000
8,20,1,16,24000,0,0,0,95087,0,0,0
8,20,1,17,0,3000,0,0,0,2304,3000,3000
8,20,1,18,24000,0,0,0,90158,0,0,0
8,20,1,19,0,3000,0,0,0,2511,3000,3000
9,20,1,0,38000,0,0,0,85861,0,0,0
9,20,1,1,0,3000,0,0,0,2309,3000,3000
9,20,1,2,32000,0,0,0,87173,0,0,0
9,20,1,3,0,3000,0,0,0,2557,3000,3000
9,20,1,4,39000,0,0,0,100546,0,0,0
9,20,1,5,0,3000,0,0,0,2978,3000,3000
9,20,1,6,60000,0,0,0,104109,0,0,0
9,20,1,7,0,3000,0,0,0,2734,3000,3000
9,20,1,8,32000,0,0,0,86979,0,0,0
9,20,1,9,0,3000,0,0,0,2965,3000,3000
9,20,1,10,40000,0,0,0,85465,0,0,0
9,20,1,11,0,3000,0,0,0,2359,3000,3000
9,20,1,12,38000,0,0,0,104251,0,0,0
9,20,1,13,0,3000,0,0,0,2790,3000,3000
9,20,1,14,36000,0,0,0,83122,0,0,0
9,20,1,15,0,3000,0,0,0,2228,3000,3000
9,20,1,16,23000,0,0,0,92825,0,0,0
9,20,1,17,0,3000,0,0,0,2435,3000,3000
9,20,1,18,29000,0,0,0,89398,0,0,0
9,20,1,19,0,3000,0,0,0,2773,3000,3000
10,20,1,0,38000,0,0,0,84897,0,0,0
10,20,1,1,0,3000,0,0,0,2163,3000,3000
10,20,1,2,31000,0,0,0,86113,0,0,0
10,20,1,3,0,3000,0,0,0,2502,3000,3000
10,20,1,4,40000,0,0,0,100899,0,0,0
10,20,1,5,0,3000,0,0,0,2808,3000,3000
10,20,1,6,61000,0,0,0,104167,0,0,0
10,20,1,7,0,3000,0,0,0,2742,3000,3000
10,20,1,8,32000,0,0,0,87198,0,0,0
10,20,1,9,0,3000,0,0,0,2915,3000,3000
10,20,1,10,39000,0,0,0,84508,0,0,0
10,20,1,11,0,3000,0,0,0,2335,3000,3000
10,20,1,12,38000,0,0,0,104524,0,0,0
10,20,1,13,0,3000,0,0,0,2806,3000,3000
10,20,1,14,36000,0,0,0,82208,0,0,0
10,20,1,15,0,3000,0,0,0,2263,3000,3000
10,20,1,16,24000,0,0,0,93887,0,0,0
10,20,1,17,0,3000,0,0,0,2386,3000,3000
10,20,1,18,29000,0,0,0,89495,0,0,0
10,20,1,19,0,3000,0,0,0,2690,3000,3000
