Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,0,80000,80000,0,0,0,0,80000,1000
1,8,1,1,22000,22000,0,0,0,0,22000,1000
1,8,1,2,52000,52000,0,0,0,0,52000,1000
1,8,1,3,84000,84000,0,0,0,0,84000,1000
1,8,1,4,78000,78000,0,0,0,0,78000,1000
1,8,1,5,42000,42000,0,0,0,0,42000,1000
1,8,1,6,82000,82000,0,0,0,0,82000,1000
1,8,1,7,29000,29000,0,0,0,0,29000,1000
2,8,1,0,60000,60000,0,0,0,0,60000,1000
2,8,1,1,29000,29000,0,0,0,0,29000,1000
2,8,1,2,60000,60000,0,0,0,0,60000,1000
2,8,1,3,73000,73000,0,0,0,0,73000,1000
2,8,1,4,63000,63000,0,0,0,0,63000,1000
2,8,1,5,72000,72000,0,0,0,0,72000,1000
2,8,1,6,85000,85000,0,0,0,0,85000,1000
2,8,1,7,38000,38000,0,0,0,0,38000,1000
3,8,1,0,56000,56000,0,0,0,0,56000,1000
3,8,1,1,68000,68000,0,0,0,0,68000,1000
3,8,1,2,80000,80000,0,0,0,0,80000,1000
3,8,1,3,20000,20000,0,0,0,0,20000,1000
3,8,1,4,57000,57000,0,0,0,0,57000,1000
3,8,1,5,77000,77000,0,0,0,0,77000,1000
3,8,1,6,16000,16000,0,0,0,0,16000,1000
3,8,1,7,83000,83000,0,0,0,0,83000,1000
4,8,1,0,25000,25000,0,0,0,0,25000,1000
4,8,1,1,44000,44000,0,0,0,0,44000,1000
4,8,1,2,81000,81000,0,0,0,0,81000,1000
4,8,1,3,42000,42000,0,0,0,0,42000,1000
4,8,1,4,78000,78000,0,0,0,0,78000,1000
4,8,1,5,65000,65000,0,0,0,0,65000,1000
4,8,1,6,26000,26000,0,0,0,0,26000,1000
4,8,1,7,62000,62000,0,0,0,0,62000,1000
5,8,1,0,24000,24000,0,0,0,0,24000,1000
5,8,1,1,38000,38000,0,0,0,0,38000,1000
5,8,1,2,81000,81000,0,0,0,0,81000,1000
5,8,1,3,45000,45000,0,0,0,0,45000,1000
5,8,1,4,80000,80000,0,0,0,0,80000,1000
5,8,1,5,64000,64000,0,0,0,0,64000,1000
5,8,1,6,30000,30000,0,0,0,0,30000,1000
5,8,1,7,56000,56000,0,0,0,0,56000,1000
6,8,1,0,25000,25000,0,0,0,0,25000,1000
6,8,1,1,51000,51000,0,0,0,0,51000,1000
6,8,1,2,89000,89000,0,0,0,0,89000,1000
6,8,1,3,37000,37000,0,0,0,0,37000,1000
6,8,1,4,72000,72000,0,0,0,0,72000,1000
6,8,1,5,69000,69000,0,0,0,0,69000,1000
6,8,1,6,23000,23000,0,0,0,0,23000,1000
6,8,1,7,68000,68000,0,0,0,0,68000,1000
7,8,1,0,21000,21000,0,0,0,0,21000,1000
7,8,1,1,41000,41000,0,0,0,0,41000,1000
7,8,1,2,81000,81000,0,0,0,0,81000,1000
7,8,1,3,46000,46000,0,0,0,0,46000,1000
7,8,1,4,80000,80000,0,0,0,0,80000,1000
7,8,1,5,66000,66000,0,0,0,0,66000,1000
7,8,1,6,29000,29000,0,0,0,0,29000,1000
7,8,1,7,59000,59000,0,0,0,0,59000,1000
8,8,1,0,22000,22000,0,0,0,0,22000,1000
8,8,1,1,28000,28000,0,0,0,0,28000,1000
8,8,1,2,81000,81000,0,0,0,0,81000,1000
8,8,1,3,56000,56000,0,0,0,0,56000,1000
8,8,1,4,17000,17000,0,0,0,0,17000,1000
8,8,1,5,91000,91000,0,0,0,0,91000,1000
8,8,1,6,45000,45000,0,0,0,0,45000,1000
8,8,1,7,104000,104000,0,0,0,0,104000,1000
9,8,1,0,19000,19000,0,0,0,0,19000,1000
9,8,1,1,27000,27000,0,0,0,0,27000,1000
9,8,1,2,73000,73000,0,0,0,0,73000,1000
9,8,1,3,57000,57000,0,0,0,0,57000,1000
9,8,1,4,17000,17000,0,0,0,0,17000,1000
9,8,1,5,114000,114000,0,0,0,0,114000,1000
9,8,1,6,45000,45000,0,0,0,0,45000,1000
9,8,1,7,92000,92000,0,0,0,0,92000,1000
10,8,1,0,17000,17000,0,0,0,0,17000,1000
10,8,1,1,74000,74000,0,0,0,0,74000,1000
10,8,1,2,57000,57000,0,0,0,0,57000,1000
10,8,1,3,61000,61000,0,0,0,0,61000,1000
10,8,1,4,20000,20000,0,0,0,0,20000,1000
10,8,1,5,67000,67000,0,0,0,0,67000,1000
10,8,1,6,51000,51000,0,0,0,0,51000,1000
10,8,1,7,85000,85000,0,0,0,0,85000,1000
