Repetition,NumThreads,TimeInterval,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,0,14394,0,0,0,69361,0,0,0
1,45,1,1,0,456,0,0,0,489,456,456
1,45,1,2,14753,0,0,0,78082,0,0,0
1,45,1,3,0,454,0,0,0,737,454,454
1,45,1,4,21258,0,0,0,76607,0,0,0
1,45,1,5,0,455,0,0,0,521,455,455
1,45,1,6,24691,0,0,0,85694,0,0,0
1,45,1,7,0,458,0,0,0,740,458,458
1,45,1,8,10944,0,0,0,67431,0,0,0
1,45,1,9,0,458,0,0,0,559,458,458
1,45,1,10,32805,0,0,0,86033,0,0,0
1,45,1,11,0,454,0,0,0,540,454,454
1,45,1,12,15616,0,0,0,79335,0,0,0
1,45,1,13,0,458,0,0,0,651,458,458
1,45,1,14,9756,0,0,0,64870,0,0,0
1,45,1,15,0,453,0,0,0,693,453,453
1,45,1,16,31040,0,0,0,87321,0,0,0
1,45,1,17,0,444,0,0,0,664,444,444
1,45,1,18,10686,0,0,0,67386,0,0,0
1,45,1,19,0,454,0,0,0,872,454,454
1,45,1,20,22999,0,0,0,77578,0,0,0
1,45,1,21,0,458,0,0,0,855,458,458
1,45,1,22,28319,0,0,0,82154,0,0,0
1,45,1,23,0,458,0,0,0,653,458,458
1,45,1,24,13912,0,0,0,74358,0,0,0
1,45,1,25,0,441,0,0,0,557,441,441
1,45,1,26,12425,0,0,0,66301,0,0,0
1,45,1,27,0,460,0,0,0,729,460,460
1,45,1,28,13806,0,0,0,61134,0,0,0
1,45,1,29,0,443,0,0,0,681,443,443
1,45,1,30,9771,0,0,0,65567,0,0,0
1,45,1,31,0,443,0,0,0,694,443,443
1,45,1,32,25635,0,0,0,85990,0,0,0
1,45,1,33,0,468,0,0,0,650,468,468
1,45,1,34,25652,0,0,0,78283,0,0,0
1,45,1,35,0,458,0,0,0,704,458,458
1,45,1,36,14448,0,0,0,76749,0,0,0
1,45,1,37,0,445,0,0,0,687,445,445
1,45,1,38,23035,0,0,0,73105,0,0,0
1,45,1,39,0,1031,0,0,0,695,1031,1031
1,45,1,40,27846,0,0,0,82356,0,0,0
1,45,1,41,0,456,0,0,0,590,456,456
1,45,1,42,11621,0,0,0,68790,0,0,0
1,45,1,43,0,456,0,0,0,859,456,456
1,45,1,44,26385,0,0,0,87172,0,0,0
2,45,1,0,9062,0,0,0,60415,0,0,0
2,45,1,1,0,598,0,0,0,948,598,598
2,45,1,2,13122,0,0,0,72556,0,0,0
2,45,1,3,0,596,0,0,0,1400,596,596
2,45,1,4,21741,0,0,0,79135,0,0,0
2,45,1,5,0,591,0,0,0,832,591,591
2,45,1,6,23169,0,0,0,76628,0,0,0
