Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,20,1,1.001189,0,51908,51908,0,0,0,0,51908,1
1,20,1,1.000044,1,1813,1813,0,0,0,0,1813,1
1,20,1,1.000016,2,14152,14152,0,0,0,0,14152,1
1,20,1,1.000243,3,1284,1284,0,0,0,0,1284,1
1,20,1,1.000506,4,818,818,0,0,0,0,818,1
1,20,1,1.000002,5,1317,1317,0,0,0,0,1317,1
1,20,1,1.000002,6,118978,118978,0,0,0,0,118978,1
1,20,1,1.000097,7,1053,1053,0,0,0,0,1053,1
1,20,1,1.000015,8,123761,123761,0,0,0,0,123761,1
1,20,1,1.000002,9,13931,13931,0,0,0,0,13931,1
1,20,1,1.000163,10,2155,2155,0,0,0,0,2155,1
1,20,1,1.000001,11,4103,4103,0,0,0,0,4103,1
1,20,1,1.000004,12,3959,3959,0,0,0,0,3959,1
1,20,1,1.000003,13,7998,7998,0,0,0,0,7998,1
1,20,1,1.000000,14,2619,2619,0,0,0,0,2619,1
1,20,1,1.000027,15,1553,1553,0,0,0,0,1553,1
1,20,1,1.000486,16,1745,1745,0,0,0,0,1745,1
1,20,1,1.000383,17,1204,1204,0,0,0,0,1204,1
1,20,1,1.000168,18,80681,80681,0,0,0,0,80681,1
1,20,1,1.000029,19,17682,17682,0,0,0,0,17682,1
2,20,1,1.000052,0,748,748,0,0,0,0,748,1
2,20,1,1.000020,1,14769,14769,0,0,0,0,14769,1
2,20,1,1.000040,2,195,195,0,0,0,0,195,1
2,20,1,1.000057,3,443,443,0,0,0,0,443,1
2,20,1,1.000060,4,573,573,0,0,0,0,573,1
2,20,1,1.000027,5,11875,11875,0,0,0,0,11875,1
2,20,1,1.000049,6,458,458,0,0,0,0,458,1
2,20,1,1.000030,7,9574,9574,0,0,0,0,9574,1
2,20,1,1.000018,8,17365,17365,0,0,0,0,17365,1
2,20,1,1.000009,9,44192,44192,0,0,0,0,44192,1
2,20,1,1.000058,10,896,896,0,0,0,0,896,1
2,20,1,1.000010,11,78851,78851,0,0,0,0,78851,1
2,20,1,1.000040,12,1238,1238,0,0,0,0,1238,1
2,20,1,1.000040,13,512,512,0,0,0,0,512,1
2,20,1,1.000060,14,561,561,0,0,0,0,561,1
2,20,1,1.000048,15,460,460,0,0,0,0,460,1
2,20,1,1.000040,16,350,350,0,0,0,0,350,1
2,20,1,1.000007,17,81741,81741,0,0,0,0,81741,1
2,20,1,1.000021,18,19816,19816,0,0,0,0,19816,1
2,20,1,1.000033,19,1872,1872,0,0,0,0,1872,1
