Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,8,1,1.000016,0,41770,41770,0,0,31023,9864,41770,1
1,8,1,1.000000,1,40711,40711,0,0,32641,12576,40711,1
1,8,1,1.000005,2,40582,40582,0,0,34101,10831,40582,1
1,8,1,1.000004,3,39279,39279,0,0,29024,12137,39279,1
1,8,1,1.000015,4,40911,40911,0,0,32643,10861,40911,1
1,8,1,1.000019,5,39672,39672,0,0,28520,11732,39672,1
1,8,1,1.000017,6,43339,43339,0,0,34887,13258,43339,1
1,8,1,1.000012,7,43497,43497,0,0,34714,13553,43497,1
2,8,1,1.000004,0,37381,37381,0,0,36256,10851,37381,1
2,8,1,1.000001,1,36547,36547,0,0,32614,10952,36547,1
2,8,1,1.000000,2,36443,36443,0,0,32180,11470,36443,1
2,8,1,1.000005,3,38827,38827,0,0,34318,9614,38827,1
2,8,1,1.000004,4,37151,37151,0,0,30870,9577,37151,1
2,8,1,1.000005,5,38198,38198,0,0,29583,9663,38198,1
2,8,1,1.000006,6,37243,37243,0,0,34018,8718,37243,1
2,8,1,1.000005,7,37993,37993,0,0,33508,8826,37993,1
