Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,64,1,1.000374,0,914,914,0,0,3714,1397,914,1
1,64,1,1.000326,1,904,904,0,0,4828,1532,904,1
1,64,1,1.000322,2,918,918,0,0,6194,1762,918,1
1,64,1,1.000341,3,889,889,0,0,4861,1666,889,1
1,64,1,1.000321,4,866,866,0,0,4485,1538,866,1
1,64,1,1.000338,5,892,892,0,0,4743,1593,892,1
1,64,1,1.000077,6,915,915,0,0,4167,1491,915,1
1,64,1,1.000294,7,910,910,0,0,6250,1635,910,1
1,64,1,1.000311,8,908,908,0,0,5732,1673,908,1
1,64,1,1.000146,9,910,910,0,0,5738,1751,910,1
1,64,1,1.000307,10,897,897,0,0,4186,1588,897,1
1,64,1,1.000147,11,912,912,0,0,5888,1553,912,1
1,64,1,1.000080,12,885,885,0,0,5819,1661,885,1
1,64,1,1.000127,13,917,917,0,0,6325,1722,917,1
1,64,1,1.000289,14,887,887,0,0,4759,1527,887,1
1,64,1,1.000144,15,913,913,0,0,5880,1522,913,1
1,64,1,1.000288,16,913,913,0,0,6383,1716,913,1
1,64,1,1.000147,17,889,889,0,0,4753,1499,889,1
1,64,1,1.000247,18,919,919,0,0,5715,1573,919,1
1,64,1,1.000285,19,918,918,0,0,6221,1689,918,1
1,64,1,1.000113,20,890,890,0,0,5006,1556,890,1
1,64,1,1.000347,21,896,896,0,0,4633,1518,896,1
1,64,1,1.000203,22,896,896,0,0,4692,1594,896,1
1,64,1,1.000358,23,895,895,0,0,4761,1552,895,1
1,64,1,1.000149,24,894,894,0,0,5143,1608,894,1
1,64,1,1.000138,25,923,923,0,0,4725,1608,923,1
1,64,1,1.000294,26,895,895,0,0,4804,1565,895,1
1,64,1,1.000271,27,896,896,0,0,4732,1521,896,1
1,64,1,1.000265,28,905,905,0,0,4652,1532,905,1
1,64,1,1.000246,29,897,897,0,0,4765,1600,897,1
1,64,1,1.000107,30,921,921,0,0,6205,1776,921,1
1,64,1,1.000128,31,903,903,0,0,4349,1684,903,1
1,64,1,1.000219,32,915,915,0,0,5778,1658,915,1
1,64,1,1.000034,33,904,904,0,0,4691,1668,904,1
1,64,1,1.000056,34,1336,1336,0,0,5026,1729,1336,1
1,64,1,1.000034,35,639,639,0,0,836,315,639,1
1,64,1,1.000062,36,890,890,0,0,4779,1624,890,1
1,64,1,1.000321,37,916,916,0,0,4369,1711,916,1
1,64,1,1.000252,38,910,910,0,0,5573,1682,910,1
1,64,1,1.000045,39,917,917,0,0,6376,1629,917,1
1,64,1,1.000013,40,910,910,0,0,4918,1535,910,1
1,64,1,1.000244,41,920,920,0,0,6107,1721,920,1
1,64,1,1.000011,42,924,924,0,0,5771,1566,924,1
1,64,1,1.000055,43,902,902,0,0,6168,1739,902,1
1,64,1,1.000155,44,902,902,0,0,5361,1708,902,1
1,64,1,1.000178,45,630,630,0,0,830,281,630,1
1,64,1,1.000413,46,918,918,0,0,6114,1788,918,1
1,64,1,1.000098,47,665,665,0,0,879,378,665,1
1,64,1,1.000029,48,891,891,0,0,4104,1485,891,1
1,64,1,1.000182,49,635,635,0,0,596,241,635,1
1,64,1,1.000048,50,907,907,0,0,5674,1603,907,1
1,64,1,1.000040,51,632,632,0,0,611,232,632,1
1,64,1,1.000164,52,636,636,0,0,454,210,636,1
1,64,1,1.000243,53,917,917,0,0,5284,1760,917,1
1,64,1,1.000234,54,904,904,0,0,5120,1596,904,1
1,64,1,1.000105,55,893,893,0,0,4845,1501,893,1
1,64,1,1.000036,56,908,908,0,0,5838,1664,908,1
1,64,1,1.000157,57,918,918,0,0,6525,1683,918,1
1,64,1,1.000321,58,641,641,0,0,654,313,641,1
1,64,1,1.000373,59,912,912,0,0,5339,1739,912,1
1,64,1,1.000372,60,911,911,0,0,5259,1658,911,1
1,64,1,1.000377,61,912,912,0,0,5779,1752,912,1
1,64,1,1.000378,62,911,911,0,0,5155,1571,911,1
1,64,1,1.000213,63,898,898,0,0,5139,1706,898,1
2,64,1,1.000022,0,1260,1260,0,0,8111,2130,1260,1
2,64,1,1.000066,1,1259,1259,0,0,8324,2227,1259,1
