Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,45,1,1.002681,0,6229,6229,0,0,24213,12888,6229,1
1,45,1,1.002660,1,6129,6129,0,0,24813,12953,6129,1
1,45,1,1.002662,2,6045,6045,0,0,26378,12116,6045,1
1,45,1,1.002656,3,5320,5320,0,0,16418,8723,5320,1
1,45,1,1.002657,4,5921,5921,0,0,24821,12365,5921,1
1,45,1,1.002634,5,6012,6012,0,0,24789,11615,6012,1
1,45,1,1.002621,6,6170,6170,0,0,24621,13905,6170,1
1,45,1,1.002489,7,6098,6098,0,0,23879,14419,6098,1
1,45,1,1.002480,8,6014,6014,0,0,24020,13948,6014,1
1,45,1,1.002631,9,5416,5416,0,0,17257,9393,5416,1
1,45,1,1.002606,10,5971,5971,0,0,25421,12652,5971,1
1,45,1,1.002601,11,5979,5979,0,0,25267,13647,5979,1
1,45,1,1.002500,12,6071,6071,0,0,25702,12064,6071,1
1,45,1,1.002101,13,5060,5060,0,0,16377,9234,5060,1
1,45,1,1.001785,14,5104,5104,0,0,16003,8671,5104,1
1,45,1,1.002634,15,5432,5432,0,0,17407,9559,5432,1
1,45,1,1.002618,16,5940,5940,0,0,25825,11116,5940,1
1,45,1,1.001750,17,5843,5843,0,0,22172,10920,5843,1
1,45,1,1.002619,18,5808,5808,0,0,21849,10868,5808,1
1,45,1,1.001737,19,5203,5203,0,0,16202,8996,5203,1
1,45,1,1.002609,20,5121,5121,0,0,15871,9078,5121,1
1,45,1,1.002599,21,5788,5788,0,0,21951,9502,5788,1
1,45,1,1.001698,22,6011,6011,0,0,25631,12451,6011,1
1,45,1,1.002598,23,5286,5286,0,0,16608,9112,5286,1
1,45,1,1.002567,24,5449,5449,0,0,18073,9877,5449,1
1,45,1,1.001683,25,5989,5989,0,0,25832,12851,5989,1
1,45,1,1.002577,26,6020,6020,0,0,25903,11997,6020,1
1,45,1,1.001662,27,5926,5926,0,0,26069,12286,5926,1
1,45,1,1.002552,28,5807,5807,0,0,22112,11288,5807,1
1,45,1,1.002560,29,5551,5551,0,0,18771,9916,5551,1
1,45,1,1.002550,30,5459,5459,0,0,17384,9958,5459,1
1,45,1,1.002561,31,6055,6055,0,0,26110,13532,6055,1
1,45,1,1.001653,32,6084,6084,0,0,26451,13591,6084,1
1,45,1,1.001633,33,5227,5227,0,0,16858,8741,5227,1
1,45,1,1.001611,34,5883,5883,0,0,25052,12919,5883,1
1,45,1,1.002610,35,5684,5684,0,0,21592,10643,5684,1
1,45,1,1.001728,36,5407,5407,0,0,17082,9650,5407,1
1,45,1,1.001609,37,5808,5808,0,0,21860,11214,5808,1
1,45,1,1.002529,38,5436,5436,0,0,17041,9431,5436,1
1,45,1,1.001883,39,5865,5865,0,0,24634,11828,5865,1
1,45,1,1.002688,40,5804,5804,0,0,22422,11191,5804,1
1,45,1,1.002687,41,5319,5319,0,0,16557,9295,5319,1
1,45,1,1.002698,42,5953,5953,0,0,25787,12147,5953,1
1,45,1,1.002689,43,5446,5446,0,0,16964,8879,5446,1
1,45,1,1.002580,44,5756,5756,0,0,20041,11311,5756,1
2,45,1,1.000143,0,6675,6675,0,0,26939,15186,6675,1
2,45,1,1.000144,1,6658,6658,0,0,27592,15477,6658,1
2,45,1,1.000142,2,6533,6533,0,0,27485,13668,6533,1
2,45,1,1.000139,3,6082,6082,0,0,18767,11191,6082,1
2,45,1,1.000138,4,6579,6579,0,0,27123,12992,6579,1
2,45,1,1.000139,5,6780,6780,0,0,26760,13147,6780,1
2,45,1,1.000142,6,6656,6656,0,0,26517,15002,6656,1
2,45,1,1.000141,7,6658,6658,0,0,27098,16399,6658,1
2,45,1,1.000141,8,6661,6661,0,0,27398,16082,6661,1
2,45,1,1.000124,9,5832,5832,0,0,18512,10630,5832,1
2,45,1,1.000141,10,6583,6583,0,0,27971,14181,6583,1
2,45,1,1.000139,11,6748,6748,0,0,27306,13954,6748,1
2,45,1,1.000138,12,6532,6532,0,0,26760,13843,6532,1
2,45,1,1.000123,13,5806,5806,0,0,18344,11169,5806,1
2,45,1,1.000142,14,6111,6111,0,0,18959,10867,6111,1
2,45,1,1.000145,15,5876,5876,0,0,18771,10867,5876,1
2,45,1,1.000142,16,6875,6875,0,0,25399,14049,6875,1
2,45,1,1.000138,17,6228,6228,0,0,22578,12076,6228,1
2,45,1,1.000141,18,6591,6591,0,0,27404,14189,6591,1
2,45,1,1.000142,19,6139,6139,0,0,19044,11112,6139,1
2,45,1,1.000140,20,6194,6194,0,0,18930,11083,6194,1
2,45,1,1.000147,21,5813,5813,0,0,17512,11047,5813,1
2,45,1,1.000147,22,6293,6293,0,0,23179,12376,6293,1
2,45,1,1.000145,23,6125,6125,0,0,18992,11129,6125,1
2,45,1,1.000138,24,5891,5891,0,0,18718,10946,5891,1
2,45,1,1.000144,25,6530,6530,0,0,27114,13818,6530,1
2,45,1,1.000139,26,6505,6505,0,0,27136,13459,6505,1
2,45,1,1.000139,27,6552,6552,0,0,27754,13540,6552,1
2,45,1,1.000138,28,6154,6154,0,0,21999,12284,6154,1
2,45,1,1.000145,29,6812,6812,0,0,25662,13729,6812,1
2,45,1,1.000135,30,5895,5895,0,0,18888,11051,5895,1
2,45,1,1.000138,31,6559,6559,0,0,27313,13540,6559,1
2,45,1,1.000144,32,6512,6512,0,0,27960,14135,6512,1
2,45,1,1.000138,33,5874,5874,0,0,18016,10956,5874,1
2,45,1,1.000139,34,6536,6536,0,0,26902,13480,6536,1
2,45,1,1.000144,35,6088,6088,0,0,20690,13328,6088,1
2,45,1,1.000124,36,5802,5802,0,0,18187,10949,5802,1
2,45,1,1.000144,37,6043,6043,0,0,20856,12739,6043,1
2,45,1,1.000140,38,5863,5863,0,0,18047,10809,5863,1
2,45,1,1.000138,39,6560,6560,0,0,27184,14225,6560,1
2,45,1,1.000138,40,6175,6175,0,0,22261,12165,6175,1
2,45,1,1.000139,41,6179,6179,0,0,19080,11308,6179,1
2,45,1,1.000138,42,6546,6546,0,0,27281,14069,6546,1
2,45,1,1.000144,43,5809,5809,0,0,17501,10945,5809,1
