Repetition,NumThreads,TimeInterval,ActualBenchTime,ThreadID,NrEnqOps,NrDeqOps,NrFailedEnqOps,NrFailedDeqOps,NrFailedEnqCASOps,NrFailedDeqCASOps,NrFreeListInsertions,MaxFreeListSize
1,1,1,1.000000,0,22261669,22261669,0,0,0,0,22261669,1
2,1,1,1.000000,0,22312276,22312276,0,0,0,0,22312276,1
